,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000027157,0.17091634524885524,1.322280746293858e-176,1.4627663730290529e-176,0.1593018661613941,0.1824835183238696,4930430A15Rik
ENSMUSG00000052117,0.17091489080805417,1.331538250037233e-176,1.4729410729855438e-176,0.1593004059745263,0.18248207000747008,D630039A03Rik
ENSMUSG00000000706,0.1709090062540485,1.3696588080270894e-176,1.515041586532758e-176,0.15929449817290173,0.1824762102318029,Btn1a1
ENSMUSG00000096449,0.1708231585056896,2.0672803026393477e-176,2.286609271090745e-176,0.1592083113675601,0.18239072387272304,Gm4076
ENSMUSG00000030731,0.17081653407679312,2.1339852550619707e-176,2.3602849798306832e-176,0.1592016607827391,0.18238412732310894,Syt3
ENSMUSG00000025141,0.17079467826478373,2.369687532536177e-176,2.620864376720943e-176,0.15917971868262087,0.18236236348513069,Myadml2
ENSMUSG00000029098,0.1707104007956815,3.548804791114488e-176,3.924786271686618e-176,0.15909510858825035,0.18227844056789871,Acox3
ENSMUSG00000000876,0.17069066056031312,3.900769700024455e-176,4.3138461184181084e-176,0.15907529046702915,0.18225878335453113,Pxmp4
ENSMUSG00000012429,0.17066599748513964,4.389883037419366e-176,4.854536002824983e-176,0.15905053009590397,0.18223422399247494,Mplkip
ENSMUSG00000029313,0.1706011002230413,5.989770107642584e-176,6.623466904600312e-176,0.15898537688360184,0.18216959956725792,Aff1
ENSMUSG00000018509,0.17059285513327468,6.2309215688608716e-176,6.889821039392548e-176,0.15897709928302883,0.1821613891338101,Cenpv
ENSMUSG00000039795,0.17053100596425833,8.377465842183372e-176,9.262938138134932e-176,0.158915006291679,0.18209979988196417,Zfand1
ENSMUSG00000038690,0.17039072671894917,1.638749510238154e-175,1.8117970898981023e-175,0.15877417437687247,0.18196010981476424,Atp5j2
ENSMUSG00000047517,0.17035487602594684,1.9451057760999782e-175,2.1504069260990032e-175,0.15873818251583527,0.18192440962109974,Dmbt1
ENSMUSG00000040296,0.17029145613747598,2.633720910133607e-175,2.9115725960466627e-175,0.15867451297667926,0.18186125589130936,Ddx58
ENSMUSG00000062209,0.17028412823698744,2.727565820988636e-175,3.015182171855605e-175,0.15866715623633443,0.1818539587381818,Erbb4
ENSMUSG00000021294,0.170146940466748,5.251840688097824e-175,5.805375380405104e-175,0.15852942878482928,0.18171734636304865,Kif26a
ENSMUSG00000106429,0.1701230161265174,5.887174143217848e-175,6.507085921050043e-175,0.1585054103752299,0.18169352232092748,Gm10685
ENSMUSG00000061462,0.16998680338528802,1.127544877779755e-174,1.2462177833460225e-174,0.15836866231396526,0.1815578803661132,Obscn
ENSMUSG00000033845,0.1697960514644454,2.798688410160859e-174,3.0931081632351746e-174,0.1581771614816304,0.1813679270328425,Mrpl15
ENSMUSG00000086892,0.16966834132697223,5.140719228785783e-174,5.681007269440002e-174,0.15804895042962286,0.18124075107439527,4933430M04Rik
ENSMUSG00000013089,0.16958911431184906,7.494385065266609e-174,8.281669912792591e-174,0.15796941286111654,0.18116185525119083,Etv5
ENSMUSG00000034452,0.1695017177169789,1.1356225583837906e-173,1.2548631825662193e-173,0.1578816738647171,0.18107482382666257,Slc24a1
ENSMUSG00000024526,0.16915447406177336,5.907428748425815e-173,6.527416320042782e-173,0.15753307159440869,0.1807290292733441,Cidea
ENSMUSG00000034949,0.1691492028836646,6.057002221361583e-173,6.692386415501984e-173,0.15752777981476426,0.18072378007063444,Zfr2
ENSMUSG00000033307,0.1691478812316703,6.095094351941375e-173,6.734171385512764e-173,0.1575264529974144,0.1807224639284682,Mif
ENSMUSG00000028600,0.16914659285736772,6.132457630184536e-173,6.775147357975553e-173,0.15752515958785446,0.18072118092522257,Podn
ENSMUSG00000035202,0.16910683639558613,7.404988863202957e-173,8.180673441745816e-173,0.15748524776845127,0.18068159018335184,Lars2
ENSMUSG00000042476,0.16907742957849195,8.51300468254738e-173,9.40433255189666e-173,0.15745572606180713,0.18065230592081666,Abcb4
ENSMUSG00000001416,0.1690391121118487,1.0208791632833423e-172,1.1276656866393405e-172,0.1574172589237475,0.18061414811357182,Cct3
ENSMUSG00000059316,0.16890570233113553,1.9208807181849757e-172,2.1217142069856723e-172,0.15728332830778208,0.18048129394654222,Slc27a4
ENSMUSG00000042816,0.16874432067313877,4.123580142963434e-172,4.554507160467777e-172,0.15712131718297748,0.1803205838326105,Gpr151
