,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000044678,-0.3004927572124102,0.0,0.0,-0.3093096638546931,-0.2916241930677062,Ly6k
ENSMUSG00000041720,-0.3005044809200043,0.0,0.0,-0.30932131827101883,-0.29163598445123745,Pi4ka
ENSMUSG00000063953,-0.30054538096704864,0.0,0.0,-0.30936197656354747,-0.29167712061782014,Amd2
ENSMUSG00000046020,-0.3005472209911794,0.0,0.0,-0.3093638057107926,-0.29167897126534176,Pofut1
ENSMUSG00000078201,-0.30057571017808526,0.0,0.0,-0.3093921264820023,-0.29170762494321933,Tmem203
ENSMUSG00000029313,-0.30061018790513006,0.0,0.0,-0.3094264003707866,-0.29174230175917726,Aff1
ENSMUSG00000047990,-0.3006393852234371,0.0,0.0,-0.3094554250516067,-0.2917716676933232,C2cd4a
ENSMUSG00000028577,-0.30064113443275126,0.0,0.0,-0.30945716391769956,-0.2917734270049314,Plaa
ENSMUSG00000042323,-0.30064429007829746,0.0,0.0,-0.3094603009034998,-0.2917766008755832,Pbrm1
ENSMUSG00000030168,-0.30064945510016844,0.0,0.0,-0.309465435383505,-0.29178179572792706,Adipor2
ENSMUSG00000032050,-0.3006542605260439,0.0,0.0,-0.3094702123934202,-0.2917866289079062,Rdx
ENSMUSG00000033439,-0.3006589054187979,0.0,0.0,-0.30947482981907276,-0.29179130062802305,Trmt13
ENSMUSG00000056328,-0.30070361985921884,0.0,0.0,-0.3095192798239275,-0.2918362733458895,Myh1
ENSMUSG00000045378,-0.3007601709322694,0.0,0.0,-0.30957549640588333,-0.2918931511227369,Pxt1
ENSMUSG00000039728,-0.3008588020643879,0.0,0.0,-0.30967354400221747,-0.291992352211367,Slc6a5
ENSMUSG00000079265,-0.30086105984885225,0.0,0.0,-0.30967578842665583,-0.29199462304505036,Gm8257
ENSMUSG00000041679,-0.3009343247457189,0.0,0.0,-0.3097486197386058,-0.29206831144212125,Lrrc29
ENSMUSG00000048222,-0.30095706402581457,0.0,0.0,-0.30977122442559785,-0.29209118218569324,Mfap1b
ENSMUSG00000069873,-0.3009713023669459,0.0,0.0,-0.30978537848535076,-0.2921055028486574,4930438A08Rik
ENSMUSG00000042444,-0.30098092228414197,0.0,0.0,-0.30979494145691255,-0.2921151783875898,Fam63b
ENSMUSG00000030754,-0.30099280010358775,0.0,0.0,-0.30980674896248606,-0.2921271248863199,Copb1
ENSMUSG00000015755,-0.3010631881704758,0.0,0.0,-0.30987672029293306,-0.2921979200040538,Tab2
ENSMUSG00000042744,-0.3010780217037205,0.0,0.0,-0.30989146599124473,-0.2922128393313116,Gm15800
ENSMUSG00000057506,-0.30112689158830536,0.0,0.0,-0.3099400464688561,-0.292261991899479,Bloc1s2
ENSMUSG00000027852,-0.30116289811130703,0.0,0.0,-0.30997583973214016,-0.2922982067290368,Nras
ENSMUSG00000020170,-0.3011748362007737,0.0,0.0,-0.3099877071090821,-0.29231021388888767,Frs2
ENSMUSG00000048483,-0.3012695642366923,0.0,0.0,-0.3100818739479367,-0.292405490093308,Zdhhc22
ENSMUSG00000106438,-0.30127972894775035,0.0,0.0,-0.3100919784299502,-0.29241571363557384,Gm42749
ENSMUSG00000028249,-0.301281481528872,0.0,0.0,-0.31009372062628754,-0.2924174763604709,Sdcbp
ENSMUSG00000037795,-0.3013004529359643,0.0,0.0,-0.3101125796159821,-0.2924365575761457,N4bp2
ENSMUSG00000033159,-0.3013265336334744,0.0,0.0,-0.3101385057578022,-0.29246278924311114,Cnppd1
ENSMUSG00000026269,-0.3013784276746455,0.0,0.0,-0.310190092232962,-0.2925149837152782,Rnpepl1
ENSMUSG00000015839,-0.3014328365350822,0.0,0.0,-0.3102441785668124,-0.2925697076225064,Nfe2l2
ENSMUSG00000036099,-0.301472202454146,0.0,0.0,-0.31028331109575374,-0.29260930152053966,Vezt
ENSMUSG00000024118,-0.30151545362941556,0.0,0.0,-0.3103263058118175,-0.2926528032104137,1600002H07Rik
ENSMUSG00000025316,-0.30157551613175165,0.0,0.0,-0.3103860121118699,-0.2927132136608821,Banp
ENSMUSG00000078486,-0.3016013216004983,0.0,0.0,-0.3104116645192421,-0.2927391686450387,Perm1
ENSMUSG00000012117,-0.3016139020754833,0.0,0.0,-0.3104241703703219,-0.29275182201531136,Dhdds
ENSMUSG00000020366,-0.3016459600026842,0.0,0.0,-0.31045603812496,-0.2927840657104069,Mapk9
ENSMUSG00000078427,-0.30164960999205825,0.0,0.0,-0.31045966646077905,-0.29278773685186,Sarnp
ENSMUSG00000026815,-0.3016516487300401,0.0,0.0,-0.31046169310384,-0.29278978740466033,Gfi1b
ENSMUSG00000029578,-0.3016777185524726,0.0,0.0,-0.3104876082586122,-0.2928160083131435,Wipi2
ENSMUSG00000041754,-0.30168405441822277,0.0,0.0,-0.3104939065328097,-0.29282238090002677,Trem3
ENSMUSG00000045440,-0.30175396252663705,0.0,0.0,-0.31056339981556336,-0.292892694231056,Insm2
ENSMUSG00000003469,-0.30179951335365657,0.0,0.0,-0.3106086802992054,-0.2929385091451862,Phyhip
ENSMUSG00000023577,-0.30186786392316367,0.0,0.0,-0.31067662513424804,-0.29300725606274786,Iqcf3
ENSMUSG00000027583,-0.3019638420689579,0.0,0.0,-0.31077203339411513,-0.29310379091673355,Zbtb46
ENSMUSG00000024526,-0.30197871638522017,0.0,0.0,-0.31078681937580793,-0.29311875152561384,Cidea
ENSMUSG00000056656,-0.3020125664373415,0.0,0.0,-0.31082046838567057,-0.2931527979733287,Apol8
ENSMUSG00000034574,-0.3020258977500444,0.0,0.0,-0.31083372051496977,-0.2931662066395269,Daam1
ENSMUSG00000022412,-0.3020860100620053,0.0,0.0,-0.3108934757379767,-0.2932266677899447,Mief1
ENSMUSG00000028479,-0.3021344857782637,0.0,0.0,-0.31094166344016966,-0.2932754248678115,Gne
ENSMUSG00000035692,-0.3021512414492317,0.0,0.0,-0.31095831954831016,-0.29329227780236705,Isg15
ENSMUSG00000091514,-0.3021657426238661,0.0,0.0,-0.31097273455205227,-0.29330686315809695,Gm17484
ENSMUSG00000026960,-0.3022322560953126,0.0,0.0,-0.31103885272600335,-0.29337376280123306,Arl6ip6
ENSMUSG00000075015,-0.3023179317218705,0.0,0.0,-0.31112401904647147,-0.29345993598121556,Gm10801
ENSMUSG00000049659,-0.3023361506516252,0.0,0.0,-0.31114212965400384,-0.29347826073431177,Aftph
ENSMUSG00000028552,-0.30265326802042486,0.0,0.0,-0.3114573605495506,-0.293797221099256,Eps15
ENSMUSG00000022226,-0.30272920412340876,0.0,0.0,-0.31153284463498887,-0.29387359881398933,Mcpt2
ENSMUSG00000021693,-0.3027582561353239,0.0,0.0,-0.3115617236823982,-0.2939028198098324,Kif2a
ENSMUSG00000042476,-0.3028508921003072,0.0,0.0,-0.3116538080198703,-0.29399599471169247,Abcb4
ENSMUSG00000020335,-0.303031982181363,0.0,0.0,-0.3118338192703726,-0.2941781388234348,Zfp354b
ENSMUSG00000020220,-0.30307981903136083,0.0,0.0,-0.3118813710304262,-0.294226254214112,Vps13d
ENSMUSG00000031709,-0.30308151170826336,0.0,0.0,-0.3118830536187923,-0.2942279567478237,Tbc1d9
ENSMUSG00000005686,-0.3031339512135661,0.0,0.0,-0.31193518055165603,-0.2942807016470927,Ampd3
ENSMUSG00000063358,-0.30316850571620624,0.0,0.0,-0.3119695290587634,-0.2943154574155971,Mapk1
ENSMUSG00000003458,-0.303200849885411,0.0,0.0,-0.3120016803884197,-0.29434798999759454,Ncstn
ENSMUSG00000034664,-0.3032349887745366,0.0,0.0,-0.3120356157158103,-0.2943823277764566,Itga2b
ENSMUSG00000022361,-0.30328753111557555,0.0,0.0,-0.31208784471601403,-0.2944351762685534,Zhx1
ENSMUSG00000049739,-0.30332973807550745,0.0,0.0,-0.3121297999325307,-0.2944776291970815,Zfp646
