,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000043461,0.10483702500549864,6.1708115211826815e-217,1.1105018285426753e-216,0.0983446619129297,0.11132046424114869,Sptssb
ENSMUSG00000068082,0.10483649242718422,6.202133719900616e-217,1.116056780203752e-216,0.09834412862427022,0.11131993241750553,Grxcr1
ENSMUSG00000102987,0.1048335288615456,6.379351335737857e-217,1.1478624697327656e-216,0.09834116110593974,0.11131697305121493,Gm38324
ENSMUSG00000046755,0.10483044198418084,6.569323432108328e-217,1.1819582947759319e-216,0.09833807011153738,0.11131389054780765,Kif2b
ENSMUSG00000110396,0.10482856681628547,6.687473226795908e-217,1.2031277399010269e-216,0.09833619244274966,0.1113120180368745,Gm36737
ENSMUSG00000054488,0.10482642372104216,6.825106002920356e-217,1.227709008599169e-216,0.09833404648933863,0.11130987797816858,Gm9946
ENSMUSG00000058904,0.10481590071362858,7.54308249855555e-217,1.3567601575423873e-216,0.09832350944865123,0.11129936987986165,Olfr1413
ENSMUSG00000049109,0.10481208397302841,7.821740983736742e-217,1.4067788779774705e-216,0.09831968761848131,0.1112955585465011,Themis
ENSMUSG00000079175,0.10481006191428315,7.973513902120023e-217,1.4339709443660328e-216,0.09831766286342686,0.11129353935236266,Gm11060
ENSMUSG00000078674,0.1048090321751825,8.05193169214927e-217,1.4479676767424662e-216,0.09831663175124382,0.11129251107205052,Mup18
ENSMUSG00000097448,0.10479662285433822,9.05976889805172e-217,1.629086318917283e-216,0.09830420588456668,0.11128011932988263,Platr22
ENSMUSG00000091006,0.10479499051620167,9.201397895406936e-217,1.6544322308900117e-216,0.09830257137012051,0.11127848930391791,Vmn2r69
ENSMUSG00000040489,0.10479047095893006,9.605180947306845e-217,1.7269068733031465e-216,0.09829804578734631,0.11127397614831983,Sox30
ENSMUSG00000038883,0.1047891675426418,9.724884671123164e-217,1.748300274184784e-216,0.09829674063338506,0.1112726745781905,Prl3a1
ENSMUSG00000085620,0.10478895997897768,9.744084071207326e-217,1.7516236060644475e-216,0.09829653279300572,0.11127246730851752,G630018N14Rik
ENSMUSG00000079559,0.10477793593647014,1.082011682661772e-216,1.9449118407432334e-216,0.09828549405451975,0.11126145887954504,Gm684
ENSMUSG00000094266,0.10477774191281645,1.0840081522639548e-216,1.9483578443912607e-216,0.0982852997722305,0.11126126513067604,Olfr340
ENSMUSG00000078161,0.10477163619148308,1.1487506311154659e-216,2.0645725419183747e-216,0.0982791859121587,0.11125516805627733,Erich3
ENSMUSG00000095653,0.10476944445405963,1.1729212799882673e-216,2.1078585321528286e-216,0.09827699125333632,0.11125297942267771,Gm21818
ENSMUSG00000078891,0.10476897342789825,1.1781817545626338e-216,2.1171571717793885e-216,0.09827651959934551,0.11125250906355073,Gm11008
ENSMUSG00000075574,0.10475398401113231,1.3584795005081595e-216,2.4407895130974266e-216,0.09826151020475205,0.11123754087223407,Defb48
ENSMUSG00000052738,0.10474703595891957,1.4511593422983678e-216,2.6071172378244936e-216,0.09825455289320835,0.11123060265766717,Suclg1
ENSMUSG00000040356,0.10474320854520844,1.5048841355579725e-216,2.7034400597219098e-216,0.09825072037916037,0.11122678066286533,Skiv2l
ENSMUSG00000093833,0.10474186293149212,1.5242406425961136e-216,2.738012602942624e-216,0.09824937297235123,0.11122543695424336,Gm7970
ENSMUSG00000101965,0.104730883971509,1.691755188746368e-216,3.038698763194149e-216,0.09823837938328298,0.11121447353717763,Gm29129
ENSMUSG00000086380,0.10472519872938776,1.785603520488963e-216,3.207032745797002e-216,0.09823268656639565,0.1112087963430354,Gm11195
ENSMUSG00000090967,0.10471380514856432,1.989625717495046e-216,3.573205370195185e-216,0.09822127780654624,0.11119741888959149,Vmn2r61
ENSMUSG00000096192,0.10469901842734299,2.2895123271935614e-216,4.111476496288496e-216,0.09820647138835377,0.11118265309613604,Gm18856
ENSMUSG00000096744,0.10469520175176467,2.3739919311640756e-216,4.2628720759116785e-216,0.09820264962915708,0.11117884182186465,Gm4307
ENSMUSG00000062199,0.10469094288135225,2.4719402880802187e-216,4.4384289858816394e-216,0.09819838508637128,0.11117458897832211,Olfr1465
ENSMUSG00000090738,0.10468644435369667,2.5797878311210123e-216,4.6317331502510493e-216,0.0981938805674027,0.11117009681642548,Gm17727
ENSMUSG00000063659,0.10468027565163202,2.7353586419947882e-216,4.9103257569829674e-216,0.09818770365005475,0.11116393684311289,Zbtb18
ENSMUSG00000099988,0.10467227705839971,2.9511136883182806e-216,5.2972469129690326e-216,0.09817969440529253,0.11115594956719832,1700054A03Rik
ENSMUSG00000094762,0.10466321024421309,3.216309819255323e-216,5.772851720327267e-216,0.09817061551806949,0.1111468955807568,Gm10670
ENSMUSG00000038020,0.10465619520851054,3.4377194594199686e-216,6.169801766643207e-216,0.09816359114214489,0.11113989046920095,Rapgefl1
ENSMUSG00000101345,0.10464273217244342,3.906186038968845e-216,7.010063564707484e-216,0.09815011018242935,0.11112644647743952,Gm28195
ENSMUSG00000038843,0.104642058707076,3.931227232930345e-216,7.054486991880268e-216,0.09814943582052464,0.11112577396466863,Gcnt1
ENSMUSG00000001444,0.10463579925824489,4.171778884289032e-216,7.485603680995712e-216,0.09814316803921275,0.11111952336935563,Tbx21
ENSMUSG00000093901,0.10462485420125553,4.6282675760196414e-216,8.304094236073826e-216,0.09813220841357181,0.11110859379209095,Olfr893
ENSMUSG00000071493,0.10462162315000734,4.7723304668797706e-216,8.561947944671694e-216,0.09812897306186501,0.11110536731025723,Vmn1r208
ENSMUSG00000096256,0.10461243719569739,5.2068452742030784e-216,9.340820193791758e-216,0.09811977488200035,0.11109619434615292,Gm21093
ENSMUSG00000095300,0.1046096768426925,5.3449797983801504e-216,9.58792606194414e-216,0.09811701085546799,0.11109343789645182,Gm906
ENSMUSG00000022043,0.10460061360195827,5.82479062759918e-216,1.0447856479311445e-215,0.09810793555391423,0.11108438747097905,Trim35
ENSMUSG00000038968,0.10459942360393575,5.890905242270014e-216,1.0565673570619724e-215,0.0981067439723936,0.11108319915551272,Klk1b16
ENSMUSG00000052736,0.10459504244903259,6.140842332092845e-216,1.1013145430061617e-215,0.09810235698776684,0.11107882419503096,Klrc2
ENSMUSG00000050974,0.10459021741418634,6.428376323349483e-216,1.1527974252492622e-215,0.09809752553284622,0.11107400598190768,Gm9847
ENSMUSG00000054379,0.10458964516532912,6.463357944487444e-216,1.1589860082753121e-215,0.09809695252258885,0.1110734345420862,2410024N13Rik
ENSMUSG00000015094,0.10458894557434571,6.50638245116907e-216,1.1666158032651942e-215,0.0980962520007773,0.11107273594016684,Npdc1
ENSMUSG00000070855,0.10458862545244713,6.52616508893011e-216,1.1700774445991825e-215,0.09809593145294848,0.11107241627084637,Olfr1116
ENSMUSG00000052779,0.1045883971789805,6.540308439887774e-216,1.1725275853678323e-215,0.09809570287575906,0.11107218832010467,4833418N17Rik
ENSMUSG00000030525,0.10457694529670677,7.290572121191319e-216,1.3069372570056168e-215,0.09808423575738778,0.11106075262721951,Chrna7
ENSMUSG00000021400,0.10457575340678818,7.373437099121042e-216,1.3216954636608004e-215,0.09808304228182446,0.11105956242216275,Wrnip1
ENSMUSG00000047728,0.10457244612264839,7.608333428384049e-216,1.3637012872951175e-215,0.09807973059789828,0.11105625981311971,BC025446
ENSMUSG00000078795,0.10457126925661019,7.69371016752313e-216,1.3789033654502365e-215,0.09807855216627204,0.11105508461063629,Ceacam15
ENSMUSG00000101265,0.10456789602987064,7.943763707939962e-216,1.4236152303455616e-215,0.09807517445222085,0.11105171615200889,Gm29099
ENSMUSG00000068742,0.10456447460602544,8.205684443059169e-216,1.4704471530982317e-215,0.09807174847710151,0.11104829956425104,Cry2
ENSMUSG00000031467,0.10456396300488632,8.245583721477632e-216,1.4774892098213313e-215,0.0980712361954294,0.1110477886862327,Agpat5
ENSMUSG00000021765,0.10455935962509834,8.613428066938802e-216,1.5432889578886482e-215,0.09806662669237007,0.11104319181292124,Fst
ENSMUSG00000051340,0.104548929738456,9.50863970183e-216,1.7035618940406464e-215,0.09805618293325041,0.11103277666698913,Olfr645
ENSMUSG00000108395,0.10454663237453701,9.717993444647062e-216,1.740815519137419e-215,0.09805388251386925,0.11103048254977653,Gm44838
ENSMUSG00000092579,0.10454595536160345,9.780562042820266e-216,1.751895814367281e-215,0.09805320460053109,0.11102980649360558,Vmn1r62
ENSMUSG00000061367,0.10454521069327351,9.849848113410379e-216,1.7641776399215906e-215,0.09805245894182411,0.11102906287764273,Olfr771
ENSMUSG00000060827,0.10454082325578481,1.026813801304254e-215,1.8389621744563456e-215,0.09804806566937911,0.11102468164034393,Olfr1193
ENSMUSG00000093769,0.10454020671175616,1.0328323158401329e-215,1.8496060553250873e-215,0.09804744830541436,0.1110240659675759,Hist2h3c1
ENSMUSG00000094187,0.10453942439746693,1.0405197815979161e-215,1.86323693952243e-215,0.09804666495073987,0.11102328475879604,Vmn1r170
ENSMUSG00000093976,0.10451659427391036,1.2918834334043913e-215,2.3128425008709799e-215,0.09802380446936941,0.11100048689357264,Gm8674
ENSMUSG00000021418,0.10451034757952708,1.3706677606466767e-215,2.453710161093489e-215,0.09801754946978676,0.11099424902440674,Rpp40
ENSMUSG00000047655,0.104495549245588,1.5769933366728735e-215,2.822859463545669e-215,0.09800273146299052,0.11097947159524876,Vmn1r74
ENSMUSG00000068816,0.10449381602532315,1.6031042843607959e-215,2.869389545062788e-215,0.09800099593877662,0.11097774082321996,Olfr152
ENSMUSG00000050700,0.10448989278150278,1.6638142107925677e-215,2.9778368933794373e-215,0.09799706747998083,0.1109738231209775,Emilin3
ENSMUSG00000095837,0.10447663683542581,1.886447595449094e-215,3.3760522897781294e-215,0.09798379391492236,0.11096058589742017,Gm4141
ENSMUSG00000095822,0.10447395870313037,1.9349186876426828e-215,3.462545453280113e-215,0.09798111222330007,0.11095791154740334,Gm9117
ENSMUSG00000090455,0.10447135626365106,1.9832114029658495e-215,3.5487068264424993e-215,0.09797850632518249,0.11095531278321306,Gm2431
ENSMUSG00000095341,0.1044692565258932,2.0230518600911765e-215,3.619732493000916e-215,0.09797640379694111,0.11095321601074028,Gm428
ENSMUSG00000055976,0.10446008311864882,2.2066981981045447e-215,3.9480328033128895e-215,0.09796721819921522,0.11094405555765939,Cldn23
ENSMUSG00000018474,0.1044408570647233,2.647406330578387e-215,4.736164400201148e-215,0.09794796659950006,0.11092485665009838,Chd3
ENSMUSG00000026063,0.10443343332256667,2.840212283051278e-215,5.080720726664843e-215,0.0979405329946668,0.11091744338865255,Pih1d3
ENSMUSG00000094116,0.10442690999395178,3.0211772201008493e-215,5.404046561847301e-215,0.09793400100020125,0.11091092926896459,Gm11237
ENSMUSG00000108724,0.10442464330552653,3.086717847140819e-215,5.520878311575828e-215,0.09793173130074738,0.11090866578027346,Gm44734
ENSMUSG00000094755,0.1044220800999037,3.162544951134697e-215,5.656090008760131e-215,0.09792916469028914,0.11090610619287745,Olfr1453
ENSMUSG00000043972,0.10441900362174544,3.2560171327645283e-215,5.822837252795885e-215,0.09792608412560372,0.1109030340573691,Opn5
ENSMUSG00000078962,0.10441523337432214,3.374339681669699e-215,6.033558216033388e-215,0.0979223088702799,0.11089926913172735,4932414J04Rik
ENSMUSG00000073897,0.10441365986993388,3.424982868551964e-215,6.123665845374877e-215,0.09792073327591076,0.11089769784831775,Olfr17
ENSMUSG00000059910,0.10441226548979776,3.4704951254931503e-215,6.204587222100621e-215,0.09791933704373974,0.1108963054363019,Olfr1265
ENSMUSG00000026452,0.10441092687248978,3.5147555828963493e-215,6.283258997471325e-215,0.09791799664848588,0.11089496870838292,Syt2
ENSMUSG00000061490,0.10440482264078754,3.7238450569584603e-215,6.656559434906743e-215,0.09791188430946736,0.11088887309219014,Ube2d4
ENSMUSG00000030282,0.10438806668675316,4.363882082955462e-215,7.80008975689593e-215,0.0978951061035828,0.11087214078499309,Cmas
ENSMUSG00000085394,0.10438132563282582,4.651374862589537e-215,8.313354853774357e-215,0.09788835609859983,0.11086540924334008,2210414B05Rik
ENSMUSG00000043319,0.10437742881563991,4.826117888786251e-215,8.625043412831564e-215,0.09788445410732825,0.11086151792466602,Cox8c
ENSMUSG00000030004,0.10437460153375505,4.956991265998837e-215,8.858290236756929e-215,0.09788162307158196,0.11085869463202602,Nat8
ENSMUSG00000078254,0.10436702713397727,5.32534327597445e-215,9.515853574361333e-215,0.09787403861557913,0.11085113091907696,Krtap29-1
ENSMUSG00000109458,0.10436613983207142,5.370245146815983e-215,9.595390353294959e-215,0.09787315013568766,0.11085024486902888,Gm44889
ENSMUSG00000075370,0.10436034953593275,5.67269507578307e-215,1.0135061090134328e-214,0.09786735215258258,0.11084446274192779,Igll1
ENSMUSG00000038235,0.10435989451542628,5.697171554417936e-215,1.0178051080846188e-214,0.0978668965280277,0.11084400836335255,F11r
ENSMUSG00000020270,0.1043581959651594,5.789475656775919e-215,1.03422006930415e-214,0.09786519572292694,0.11084231220933274,Smim23
ENSMUSG00000058194,0.10435367922040585,6.042261856183849e-215,1.0792987493126654e-214,0.09786067298235693,0.11083780183643907,Olfr1126
ENSMUSG00000000093,0.10435067428158276,6.216515895033445e-215,1.1103440874062358e-214,0.09785766405473403,0.11083480113659379,Tbx2
ENSMUSG00000033880,0.1043495875841022,6.280761109554887e-215,1.121737446437707e-214,0.09785657591478454,0.11083371597205594,Lgals3bp
ENSMUSG00000090336,0.1043250774153292,7.919751817520338e-215,1.4143566091341238e-214,0.09783203321563762,0.11080924037428543,4932443I19Rik
ENSMUSG00000074985,0.10432304207824657,8.073699872699706e-215,1.441744703429509e-214,0.09782999517757106,0.11080720790764302,Olfr1452-ps1
ENSMUSG00000071517,0.104320044763137,8.305868796269781e-215,1.483095932261932e-214,0.09782699388498858,0.1108042148195546,Gm10334
ENSMUSG00000073830,0.10431933929373725,8.361476298780057e-215,1.4929166321551011e-214,0.0978262874794397,0.1108035103450395,Mup14
ENSMUSG00000106740,0.10430827976209917,9.283466943582456e-215,1.6574147789327842e-214,0.09781521327279566,0.11079246640919826,Gm21221
ENSMUSG00000109520,0.10430698760981032,9.397609875485472e-215,1.6776711820178821e-214,0.09781391940604159,0.11079117607895665,Olfr1493-ps1
ENSMUSG00000106594,0.10430693674297303,9.402131792182795e-215,1.6783564036765448e-214,0.09781386847171315,0.11079112528384559,4930432H08Rik
ENSMUSG00000034509,0.10429738921980526,1.029054712675738e-214,1.836812163258068e-214,0.0978043082813008,0.11078159122283299,Mad2l1bp
ENSMUSG00000043931,0.10428863928750755,1.117819330501775e-214,1.9951076041348926e-214,0.09779554674102024,0.1107728536270269,Gimap7
ENSMUSG00000104509,0.10427606355541162,1.258956333794635e-214,2.2468485794378046e-214,0.09778295432725724,0.11076029562364556,Gm33994
ENSMUSG00000027684,0.10427526392758414,1.2685100708377232e-214,2.2637345005965827e-214,0.09778215363879639,0.11075949712302824,Mecom
ENSMUSG00000028533,0.10427308384718441,1.2949265791220594e-214,2.310708435976801e-214,0.09777997066676158,0.11075732011577666,Izumo3
ENSMUSG00000023009,0.10426403388702143,1.4105921420612446e-214,2.5169228395267205e-214,0.0977709087034973,0.11074828291221565,Nckap5l
ENSMUSG00000078439,0.10426385779960741,1.4129421709980254e-214,2.5209327942986353e-214,0.09777073238254654,0.11074810707299951,Smim24
ENSMUSG00000085390,0.10424440483237629,1.6981687867272142e-214,3.029606165653725e-214,0.09775125361823554,0.11072868152251955,Gm13115
ENSMUSG00000109322,0.1042416764968056,1.7425278711360693e-214,3.1085188034681952e-214,0.09774852166494673,0.11072595703183227,Olfr1283
ENSMUSG00000085892,0.10424054467284138,1.7612677906379716e-214,3.1417209238407063e-214,0.0977473883402354,0.11072482680285262,Gm15339
ENSMUSG00000091775,0.10423732871452732,1.8156212703685252e-214,3.2384404961923743e-214,0.09774416811779875,0.11072161537642732,Gm16494
ENSMUSG00000085659,0.10423482490862024,1.859096010112907e-214,3.3157435159299794e-214,0.09774166099212458,0.11071911509875886,Gm12325
ENSMUSG00000050777,0.10421118057060166,2.3245266572196673e-214,4.145549392609666e-214,0.09771798530841755,0.11069550407511693,Tmem37
ENSMUSG00000065956,0.10420262965269851,2.5201164550538727e-214,4.493710451338708e-214,0.09770942305623125,0.11068696520347567,Defa37
ENSMUSG00000047048,0.10419682978989728,2.662054189514028e-214,4.746115348264354e-214,0.09770361550623084,0.1106811735107923,Olfr432
ENSMUSG00000108995,0.10419332837952298,2.751580257572185e-214,4.905373110943384e-214,0.09770010945526449,0.11067767703255176,Olfr485
ENSMUSG00000093679,0.10419050078872517,2.8260681157006995e-214,5.037800361336207e-214,0.09769727811703859,0.1106748534246192,Vmn1r20
ENSMUSG00000075195,0.10418933111548002,2.857466965602953e-214,5.093402710867119e-214,0.09769610689364713,0.11067368539891247,Olfr1048
ENSMUSG00000111729,0.10418753388083637,2.9063925979600706e-214,5.180236011986617e-214,0.09769430727719669,0.11067189069572128,RP24-318O6.2
ENSMUSG00000107241,0.10417592107601253,3.2433367985139403e-214,5.779952462590859e-214,0.09768267908338753,0.11066029424682049,Gm43129
ENSMUSG00000066176,0.10417399115522535,3.3029986484326922e-214,5.885848658464179e-214,0.09768074660529157,0.11065836704403721,Gm12511
ENSMUSG00000095409,0.10417329659820007,3.3247375173584546e-214,5.92415672590063e-214,0.09768005112793127,0.11065767346517937,Gm13043
ENSMUSG00000093844,0.10416371355751765,3.6396829980399807e-214,6.484398589933793e-214,0.09767045538971968,0.11064810391996274,Gm16381
ENSMUSG00000063550,0.1041576645180386,3.853653282500853e-214,6.865106326510009e-214,0.0976643983358847,0.11064206339851844,Nup98
ENSMUSG00000095163,0.10415017250418605,4.136164205242673e-214,7.367851960176893e-214,0.09765689639655026,0.11063458193397993,Vmn1r138
ENSMUSG00000079019,0.10414928897087464,4.170816065531305e-214,7.429039178825058e-214,0.09765601169277524,0.11063369964470082,Insl3
ENSMUSG00000001661,0.10414920861382347,4.173981991126126e-214,7.434138980495368e-214,0.09765593122927133,0.11063361940079347,Hoxc6
ENSMUSG00000029875,0.10414447573159735,4.364746340951417e-214,7.773339051431828e-214,0.09765119207732398,0.11062889318237985,Ccdc184
ENSMUSG00000073943,0.10413257511685793,4.883786084637653e-214,8.697085366651457e-214,0.09763927569896,0.11061700932219477,Olfr625-ps1
ENSMUSG00000058399,0.10412471525434772,5.259958273477655e-214,9.366296455644285e-214,0.0976314054262504,0.11060916052435615,Vmn1r64
ENSMUSG00000085021,0.10412204585354098,5.39419139473199e-214,9.604625942668781e-214,0.09762873249007108,0.11060649488119746,Gm12051
ENSMUSG00000078576,0.10411497402813996,5.7665776413746126e-214,1.026693359325812e-213,0.09762165129914917,0.11059943301017537,Gm12886
ENSMUSG00000025364,0.10410744113985902,6.191528740256802e-214,1.102272595393989e-213,0.09761410843546521,0.11059191072455034,Pa2g4
ENSMUSG00000058188,0.10410514012285811,6.327469344541978e-214,1.1263923096519334e-213,0.09761180437149869,0.11058961294611805,Olfr746
ENSMUSG00000096229,0.1040995541969767,6.670011272449881e-214,1.1872842511505074e-213,0.09760621104912359,0.11058403488186506,Olfr774
ENSMUSG00000106506,0.1040969623574942,6.835180696969668e-214,1.2165967556328788e-213,0.09760361577784726,0.11058144668999702,4930558F17Rik
ENSMUSG00000111720,0.10409642558870602,6.8698946039619786e-214,1.2226868598512106e-213,0.09760307829834715,0.11058091067661716,RP23-242K3.5
ENSMUSG00000094778,0.10409629900888684,6.87810640270069e-214,1.2240596433684209e-213,0.09760295155092975,0.11058078427493641,Olfr143
ENSMUSG00000021362,0.10409590308307456,6.903855235697164e-214,1.2285529734495672e-213,0.09760255510089262,0.11058038890631747,Gcm2
ENSMUSG00000103607,0.10406937311060553,8.86780172912735e-214,1.5779262795588833e-213,0.09757599000615733,0.11055389626526849,Gm37021
ENSMUSG00000087102,0.10406451994591295,9.283291362797762e-214,1.6517383110327606e-213,0.09757113041750098,0.11054904992866736,Gm13661
ENSMUSG00000107677,0.10406283448237286,9.432091441879493e-214,1.678092094790039e-213,0.09756944272304438,0.11054736683639421,Olfr316
ENSMUSG00000071065,0.10406040088643606,9.6511534303032e-214,1.716941663798306e-213,0.09756700590601254,0.11054493666420102,Olfr806
ENSMUSG00000074248,0.104059217441317,9.759511605348972e-214,1.736092804916157e-213,0.09756582089451975,0.11054375488400275,4930432M17Rik
ENSMUSG00000094108,0.10405431883197333,1.022111527506162e-213,1.8180744927429755e-213,0.09756091580171429,0.11053886316603544,Gm17258
ENSMUSG00000075156,0.10403335642191551,1.2455836012274303e-213,2.215413545156177e-213,0.09753992565081827,0.11051793024240172,Olfr1128
ENSMUSG00000063221,0.10402417386518398,1.358265096319276e-213,2.4156555338522902e-213,0.0975307309440678,0.11050876060034827,Olfr930
ENSMUSG00000050808,0.10402224006017152,1.383263608901176e-213,2.459936848163239e-213,0.09752879458045749,0.110506829514968,Muc15
ENSMUSG00000091198,0.10402165280844895,1.390945669534446e-213,2.4734191409002476e-213,0.09752820655175783,0.11050624308912495,Gm5218
ENSMUSG00000074830,0.10401589761890226,1.4685239689199076e-213,2.611181958641481e-213,0.09752244374791334,0.11050049599313108,Zfp640
ENSMUSG00000074443,0.10401361802656972,1.5004341322381438e-213,2.667728207307619e-213,0.09752016113972845,0.11049821960648114,Defa22
ENSMUSG00000111857,0.10400279380974127,1.661666319972755e-213,2.9541804118733587e-213,0.09750932260362276,0.11048741061030694,RP23-392I13.13
ENSMUSG00000052763,0.1039957230754842,1.7762211439120824e-213,3.157612158810328e-213,0.0975022425163748,0.11048034981785328,Zfp212
ENSMUSG00000096573,0.10399196520034021,1.8402801722067146e-213,3.27125389429621e-213,0.09749847967067479,0.1104765972262019,1700009J07Rik
ENSMUSG00000033850,0.10398792414256894,1.911743993156703e-213,3.398040868745629e-213,0.0974944332679879,0.11047256184986572,Olfr1015
ENSMUSG00000041505,0.10398517947343477,1.9618562645907103e-213,3.486860793993855e-213,0.09749168496873234,0.110469821039416,Gm3402
ENSMUSG00000052684,0.10398092115301286,2.0422144758157873e-213,3.62942090555405e-213,0.09748742101641776,0.11046556870550038,Jun
ENSMUSG00000097236,0.10398051675537033,2.050014690100518e-213,3.643019735911112e-213,0.09748701608394668,0.11046516487636286,4831440E17Rik
ENSMUSG00000108379,0.10398001484855911,2.0597371112109703e-213,3.660032246830118e-213,0.09748651351335097,0.11046466367513272,A730082K24Rik
ENSMUSG00000073110,0.1039781017464667,2.0972200208881942e-213,3.7263674882650846e-213,0.09748459788116286,0.11046275326245085,Olfr444
ENSMUSG00000110466,0.10397291863018782,2.2022307577261927e-213,3.912668757775055e-213,0.09747940791040524,0.11045757743227923,Olfr18
ENSMUSG00000085805,0.10396245411369724,2.4305218484715677e-213,4.317957483623295e-213,0.09746892955605665,0.11044712762509273,Gm14145
ENSMUSG00000096000,0.10396070358277094,2.4709555334799646e-213,4.389472560451493e-213,0.09746717671043884,0.11044537955463625,Olfr773
ENSMUSG00000070875,0.10395930370151829,2.5037729132257032e-213,4.447448456483683e-213,0.0974657749781806,0.11044398164096668,Olfr1100
ENSMUSG00000022016,0.10395345082545479,2.645764129579473e-213,4.699327274067512e-213,0.09745991436337807,0.11043813699105152,Akap11
ENSMUSG00000078259,0.10394875833151557,2.7653925878488832e-213,4.911452460710776e-213,0.0974552156652955,0.11043345109203333,Gm11554
ENSMUSG00000089879,0.10394794030511685,2.786793327717357e-213,4.949103058380944e-213,0.09745439655737935,0.11043263421527509,4930448H16Rik
ENSMUSG00000057503,0.10394086136660491,2.979036821869682e-213,5.2901281679838295e-213,0.09744730826012928,0.11042556522501784,Olfr1459
ENSMUSG00000094932,0.10393378281655362,3.1845154808272574e-213,5.654605054261287e-213,0.09744022035251215,0.11041849662201929,Gm2007
ENSMUSG00000037130,0.10392349123648494,3.508778070069549e-213,6.229933408761034e-213,0.0974299151685529,0.11040821950290731,H2-M10.6
ENSMUSG00000073494,0.1039210655871327,3.5898879198484766e-213,6.373485299596485e-213,0.09742748631306697,0.11040579726169375,Sh2d1b2
ENSMUSG00000075064,0.10392064244801988,3.6042276714924305e-213,6.398481402059447e-213,0.09742706261467242,0.11040537471710117,Olfr1506
ENSMUSG00000107218,0.10391175155586399,3.919121682229837e-213,6.957000617605883e-213,0.0974181599715746,0.11039649631631229,Gm42530
ENSMUSG00000060152,0.10391058618208894,3.962384034029732e-213,7.033288953405001e-213,0.09741699305762176,0.11039533257976658,Pop5
ENSMUSG00000094626,0.10389631060760422,4.532698468196187e-213,8.045023696316979e-213,0.09740269861774399,0.11038107705954095,Cecr6
ENSMUSG00000043925,0.10389617495464104,4.538493683414848e-213,8.05472726002612e-213,0.09740256278552616,0.1103809415971296,Olfr544
ENSMUSG00000062868,0.10389256503054635,4.695461983346797e-213,8.332705646196642e-213,0.09739894809129164,0.11037733674381003,Olfr830
ENSMUSG00000073572,0.10388977717320165,4.820386394959446e-213,8.553781928956657e-213,0.09739615655020019,0.11037455280238595,Gm10542
ENSMUSG00000074679,0.10388308181152993,5.134136936572618e-213,9.109874255021387e-213,0.09738945234200219,0.11036786684483456,Defb28
ENSMUSG00000109773,0.10387541942915042,5.518310844251795e-213,9.79083450267886e-213,0.09738177983610302,0.1103602152241058,Gm45466
ENSMUSG00000111377,0.10387183541788104,5.707734322918686e-213,1.012618636435433e-212,0.09737819108991225,0.11035663624623909,RP23-402F24.3
ENSMUSG00000023057,0.10386267316364729,6.222034423047048e-213,1.1037817135451672e-212,0.09736901673197702,0.11034748685875471,Fabp2
ENSMUSG00000030544,0.10385755288856072,6.529352028057054e-213,1.1581838997067922e-212,0.09736388969328454,0.11034237377370108,Mesp1
ENSMUSG00000009569,0.10385754814205946,6.529643833390934e-213,1.1581838997067922e-212,0.09736388494051355,0.11034236903386484,Mkl2
ENSMUSG00000073953,0.10385202205493842,6.878368062805053e-213,1.219950102419921e-212,0.09735835155411796,0.11033685070624384,Olfr596
ENSMUSG00000094560,0.10383672680498998,7.943658269206605e-213,1.4087886291935897e-212,0.09734303610313788,0.11032157693115988,A430089I19Rik
ENSMUSG00000056197,0.10383271082175889,8.249705909400622e-213,1.4629597651686822e-212,0.09733901481635128,0.11031756658594913,4931417E11Rik
ENSMUSG00000072613,0.1038044144840255,1.0767117661025529e-212,1.909108635903075e-212,0.09731068111614558,0.11028930996732836,1700049E17Rik2
ENSMUSG00000091933,0.10380274569349714,1.0937538942115286e-212,1.9391858471029352e-212,0.0973090101224756,0.11028764351892699,Gm8857
ENSMUSG00000079271,0.10380209464422725,1.1004754147706533e-212,1.950961974398807e-212,0.0973083582136987,0.11028699338338685,1700049E17Rik1
ENSMUSG00000011486,0.10379490845782421,1.1774649259595717e-212,2.0871503041050755e-212,0.0973011625405534,0.11027981728223023,Slc25a41
ENSMUSG00000059874,0.10378886954836085,1.24630818513843e-212,2.2090209761419818e-212,0.09729511565943413,0.11027378684737764,Olfr603
ENSMUSG00000111772,0.10377859013224537,1.3728654589878232e-212,2.43316196845947e-212,0.09728482267508916,0.1102635218556247,Olfr228
ENSMUSG00000069899,0.10377554407570269,1.4127769247561298e-212,2.5037172698579827e-212,0.09728177259819638,0.11026048007312755,Gm12166
ENSMUSG00000030483,0.10377238624896248,1.45537691952344e-212,2.5790266422330926e-212,0.0972786106037145,0.11025732667713392,Cyp2b10
ENSMUSG00000040624,0.1037647291509913,1.5640776557620397e-212,2.7712516853770366e-212,0.09727094340034802,0.1102496803222945,Plekhg1
ENSMUSG00000096344,0.10376454928833208,1.5667262011997876e-212,2.7757440966847443e-212,0.09727076330032572,0.11024950071197862,Gm6408
ENSMUSG00000106230,0.1037619007013804,1.606250413674226e-212,2.845563183240464e-212,0.09726811121810776,0.11024685584088675,Gm29811
ENSMUSG00000111184,0.10375947667218653,1.643295912268854e-212,2.9109813303048267e-212,0.09726568399007104,0.1102444352124268,RP23-359B23.13
