,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000037419,0.03577434766414108,1.0988741824330935e-26,7.438532927239402e-26,0.02922120755614859,0.0423244127166704,Endod1
ENSMUSG00000034158,0.0357722988675561,1.1061616884532621e-26,7.485467812913296e-26,0.029219157885839286,0.042322364969466855,Lrrc58
ENSMUSG00000054509,0.03577222718984504,1.1064175094926015e-26,7.485467812913296e-26,0.029219086177561745,0.0423222933284677,Parp4
ENSMUSG00000022091,0.03576979457335877,1.1151344927054404e-26,7.540729795181443e-26,0.029216652523742195,0.04231986195787939,Sorbs3
ENSMUSG00000021278,0.03576345763571538,1.1381631521788191e-26,7.693882630036996e-26,0.02921031288422247,0.0423135282654214,Amn
ENSMUSG00000106741,0.035759280271592565,1.1536010618111092e-26,7.796095037045514e-26,0.02920613373928772,0.042309353040264966,4930513D17Rik
ENSMUSG00000032320,0.03575864270601312,1.1559754461222203e-26,7.809991511610554e-26,0.029205495901933977,0.04230871580112278,Rcn2
ENSMUSG00000040220,0.03575481097641561,1.1703477553833749e-26,7.904918319167158e-26,0.029201662539102186,0.04230488603328068,Gas8
ENSMUSG00000045193,0.03574586514932088,1.204595681096616e-26,8.13400251988012e-26,0.029192712899693454,0.04229594478548967,Cirbp
ENSMUSG00000006932,0.03573643119801057,1.2417890376469558e-26,8.382844226645054e-26,0.029183274929190515,0.0422865156622137,Ctnnb1
ENSMUSG00000060012,0.035731727728191345,1.2607555541910322e-26,8.50854050755861e-26,0.029178569455965423,0.04228181459906385,Kif13b
ENSMUSG00000040415,0.03572117196242888,1.3043731020046874e-26,8.800485957795846e-26,0.029168009195115144,0.04227126423341513,Dtx3
ENSMUSG00000029557,0.0357207892543584,1.3059822864217013e-26,8.80892227918286e-26,0.029167626324098996,0.04227088172110283,Mrm2
ENSMUSG00000020523,0.035714023962190145,1.334755635482743e-26,8.998056112677732e-26,0.029160858151788784,0.042264119889117525,Fam114a2
ENSMUSG00000110874,0.03571303904741106,1.3389966397799517e-26,9.024168405126921e-26,0.029159872817758715,0.04226313547803388,RP24-295B16.1
ENSMUSG00000025142,0.035699569671225805,1.3983536920014404e-26,9.421619057634294e-26,0.02914639770931054,0.04224967298894842,Aspscr1
ENSMUSG00000027360,0.03569927405895808,1.399685237838752e-26,9.428003281047197e-26,0.02914610197126361,0.04224937752780513,Hdc
ENSMUSG00000103114,0.035697157063869875,1.4092577640970268e-26,9.489878393886507e-26,0.029143984075454824,0.042247261614944666,Gm32200
ENSMUSG00000010064,0.035693447437887355,1.426188541273619e-26,9.601256118823662e-26,0.029140272871274922,0.042243553885216056,Slc38a3
ENSMUSG00000028587,0.035690557339900016,1.4395186022155146e-26,9.688339013595207e-26,0.029137381543869686,0.0422406652644385,Orc1
ENSMUSG00000089809,0.03568377278303568,1.4712984610883394e-26,9.899512144872818e-26,0.02913059410135564,0.04223388417492035,A930011G23Rik
ENSMUSG00000021987,0.03567913869660975,1.4934040184821168e-26,1.0042743210565031e-25,0.029125958044278748,0.04222925245646464,Mtmr6
ENSMUSG00000069495,0.035672239534715273,1.5269258629800709e-26,1.0265357006540718e-25,0.029119055949029492,0.042222356819448914,Epc2
ENSMUSG00000031938,0.03566998797185495,1.5380264507205748e-26,1.0337154508100617e-25,0.029116803428994996,0.04222010640680864,4931406C07Rik
ENSMUSG00000044308,0.035667798579725865,1.5488972394373664e-26,1.040736864331314e-25,0.029114613106185305,0.042217918133075696,Ubr3
ENSMUSG00000010205,0.035664307729552085,1.5663877998213515e-26,1.0522011836173413e-25,0.02911112077222909,0.04221442906598532,Raver1
ENSMUSG00000103690,0.035649523339177536,1.6426601877067447e-26,1.1031343798844638e-25,0.02909633009953754,0.04219965222552474,A730004F24Rik
ENSMUSG00000020464,0.03564582051540859,1.6623325654864142e-26,1.1157350778518985e-25,0.029092625702780563,0.0421959512922204,Pnpt1
