,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000097347,0.03613947071283791,3.363336685539688e-27,3.7228547993043786e-27,0.029586487194281818,0.04268934787271838,Gm17275
ENSMUSG00000022721,0.0360694957691285,4.223868114899894e-27,4.673474986796854e-27,0.02951648210501437,0.04261940907355956,Trmt2a
ENSMUSG00000032518,0.035975292381255325,5.735996781559459e-27,6.345131470189134e-27,0.029422238235373047,0.042525254243709676,Rpsa
ENSMUSG00000041836,0.03593245092045158,6.590745466891921e-27,7.290321801366483e-27,0.029379378402964437,0.042482434827454146,Ptpre
ENSMUSG00000029817,0.0359037190632412,7.233567159483893e-27,7.999934274758943e-27,0.029350634238237146,0.04245371774105907,Tra2a
ENSMUSG00000034566,0.03580927587631173,9.817114062073576e-27,1.0854263912997858e-26,0.029256150672189448,0.04235932303035221,Atp5h
ENSMUSG00000015016,0.035685355809531125,1.4638216789860486e-26,1.6176688960015063e-26,0.029132177801099658,0.04223546639244112,Acsf3
ENSMUSG00000018239,0.03559741941286493,1.9420066673961527e-26,2.145531552801617e-26,0.029044204055630483,0.04214757488417059,Zcchc10
ENSMUSG00000024026,0.035583724889247555,2.029279657645092e-26,2.2418499889534872e-26,0.029030503724740066,0.042133887341995996,Glo1
ENSMUSG00000029430,0.03555855959372138,2.1999119789798884e-26,2.4300282947727638e-26,0.02900532776408699,0.04210873486928051,Ran
ENSMUSG00000097207,0.03550063048529937,2.64866061195974e-26,2.9250591644852256e-26,0.028947374136734805,0.042050835246700696,6030443J06Rik
ENSMUSG00000059772,0.03540990562927502,3.540211751064871e-26,3.908240958279888e-26,0.028856610969263976,0.04196015648110565,Slx1b
ENSMUSG00000095123,0.03535194090699766,4.2595809200398994e-26,4.7009138647376996e-26,0.028798621826121102,0.0419022211498172,Gm21781
ENSMUSG00000013822,0.03533647884942139,4.4748137355124785e-26,4.937337175728131e-26,0.02878315326174509,0.041886766924828685,Elof1
ENSMUSG00000022559,0.035290260132329866,5.184564895443822e-26,5.719164187129295e-26,0.02873691511343714,0.04184057160198526,Fbxl6
ENSMUSG00000063480,0.03515953227667191,7.85434311119007e-26,8.659564060619632e-26,0.028606132449177916,0.041709909764421155,Nhp2l1
ENSMUSG00000021039,0.0351284145889629,8.668687992066668e-26,9.55524950979711e-26,0.028575001748212047,0.04167880775825626,Snw1
ENSMUSG00000070462,0.03505074842768882,1.1084666984210188e-25,1.2213379876871538e-25,0.028497303162809216,0.04160118068092494,Mesdc1
ENSMUSG00000000399,0.03494752870864702,1.5355373127042196e-25,1.6916679575300187e-25,0.028394040474080586,0.041498012782750955,Ndufa9
ENSMUSG00000032842,0.034858065443625665,2.0351761499815254e-25,2.2415056896799934e-25,0.028304540079247795,0.04140859431924963,Abcc10
ENSMUSG00000030681,0.03466944941217014,3.6772488141651123e-25,4.0484199311861275e-25,0.02811584611104383,0.04122007239933141,Mvp
ENSMUSG00000017386,0.034647834101419854,3.93439820949331e-25,4.331331039345339e-25,0.028094221898607035,0.04119846784393176,Traf4
ENSMUSG00000025487,0.03451717473706173,5.914798394522243e-25,6.510945578475166e-25,0.027963508856292767,0.04106787336266225,Psmd13
ENSMUSG00000021281,0.03441578603212285,8.107400039591053e-25,8.920937828711493e-25,0.027862078652912382,0.040966534851303416,Tnfaip2
ENSMUSG00000034664,0.0341151111056982,2.054271606316172e-24,2.257776824310607e-24,0.027561281453651436,0.04066600798479698,Itga2b
