,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000023224,0.06555473968621724,1.1748867560379758e-85,1.2646128730488551e-85,0.05902012290707398,0.072083738601868,Serping1
ENSMUSG00000022973,0.06553351574290849,1.3316053406946036e-85,1.4332372243537725e-85,0.05899888161482589,0.07206253381064122,Synj1
ENSMUSG00000034430,0.06544556715472367,2.2362822057366376e-85,2.406645073868937e-85,0.05891086119850741,0.07197466452268392,Zxdc
ENSMUSG00000038291,0.06537863444331823,3.316442735858157e-85,3.568780770108234e-85,0.0588438738908493,0.07190779209429561,Snx25
ENSMUSG00000087595,0.06526471309002416,6.479812009960227e-85,6.972535586121904e-85,0.05872985974852566,0.07179397320941151,1810012K08Rik
ENSMUSG00000019998,0.06525729271621705,6.768494559790983e-85,7.282850312559743e-85,0.05872243333673238,0.07178655950408128,Stx7
ENSMUSG00000021379,0.06521015570659026,8.926679720030124e-85,9.60419984602014e-85,0.058675257988434024,0.07173946483828363,Id4
ENSMUSG00000073481,0.06519324386389588,9.858102057872276e-85,1.0605850827083833e-84,0.05865833239768409,0.07172256818063567,Marc2
ENSMUSG00000049593,0.06503075623531959,2.5547809582717194e-84,2.748323274218431e-84,0.05849571287035489,0.07156022625779605,Lce1h
ENSMUSG00000002578,0.06496430766725846,3.768583473697005e-84,4.0539020963112893e-84,0.05842921046282309,0.07149383717576362,Ikzf4
ENSMUSG00000038011,0.06496153249311952,3.8302329496608387e-84,4.120038527056864e-84,0.058426433041381204,0.07149106448475508,Dnah10
ENSMUSG00000074971,0.06494423204150099,4.237890207146259e-84,4.558340504944141e-84,0.05840911858234435,0.07147377951071035,Fibin
ENSMUSG00000029659,0.0649195389534911,4.895794262366723e-84,5.2657616300708715e-84,0.058384405508232866,0.0714491085071854,Medag
ENSMUSG00000002603,0.06491924994788091,4.904068653722774e-84,5.274430242956087e-84,0.058384116268754616,0.07144881976000267,Tgfb1
ENSMUSG00000111488,0.06484803957865974,7.432934285405576e-84,7.9935787374190845e-84,0.058312848308381904,0.07137767303340359,RP23-80P5.1
ENSMUSG00000021904,0.06478093182094143,1.0994525705528672e-83,1.182329267759362e-83,0.05824568633845209,0.07131062519088206,Sema3g
ENSMUSG00000107730,0.06471194249471113,1.6435201142128656e-83,1.7673311949962452e-83,0.05817664134167669,0.07124169739823957,Gm44238
ENSMUSG00000004085,0.06467515263595201,2.0361345320884897e-83,2.1894264893722507e-83,0.058139821821110285,0.07120494032793086,Zak
ENSMUSG00000019124,0.06460321805998061,3.0942506733124004e-83,3.326912307035956e-83,0.058067829299288096,0.07113306981141207,Scrn1
ENSMUSG00000005803,0.06447323239792516,6.5835436527992124e-83,7.077950858848634e-83,0.05793773910156445,0.0710031997327311,Sqrdl
ENSMUSG00000026072,0.0644721706818717,6.624228257730597e-83,7.121378937901814e-83,0.057936676532583,0.07100213895984503,Il1r1
ENSMUSG00000002881,0.06438274341457126,1.1125940276626998e-82,1.1959898672142998e-82,0.057847177477171635,0.07091279108156354,Nab1
ENSMUSG00000063558,0.064344655889828,1.387253049934417e-82,1.491171003107999e-82,0.05780905940940854,0.070874737337186,Aox1
ENSMUSG00000027073,0.06423622575104507,2.5979292943180175e-82,2.792171249960426e-82,0.05770054242303889,0.07076640326254852,Prg2
ENSMUSG00000030224,0.06422864786654452,2.714265602628139e-82,2.9170780948008784e-82,0.05769295847477303,0.07075883208594784,Strap
ENSMUSG00000067285,0.06414546338863757,4.388808957583227e-82,4.7161255920248334e-82,0.05760970748287062,0.07067572119299992,Gm16223
ENSMUSG00000099481,0.06407248780693994,6.686592067955954e-82,7.184962512690034e-82,0.057536673625020664,0.07060281009081606,Xndc1
ENSMUSG00000073535,0.06406686764622327,6.906831067708461e-82,7.421291745049371e-82,0.057531048979110225,0.07059719489304778,Gm5532
ENSMUSG00000035722,0.0640553838822887,7.379596437586096e-82,7.928924411868795e-82,0.057519556051797836,0.07058572126869789,Abca7
ENSMUSG00000057137,0.0639030357247452,1.7741940860383234e-81,1.9060126542580256e-81,0.05736708649319115,0.07043350746337701,Tmem140
ENSMUSG00000028497,0.06388199570599196,2.0023640384249698e-81,2.151040991967178e-81,0.0573460297323234,0.07041248597541636,Hacd4
ENSMUSG00000074604,0.06383755712307158,2.584993917478494e-81,2.7766885707630915e-81,0.057301555807526695,0.07036808651228384,Mgst2
ENSMUSG00000048807,0.06364221980828437,7.926681806338357e-81,8.51375351980486e-81,0.057106063449163184,0.07017292084829409,Slc35e4
ENSMUSG00000041189,0.06359765355445583,1.0230728001944223e-80,1.09879629879149e-80,0.05706146189232848,0.07012839368658891,Chrnb1
ENSMUSG00000040254,0.06359047970144432,1.0659509288319725e-80,1.1447980055414282e-80,0.0570542823590116,0.07012122612382501,Sema3d
ENSMUSG00000033740,0.06357926671614628,1.1365881765326888e-80,1.2206068108752765e-80,0.05704306049655004,0.07011002296905515,St18
ENSMUSG00000039395,0.06354616030737636,1.3735630965057163e-80,1.4750348224383654e-80,0.05700992788753647,0.070076945575368,Mreg
ENSMUSG00000029361,0.0635266418083246,1.5357403209877478e-80,1.6491207295701182e-80,0.056990393948390054,0.0700574441759685,Nos1
ENSMUSG00000032515,0.06349412931354571,1.849357922247797e-80,1.985805191647842e-80,0.05695785574573622,0.07002496015346257,Csrnp1
ENSMUSG00000030629,0.06340423016987659,3.089970188155128e-80,3.3176607364142522e-80,0.05686788559041381,0.06993513966536577,Zfand6
ENSMUSG00000036120,0.06335749163956533,4.0339617840199855e-80,4.330833430463015e-80,0.056821110183115524,0.06988844198621669,Rfxank
ENSMUSG00000096944,0.06333747371623664,4.521604360736671e-80,4.854150864224169e-80,0.05680107647429942,0.06986844155052038,Gm26722
ENSMUSG00000109629,0.06333245964731316,4.652689029908134e-80,4.994657910117813e-80,0.056796058452267574,0.06986343186105885,Gm45536
ENSMUSG00000070570,0.06331859568086733,5.035200361586605e-80,5.40504718772623e-80,0.056782183557144164,0.06984958000216812,Slc17a7
ENSMUSG00000028158,0.06327588263912667,6.4221767943130066e-80,6.893598769465e-80,0.056739436861469296,0.06980690424636656,Mttp
ENSMUSG00000070002,0.06323174985457564,8.25628537571321e-80,8.861178464089471e-80,0.05669526932953082,0.06976280996199496,Ell
ENSMUSG00000050345,0.0632140552792175,9.130754811641096e-80,9.799287150212536e-80,0.05667756082975882,0.069745130815711,4930486L24Rik
ENSMUSG00000111825,0.06317285037790317,1.1541792682963642e-79,1.2385772715246443e-79,0.056636323518960904,0.0697039618277835,RP23-20I24.2
ENSMUSG00000073600,0.06314987756601197,1.3151698646788686e-79,1.4112784317130934e-79,0.05661333264761692,0.069681009028887,Prob1
ENSMUSG00000009654,0.0630544672508181,2.260899036386004e-79,2.4258005131035776e-79,0.056517847402376274,0.06958568175734307,Oit3
ENSMUSG00000054757,0.06303161174027054,2.5739135499377142e-79,2.7615244484386806e-79,0.056494973960113035,0.06956284612216626,Akr1c20
ENSMUSG00000040287,0.06295320943137692,4.0143051395008545e-79,4.306717054185055e-79,0.05641651019137169,0.06948451194065886,Stac3
ENSMUSG00000025968,0.06289786063706139,5.491950597165863e-79,5.89174041167597e-79,0.05636111805756176,0.06942921119296509,Ndufs1
