,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000038279,0.3157434425791539,0.0,0.0,0.3049535069166706,0.3264523311549973,Nop2
ENSMUSG00000051855,0.31573855233159415,0.0,0.0,0.3049485802913736,0.32644747826247905,Mest
ENSMUSG00000034324,0.31573282312768397,0.0,0.0,0.3049428084696042,0.32644179282141234,Tmem132c
ENSMUSG00000089911,0.31569911909669096,0.0,0.0,0.30490885374030563,0.3264083462248506,Mfsd14a
ENSMUSG00000030868,0.3156858391205052,0.0,0.0,0.3048954749921474,0.32639516767495674,Dctn5
ENSMUSG00000089984,0.31568185290195555,0.0,0.0,0.3048914591262831,0.32639121190048115,Fbxo24
ENSMUSG00000042810,0.3156409358419909,0.0,0.0,0.3048502377697754,0.32635060731599524,Krba1
ENSMUSG00000034187,0.3155756939172632,0.0,0.0,0.30478451073026813,0.3262858635491642,Nsf
ENSMUSG00000020628,0.31557214693188873,0.0,0.0,0.30478093737377054,0.3262823436440894,Trappc12
ENSMUSG00000062604,0.3155705471478529,0.0,0.0,0.30477932569576144,0.3262807560738864,Srpk2
ENSMUSG00000028786,0.31544728879386613,0.0,0.0,0.3046551511341674,0.32615843857583815,Tmem54
ENSMUSG00000017781,0.3153520667503199,0.0,0.0,0.3045592215345224,0.32606394313583226,Pitpna
ENSMUSG00000025413,0.31530392553849546,0.0,0.0,0.304510722688352,0.326016169189991,Ttc4
ENSMUSG00000034593,0.315286531245236,0.0,0.0,0.30449319918907813,0.3259989075831386,Myo5a
ENSMUSG00000024033,0.3152805745748217,0.0,0.0,0.30448719827378307,0.3259929963495021,Rsph1
ENSMUSG00000032503,0.31525529521084744,0.0,0.0,0.304461731149604,0.32596790980420676,Arpp21
ENSMUSG00000018651,0.31525458548681995,0.0,0.0,0.30446101615438775,0.3259672054933908,Tada2a
ENSMUSG00000014763,0.3152302004609982,0.0,0.0,0.30443645002601755,0.32594300644996804,Fam120b
ENSMUSG00000109291,0.3150893224566474,0.0,0.0,0.30429452603093365,0.3258032026346651,Gm45043
ENSMUSG00000037621,0.3150825864327561,0.0,0.0,0.30428774000543046,0.32579651796094455,Atoh8
ENSMUSG00000047786,0.3150736465125258,0.0,0.0,0.30427873372572284,0.32578764619001044,Lix1
ENSMUSG00000029312,0.31506334617839493,0.0,0.0,0.30426835693639104,0.32577742437331475,Klhl8
ENSMUSG00000039804,0.31502360299939214,0.0,0.0,0.3042283187839091,0.32573798412532573,Ncoa5
ENSMUSG00000027433,0.3150148312608194,0.0,0.0,0.304219481946718,0.32572927924179784,Xrn2
ENSMUSG00000002718,0.31492155108261,0.0,0.0,0.3041255096135261,0.32563670989927646,Cse1l
ENSMUSG00000034757,0.3149089407678435,0.0,0.0,0.3041128057441749,0.3256241956648524,Tmub2
ENSMUSG00000028385,0.31490702773168905,0.0,0.0,0.304110878515744,0.3256222972041496,Snx30
ENSMUSG00000041444,0.314848077054656,0.0,0.0,0.30405149054356084,0.325563795630871,Arhgap32
ENSMUSG00000052446,0.3148273388511487,0.0,0.0,0.30403059852435466,0.3255432153976455,Zfp961
ENSMUSG00000109361,0.3148264058622398,0.0,0.0,0.30402965861569115,0.32554228951540676,Gm44946
ENSMUSG00000035891,0.314780293344647,0.0,0.0,0.30398320411882657,0.3254965282158788,Cerk
ENSMUSG00000048921,0.3147628947936259,0.0,0.0,0.3039656765501563,0.3254792621686606,Zfp689
ENSMUSG00000022789,0.31473205311804336,0.0,0.0,0.3039346061884067,0.32544865535940315,Dnm1l
ENSMUSG00000042557,0.31472766606882735,0.0,0.0,0.3039301866117776,0.32544430171673333,Sin3a
ENSMUSG00000070880,0.3146705351182701,0.0,0.0,0.30387263211095245,0.32538760576602244,Gad1
ENSMUSG00000107689,0.31466795833505334,0.0,0.0,0.3038700362261614,0.32538504860083295,Gm44386
