,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000038816,0.5290174094616744,0.0,0.0,0.5203645938424788,0.5375616047080107,Ctnnal1
ENSMUSG00000035984,0.5290131312593056,0.0,0.0,0.5203602616973321,0.5375573806441792,Nme5
ENSMUSG00000031697,0.5289126714078461,0.0,0.0,0.5202585353008858,0.5374581919392469,Orc6
ENSMUSG00000061983,0.5287871067005369,0.0,0.0,0.5201313878850724,0.5373342157047433,Rps12
ENSMUSG00000033083,0.5287271167302021,0.0,0.0,0.5200706418931416,0.537274984515,Tbc1d4
ENSMUSG00000033029,0.5285456268008144,0.0,0.0,0.5198868652762095,0.5370957896398676,1700088E04Rik
ENSMUSG00000042462,0.5283545196778746,0.0,0.0,0.5196933511599654,0.5369070983524871,Dctpp1
ENSMUSG00000075015,0.528248666520269,0.0,0.0,0.519586165164793,0.5368025829443297,Gm10801
ENSMUSG00000027203,0.528194288244565,0.0,0.0,0.519531102297444,0.5367488917875108,Dut
ENSMUSG00000002274,0.5280241694378438,0.0,0.0,0.5193588422561023,0.536580922138965,Metrn
ENSMUSG00000042873,0.527726200452074,0.0,0.0,0.5190571245206165,0.5362867158442776,Lhfpl4
ENSMUSG00000031799,0.5276013689834452,0.0,0.0,0.5189307231886111,0.5361634601034629,Tpm4
ENSMUSG00000087687,0.5275459176792479,0.0,0.0,0.5188745746580663,0.5361087086351622,Pet100
ENSMUSG00000023078,0.5273137349778165,0.0,0.0,0.5186394733806968,0.5358794554663633,Cxcl13
ENSMUSG00000018567,0.5269306380364652,0.0,0.0,0.5182515637135271,0.5355011894354622,Gabarap
ENSMUSG00000026452,0.5268725448373764,0.0,0.0,0.5181927410197538,0.5354438285001472,Syt2
ENSMUSG00000045036,0.5267818238326233,0.0,0.0,0.5181008809668833,0.5353542508739316,Tmem232
ENSMUSG00000031669,0.5267108128587148,0.0,0.0,0.5180289785539908,0.5352841347337759,Gins3
ENSMUSG00000086363,0.5265945539897315,0.0,0.0,0.5179112604897115,0.5351693406277975,A330102I10Rik
ENSMUSG00000029860,0.5265660997571406,0.0,0.0,0.5178824491707438,0.5351412448461289,Zyx
ENSMUSG00000065990,0.5265630301168889,0.0,0.0,0.5178793410092206,0.5351382138743993,Aurkaip1
ENSMUSG00000051251,0.5264999513678376,0.0,0.0,0.5178154707283961,0.5350759296848877,Nhlh1
ENSMUSG00000013150,0.5264143587432283,0.0,0.0,0.5177288042157092,0.5349914150625142,Gfod2
ENSMUSG00000048537,0.5263084882837535,0.0,0.0,0.5176216056988556,0.5348868777583922,Phldb1
ENSMUSG00000043687,0.5263078068649588,0.0,0.0,0.5176209157331089,0.5348862049193945,1190005I06Rik
ENSMUSG00000027719,0.5261776009410024,0.0,0.0,0.5174890768596093,0.5347576382286962,Adad1
ENSMUSG00000000942,0.5260584970866414,0.0,0.0,0.5173684796511648,0.5346400334897133,Hoxa4
ENSMUSG00000006418,0.526041744300029,0.0,0.0,0.517351516841589,0.5346234915374548,Rnf114
ENSMUSG00000027341,0.5256901553455713,0.0,0.0,0.5169955217329932,0.5342763258239536,Tmem230
ENSMUSG00000020844,0.5255382255245051,0.0,0.0,0.5168416888401933,0.5341263064926363,Nxn
ENSMUSG00000026826,0.5254446657525995,0.0,0.0,0.516746957418742,0.5340339229486823,Nr4a2
ENSMUSG00000022385,0.5250278690292671,0.0,0.0,0.5163249437354662,0.5336223636770796,Gtse1
ENSMUSG00000018800,0.5249094641014472,0.0,0.0,0.5162050575281283,0.5335054458786116,Abca5
ENSMUSG00000028656,0.5248242137143234,0.0,0.0,0.5161187408454825,0.5334212660066275,Cap1
ENSMUSG00000037262,0.5247308840224826,0.0,0.0,0.5160242440064768,0.5333291080889503,Kin
ENSMUSG00000036955,0.5241942336665778,0.0,0.0,0.5154808866092349,0.5327991915315448,Kif1bp
ENSMUSG00000014074,0.5241397380914666,0.0,0.0,0.5154257103418205,0.5327453793803112,Rnf168
ENSMUSG00000050721,0.5239773821375072,0.0,0.0,0.5152613268634572,0.5325850591045818,Plekho2
ENSMUSG00000026839,0.5239007833431845,0.0,0.0,0.5151837717150807,0.5325094205194539,Upp2
ENSMUSG00000099843,0.5237930937113335,0.0,0.0,0.5150747377941403,0.5324030806054972,Gm7160
ENSMUSG00000034848,0.5236311473703691,0.0,0.0,0.5149107704090697,0.5322431634921724,Ttc21b
ENSMUSG00000101355,0.5234855649305045,0.0,0.0,0.5147633716865321,0.5320994047116592,Hist1h3h
