,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000029185,0.028961450506166525,4.9180383021100565e-18,5.604961072896352e-18,0.02240570957037471,0.035514700903371874,Fam114a1
ENSMUSG00000034686,0.028955877327434817,4.990419958347191e-18,5.687188582312487e-18,0.022400134513504585,0.03550913008123944,Prr7
ENSMUSG00000024905,0.02895138660055972,5.0495074619411716e-18,5.754258863104184e-18,0.022395642273569546,0.03550464125295631,Mtl5
ENSMUSG00000024936,0.02895049508331475,5.061319646679569e-18,5.767451961629851e-18,0.022394750455977296,0.03550375011259603,Kcnk7
ENSMUSG00000029999,0.02894658086218403,5.113504834177655e-18,5.826647361058605e-18,0.02239083491629037,0.03549983754606043,Tgfa
ENSMUSG00000024949,0.02894185950902747,5.177157964883199e-18,5.898903951819765e-18,0.0223861119729523,0.035495118188417496,Sf1
ENSMUSG00000074650,0.028925361293728573,5.405789386829307e-18,6.1591229767243564e-18,0.022369608203248244,0.03547862694391196,Gm10735
ENSMUSG00000030612,0.028906626896924352,5.677510392949664e-18,6.468109840271921e-18,0.022350867503522557,0.03545990045840075,Mrpl46
ENSMUSG00000020329,0.028900270316822928,5.772734210335981e-18,6.5762885269194975e-18,0.022344508785886952,0.035453546561555103,Polrmt
ENSMUSG00000023906,0.02887802946497471,6.118484619143161e-18,6.969843380002917e-18,0.022322260459257576,0.03543131509390208,Cldn6
ENSMUSG00000046410,0.028865993127928775,6.314041658356019e-18,7.192277572420757e-18,0.022310220079706424,0.035419283832703936,Kcnk6
ENSMUSG00000018565,0.028855633558348928,6.487286850527545e-18,7.389277047281479e-18,0.02229985703230065,0.03540892863034063,Elp5
ENSMUSG00000052560,0.0288439373840605,6.688527788183226e-18,7.61814502948017e-18,0.022288156933165965,0.035397237385041296,Cpne8
ENSMUSG00000048445,0.02882823968896598,6.968331362774791e-18,7.936469435396701e-18,0.02227245397327059,0.03538154630243322,Ccdc57
ENSMUSG00000030556,0.028827338185319525,6.98474642329528e-18,7.95479609354976e-18,0.02227155216736986,0.035380645178437434,Lrrc28
ENSMUSG00000043323,0.028823515728435962,7.054772799375668e-18,8.03417513661447e-18,0.02226772842901941,0.03537682433118867,Fbrsl1
ENSMUSG00000108986,0.02881759109617135,7.164682084503211e-18,8.158964496230188e-18,0.022261801810919107,0.0353709021934053,Gm45009
ENSMUSG00000071984,0.028782777832047083,7.845500628166622e-18,8.93384960914368e-18,0.022226976887290865,0.03533610357760763,Fndc1
ENSMUSG00000034485,0.028774946782082398,8.007231747541388e-18,9.11759363072239e-18,0.022219143216777523,0.035328275820513094,Uaca
ENSMUSG00000061013,0.02877459617740064,8.014549078494205e-18,9.125502433575557e-18,0.02221879249478976,0.035327925363237936,Mkx
ENSMUSG00000021604,0.02876974553030433,8.116464863766991e-18,9.24111692335407e-18,0.022213940224919976,0.035323076755359645,Irx4
ENSMUSG00000021388,0.02876146957238586,8.293310028579428e-18,9.442028649278094e-18,0.02220566149901074,0.03531480427595188,Aspn
ENSMUSG00000025916,0.028752077795179257,8.498608287057636e-18,9.675314414533946e-18,0.02219626658170366,0.03530541644516391,Ppp1r42
