,Endothelial_2_corr,Endothelial_2_pval,Endothelial_2_qval,Endothelial_2_ci_low,Endothelial_2_ci_high,gene_annotation
ENSMUSG00000098112,0.45830653221921036,0.0,0.0,0.45059351581177465,0.46595113184775,Bin2
ENSMUSG00000039013,0.4581513271825562,0.0,0.0,0.45043693366412013,0.4657973147773725,Siglecf
ENSMUSG00000029344,0.45594730211834056,0.0,0.0,0.4482134038357148,0.46361294997871666,Tpst2
ENSMUSG00000021675,0.45521073305788284,0.0,0.0,0.4474703377602455,0.46288293046113643,F2rl2
ENSMUSG00000066363,0.45276057868809466,0.0,0.0,0.44499864835007524,0.4604544878750136,Serpina3f
ENSMUSG00000086344,0.45155083761956377,0.0,0.0,0.44377831816129865,0.4592554243295344,Gm11345
ENSMUSG00000013707,0.45141370823053256,0.0,0.0,0.4436399902686353,0.45911950351229247,Tnfaip8l2
ENSMUSG00000086593,0.4507240330476565,0.0,0.0,0.4429442929768746,0.45843590122070765,Gm16548
ENSMUSG00000099639,0.444769562910706,0.0,0.0,0.43693821917371345,0.45253348326097936,1700084F23Rik
ENSMUSG00000047953,0.4429032247558013,0.0,0.0,0.4350558503635667,0.45068332003182443,Gp5
ENSMUSG00000031780,0.4422888677854064,0.0,0.0,0.43443623146427096,0.4500742728639836,Ccl17
ENSMUSG00000054871,0.4406339154299536,0.0,0.0,0.4327671415225956,0.4484335879975172,Tmem158
ENSMUSG00000029171,0.4395776627447454,0.0,0.0,0.4317018938940935,0.44738641388008105,Pgm1
ENSMUSG00000074491,0.4390527168044496,0.0,0.0,0.4311724857380592,0.44686597192289296,Clec4g
ENSMUSG00000103400,0.43809799826810264,0.0,0.0,0.4302096656829891,0.4459194312190243,Gm15853
ENSMUSG00000060791,0.4371219449513938,0.0,0.0,0.42922534835825354,0.4449517203974824,Gmfg
ENSMUSG00000022952,0.4362643019110989,0.0,0.0,0.42836045934307326,0.44410139268725857,Runx1
ENSMUSG00000097354,0.4357137421110307,0.0,0.0,0.42780525565668354,0.44355552148752647,2310001H17Rik
ENSMUSG00000050473,0.43539505595168165,0.0,0.0,0.42748388415608224,0.44323954662013615,Slc35d3
ENSMUSG00000030798,0.4348227816645397,0.0,0.0,0.42690679274031335,0.4426721361879066,Cd37
ENSMUSG00000001558,0.43425812873990893,0.0,0.0,0.4263373931593857,0.44211227618181803,Klhl10
ENSMUSG00000092586,0.43396402618891833,0.0,0.0,0.42604082077273403,0.441820667624619,Ly6g6c
ENSMUSG00000097056,0.4336645759763373,0.0,0.0,0.42573885756509067,0.4415237550482236,Gm4262
ENSMUSG00000030611,0.433123840220099,0.0,0.0,0.4251935884103866,0.4409875972981199,Mrps11
ENSMUSG00000059900,0.43257117231655323,0.0,0.0,0.4246362930202927,0.44043960262149934,Tmem40
ENSMUSG00000062310,0.4318583567292717,0.0,0.0,0.4239175179094417,0.4397328057736212,Glrp1
ENSMUSG00000105867,0.4303612090993692,0.0,0.0,0.42240788588251427,0.4382482677230316,Gm42517
ENSMUSG00000056941,0.43006505268635303,0.0,0.0,0.4221092651112638,0.4379546005607217,Commd7
ENSMUSG00000097889,0.4300311661530613,0.0,0.0,0.4220750967135466,0.43792099874280593,Gm26541
ENSMUSG00000040432,0.4279542028217612,0.0,0.0,0.41998090058122084,0.43586144401922533,Ltb4r2
ENSMUSG00000024399,0.42757807312303303,0.0,0.0,0.41960165917255465,0.43548845809246245,Ltb
ENSMUSG00000032508,0.4274610488048636,0.0,0.0,0.4194836672836152,0.43537241133443505,Myd88
ENSMUSG00000072769,0.4268164495492879,0.0,0.0,0.41883374323753025,0.43473319201225,Gm10419
ENSMUSG00000024854,0.4260523431574912,0.0,0.0,0.4180633354453154,0.4339754526475298,Pold4
ENSMUSG00000021384,0.42589656962608297,0.0,0.0,0.4179062786974923,0.4338209757460531,Susd3
ENSMUSG00000005982,0.4252239609879667,0.0,0.0,0.41722813479100995,0.4331539604284882,Naa60
ENSMUSG00000034792,0.4251684484308557,0.0,0.0,0.4171721657881471,0.433098909118111,Gna15
ENSMUSG00000025357,0.42401031118031507,0.0,0.0,0.41600451971647306,0.43195038118823964,Dgka
ENSMUSG00000074918,0.4238177662847712,0.0,0.0,0.415810396501077,0.43175943138355233,Inafm2
ENSMUSG00000074342,0.42330895283128245,0.0,0.0,0.41529741573786844,0.4312548296440617,I830077J02Rik
ENSMUSG00000020689,0.42329009023478803,0.0,0.0,0.4152783987499263,0.43123612308754794,Itgb3
ENSMUSG00000004612,0.4230350263703142,0.0,0.0,0.4150212478604456,0.4309831685566416,Nkg7
ENSMUSG00000097848,0.42284229744542773,0.0,0.0,0.41482694280687415,0.4307920326377196,Gm807
ENSMUSG00000097077,0.42253005623903667,0.0,0.0,0.41451214965714883,0.43048237075542894,Gm16712
ENSMUSG00000019659,0.42211625534131514,0.0,0.0,0.4140949697264074,0.43007198524932927,Ccdc12
ENSMUSG00000024065,0.421925973954578,0.0,0.0,0.4139031356628831,0.4298832732859575,Ehd3
ENSMUSG00000024906,0.4197646296464055,0.0,0.0,0.4117242050173697,0.42773970674786793,Mus81
ENSMUSG00000060470,0.4193851954772145,0.0,0.0,0.411341692969781,0.42736338429372667,Adgrg3
ENSMUSG00000066382,0.4183021616221748,0.0,0.0,0.41024988938989027,0.42628921712117873,Iqcf5
ENSMUSG00000000290,0.41817012974880385,0.0,0.0,0.41011678998416706,0.42615826463826706,Itgb2
ENSMUSG00000039232,0.4178121436440424,0.0,0.0,0.4097559111394963,0.4258032034666039,Stx11
ENSMUSG00000024516,0.41681242189133777,0.0,0.0,0.4087481243969518,0.42481163692864027,Sec11c
ENSMUSG00000034110,0.4161989413340402,0.0,0.0,0.40812970448506053,0.42420315132648284,Kctd7
ENSMUSG00000052142,0.41611212236614015,0.0,0.0,0.4080421871043133,0.4241170386542978,Rasal3
ENSMUSG00000010142,0.4160436624308135,0.0,0.0,0.4079731765494676,0.4240491355569277,Tnfrsf13b
ENSMUSG00000075269,0.41591927750114993,0.0,0.0,0.40784779143460326,0.42392576211640787,Bex6
ENSMUSG00000043102,0.41581033217329083,0.0,0.0,0.40773797032221576,0.4238177024798825,Qrfp
ENSMUSG00000047250,0.4153858073015725,0.0,0.0,0.407310035028195,0.423396626687468,Ptgs1
ENSMUSG00000027901,0.4140041216401827,0.0,0.0,0.4059172741413485,0.42202614265428395,Dennd2d
ENSMUSG00000046908,0.4139560124370015,0.0,0.0,0.40586877998427706,0.4219784228223979,Ltb4r1
ENSMUSG00000038775,0.41376440734242426,0.0,0.0,0.40567564218112295,0.4217883680404261,Vill
ENSMUSG00000021094,0.4132220962863728,0.0,0.0,0.4051289969262265,0.4212504411022571,Dhrs7
ENSMUSG00000031938,0.4131967026014979,0.0,0.0,0.4051034004345525,0.4212252525650158,4931406C07Rik
ENSMUSG00000040479,0.4131237657446581,0.0,0.0,0.40502988113767224,0.4211529048733442,Dgkz
ENSMUSG00000039109,0.4130980155784255,0.0,0.0,0.4050039253675083,0.4211273626859268,F13a1
ENSMUSG00000029371,0.41308324946203095,0.0,0.0,0.4049890413559513,0.42111271582668275,Cxcl5
ENSMUSG00000030263,0.4129388280666303,0.0,0.0,0.4048434671019488,0.42096946061631996,Lrmp
ENSMUSG00000031897,0.4126927260459644,0.0,0.0,0.404595401492122,0.42072534491629304,Psmb10
ENSMUSG00000087351,0.4121669166351184,0.0,0.0,0.4040654007665105,0.4202037754820991,Gm11464
ENSMUSG00000032202,0.4116758105471404,0.0,0.0,0.4035703849025964,0.4197166247369613,Rab27a
ENSMUSG00000013766,0.41091408990605915,0.0,0.0,0.40280260946636803,0.41896102978935806,Ly6g6e
ENSMUSG00000003348,0.4108124419105585,0.0,0.0,0.40270015435054674,0.41886019839567695,Mob3a
ENSMUSG00000051124,0.4108120266664768,0.0,0.0,0.4026997358097,0.41885978648710326,Gimap9
ENSMUSG00000016496,0.4106465911356893,0.0,0.0,0.402532987099442,0.4186956795775661,Cd274
ENSMUSG00000040009,0.41052354574143135,0.0,0.0,0.4024089653555451,0.4185736220262881,Gnaz
ENSMUSG00000100022,0.4090212484000755,0.0,0.0,0.40089477149333586,0.4170833620989713,Gm29590
ENSMUSG00000065954,0.40760951537789214,0.0,0.0,0.39947189958374885,0.4156829013177335,Tacc1
ENSMUSG00000034664,0.4075814749211357,0.0,0.0,0.39944363827865403,0.4156550843673809,Itga2b
ENSMUSG00000024986,0.40742004857918973,0.0,0.0,0.3992809408338764,0.415494944437572,Hhex
ENSMUSG00000024965,0.4060025485296729,0.0,0.0,0.39785230112321435,0.4140887189980583,Fermt3
ENSMUSG00000024681,0.40592162380056007,0.0,0.0,0.39777074162624426,0.41400843676893945,Ms4a3
ENSMUSG00000073414,0.40536494613218654,0.0,0.0,0.3972097009085296,0.4134561754205806,G6b
ENSMUSG00000039747,0.4053112543568434,0.0,0.0,0.39715558863771927,0.4134029092862157,Orai2
ENSMUSG00000028334,0.4052677932111177,0.0,0.0,0.39711178716081724,0.4133597926377027,Nans
ENSMUSG00000022148,0.4052603968834966,0.0,0.0,0.397104332918476,0.41335245493387474,Fyb
ENSMUSG00000100681,0.404928107871542,0.0,0.0,0.3967694431274335,0.4130227985829005,1700064J06Rik
ENSMUSG00000092222,0.4046570873129228,0.0,0.0,0.39649630293737914,0.4127539236966645,Gm20506
ENSMUSG00000072618,0.40407830009378876,0.0,0.0,0.39591299390430423,0.4121797140169095,Gm10384
ENSMUSG00000070031,0.404062052392176,0.0,0.0,0.3958966193615174,0.41216359472300973,Sp140
ENSMUSG00000046722,0.4032033563491728,0.0,0.0,0.39503122711231936,0.4113116778502385,Cdc42se1
ENSMUSG00000034923,0.40264134648430505,0.0,0.0,0.3944648424851999,0.41075409722948564,Ly6g6f
ENSMUSG00000052087,0.40192468108749657,0.0,0.0,0.393742607478284,0.41004307112626787,Rgs14
ENSMUSG00000040659,0.4017556376258436,0.0,0.0,0.39357225175718635,0.4098753563947817,Efhd2
ENSMUSG00000005950,0.4016050237872162,0.0,0.0,0.39342046919902446,0.4097259259616888,P2rx5
ENSMUSG00000026180,0.40155204723613674,0.0,0.0,0.3933670816714002,0.40967336555522826,Cxcr2
ENSMUSG00000084788,0.4014470501756355,0.0,0.0,0.39326127023761687,0.40956919311466733,Gm11342
ENSMUSG00000042312,0.4010805233082878,0.0,0.0,0.39289190223134096,0.40920554319491026,S100a13
ENSMUSG00000040592,0.400799660274548,0.0,0.0,0.3926088638713627,0.4089268829682962,Cd79b
ENSMUSG00000055523,0.4006084036879144,0.0,0.0,0.39241612686180266,0.4087371255385009,Gucy2g
ENSMUSG00000015536,0.40054801010741853,0.0,0.0,0.3923552659538371,0.40867720520458184,Mocs2
ENSMUSG00000030347,0.3997211482382378,0.0,0.0,0.391522013015341,0.40785681561099796,D6Wsu163e
ENSMUSG00000036513,0.3992560828987883,0.0,0.0,0.39105335895142823,0.4073953848063662,Commd2
ENSMUSG00000062345,0.39882832699322646,0.0,0.0,0.39062230597898967,0.4069709681893842,Serpinb2
ENSMUSG00000094127,0.3987789174835208,0.0,0.0,0.3905725158613581,0.4069219441699087,G530012D18Rik
ENSMUSG00000022657,0.3984805322387351,0.0,0.0,0.3902718331364158,0.4066258859130907,Cd96
ENSMUSG00000030336,0.39818894942120425,0.0,0.0,0.3899780069070168,0.40633657538139517,Cd27
ENSMUSG00000022575,0.3981155822816766,0.0,0.0,0.38990407555063017,0.40626377972994715,Gsdmd
ENSMUSG00000032812,0.39798124087774234,0.0,0.0,0.3897687012925498,0.406130484500673,Arap1
ENSMUSG00000111246,0.3978049962598024,0.0,0.0,0.38959110219513515,0.4059556118499506,RP24-153A6.1
ENSMUSG00000030707,0.3978044827808923,0.0,0.0,0.3895905847709168,0.4059551023673188,Coro1a
ENSMUSG00000063439,0.3977784683785763,0.0,0.0,0.3895643704940769,0.40592929042197934,B9d2
ENSMUSG00000026433,0.39774306281821226,0.0,0.0,0.3895286929261854,0.4058941603843471,Rab29
ENSMUSG00000043157,0.39739183722064336,0.0,0.0,0.3891747703304823,0.4055456666865926,Arl11
ENSMUSG00000064179,0.3973384857564592,0.0,0.0,0.38912100940225214,0.40549272999291275,Tnnt1
ENSMUSG00000041707,0.3973139566609019,0.0,0.0,0.3890962920685519,0.40546839157564857,1810011H11Rik
ENSMUSG00000111172,0.39700783310330834,0.0,0.0,0.38878782029081144,0.40516464671411245,RP24-496O17.7
ENSMUSG00000050147,0.3966767196128234,0.0,0.0,0.38845416896149404,0.4048361040737114,F2rl3
ENSMUSG00000045165,0.3966613508593817,0.0,0.0,0.38843868246569674,0.4048208545960522,AI467606
ENSMUSG00000026511,0.3964543008907636,0.0,0.0,0.38823004670862044,0.40461541108478677,Srp9
ENSMUSG00000051726,0.3962205463934829,0.0,0.0,0.3879945029069921,0.4043834692497018,Kcnf1
ENSMUSG00000024194,0.3959698828200451,0.0,0.0,0.38774192179040884,0.4041347482941652,Cuta
ENSMUSG00000029163,0.394881491387284,0.0,0.0,0.38664521863730444,0.40305477778427373,Emilin1
ENSMUSG00000074754,0.3946094081042084,0.0,0.0,0.38637106117500253,0.40278479606251294,Gm561
ENSMUSG00000047842,0.3945856224185558,0.0,0.0,0.38634709423253716,0.40276119402900645,Diras2
ENSMUSG00000002897,0.3941831192834616,0.0,0.0,0.38594152554324723,0.40236179702048525,Il17ra
ENSMUSG00000040102,0.3938545659867262,0.0,0.0,0.3856104722724471,0.4020357768697127,Klhl42
ENSMUSG00000036087,0.39344037450338554,0.0,0.0,0.38519313221562607,0.40162477584676554,Slain2
ENSMUSG00000109716,0.39335471701841235,0.0,0.0,0.3851068240061959,0.4015397777582867,Gm45681
ENSMUSG00000043683,0.39255507681921076,0.0,0.0,0.3843011160447654,0.4007462864353372,Fem1a
ENSMUSG00000020007,0.39240248736358363,0.0,0.0,0.3841473701512552,0.4005948689283374,Il20ra
ENSMUSG00000030144,0.3923361029113566,0.0,0.0,0.384080482730539,0.40052899419582444,Clec4d
ENSMUSG00000110626,0.3921793583619323,0.0,0.0,0.3839225509340962,0.40037345284194253,RP23-312B17.1
ENSMUSG00000057609,0.39189761635870995,0.0,0.0,0.38363867611683933,0.4000938723470458,Lce1a1
ENSMUSG00000032680,0.39175894455701726,0.0,0.0,0.3834989551294497,0.3999562638671694,6820408C15Rik
ENSMUSG00000019433,0.3914660031089691,0.0,0.0,0.38320379854034176,0.39966556745053056,Gipc1
ENSMUSG00000031828,0.39140744925911763,0.0,0.0,0.3831448021250436,0.3996074621452499,Klhl36
ENSMUSG00000026315,0.3913274695311505,0.0,0.0,0.3830642179981186,0.3995280949856892,Serpinb8
ENSMUSG00000016756,0.39116184384549674,0.0,0.0,0.3828973410953263,0.39936373744386594,Cmah
ENSMUSG00000070738,0.3911008418252304,0.0,0.0,0.38283587837198624,0.3993032023640524,Dgkd
ENSMUSG00000003206,0.3908426049796237,0.0,0.0,0.38257569206523645,0.39904694140225283,Ebi3
ENSMUSG00000030173,0.39049294002682605,0.0,0.0,0.3822233895391804,0.39869994984734786,Klra5
ENSMUSG00000067071,0.39037259085906945,0.0,0.0,0.3821021331163616,0.3985805202774522,Hes6
ENSMUSG00000039164,0.3897638130523351,0.0,0.0,0.3814887703873592,0.39797638992635403,Naif1
ENSMUSG00000004043,0.38963444696546995,0.0,0.0,0.3813584309372167,0.397848010512297,Stat5a
ENSMUSG00000004266,0.3895791712920701,0.0,0.0,0.38130273946449844,0.3977931563273799,Ptpn6
ENSMUSG00000014301,0.3891541062583611,0.0,0.0,0.38087447897803867,0.39737133054066914,Pam16
ENSMUSG00000047671,0.3887648304369537,0.0,0.0,0.38048227986783256,0.3969850181848974,Tctex1d4
ENSMUSG00000027107,0.38863938503938367,0.0,0.0,0.38035589306570383,0.39686052715323566,Chrna1
ENSMUSG00000022339,0.3883839568417647,0.0,0.0,0.38009854896440765,0.39660704127224056,Ebag9
ENSMUSG00000094248,0.3875934637321665,0.0,0.0,0.37930213468932883,0.3958225512522334,Hist1h2ao
ENSMUSG00000047654,0.3874197888824527,0.0,0.0,0.37912716057932466,0.3956501936987135,Tssk6
ENSMUSG00000005103,0.38724561307870187,0.0,0.0,0.3789516823632272,0.3954773384085425,Wdr1
ENSMUSG00000030219,0.38716677867035293,0.0,0.0,0.37887225866087737,0.3953991014914451,Erp27
ENSMUSG00000060621,0.3870634108582748,0.0,0.0,0.37876811835062674,0.3952965169299222,Nkpd1
ENSMUSG00000062585,0.3868035124923611,0.0,0.0,0.3785062786155761,0.39503858698864497,Cnr2
ENSMUSG00000002257,0.3867583908074159,0.0,0.0,0.3784608200193744,0.39499380691515595,Def6
ENSMUSG00000022820,0.3865528914340544,0.0,0.0,0.37825378674476956,0.39478986286062273,Ndufb4
ENSMUSG00000027678,0.38574155587460274,0.0,0.0,0.37743640327333194,0.393984659952975,Ncoa3
ENSMUSG00000000320,0.3856042989895155,0.0,0.0,0.37729812451859035,0.3938484393018042,Alox12
ENSMUSG00000043036,0.3852957089543784,0.0,0.0,0.37698723840069037,0.3935421776741877,Ccdc63
ENSMUSG00000096727,0.38517633566759363,0.0,0.0,0.3768669774119309,0.39342370460487086,Psmb9
ENSMUSG00000024096,0.3851118200631797,0.0,0.0,0.37680198216328153,0.393359675411314,Ralbp1
ENSMUSG00000034209,0.38492253192936793,0.0,0.0,0.37661128723033693,0.3931718139403219,Rasl10a
ENSMUSG00000044258,0.38488561587928727,0.0,0.0,0.37657409690035687,0.3931351760458923,Ctla2a
ENSMUSG00000029162,0.38429893739148674,0.0,0.0,0.3759830630883981,0.392552914556387,Khk
ENSMUSG00000104667,0.38413421177398915,0.0,0.0,0.3758171158142136,0.39238942793920834,Gm4961
ENSMUSG00000061882,0.3840623438614089,0.0,0.0,0.37574471507385143,0.3923181004249424,Ccdc62
ENSMUSG00000060981,0.38399168020680513,0.0,0.0,0.37567352761881584,0.39224796801663964,Hist1h4h
ENSMUSG00000089718,0.3837135596728742,0.0,0.0,0.37539334644591055,0.39197193744851266,2310075C17Rik
ENSMUSG00000059923,0.3837126851881655,0.0,0.0,0.3753924654844046,0.3919710695328657,Grb2
ENSMUSG00000073602,0.38334689397760036,0.0,0.0,0.37502396639035884,0.3916080248285443,Serpinb3b
ENSMUSG00000044056,0.38306854508327715,0.0,0.0,0.37474355869384735,0.3913317641653751,Efcab9
ENSMUSG00000022682,0.38305315431272063,0.0,0.0,0.3747280541301906,0.39131648881611925,Rrn3
ENSMUSG00000034416,0.3828250440851685,0.0,0.0,0.374498257894298,0.3910900887409079,Pkd1l2
ENSMUSG00000051154,0.3825423897145265,0.0,0.0,0.37421351578761575,0.39080955205478257,Commd3
ENSMUSG00000031813,0.3822323207825769,0.0,0.0,0.3739011584371087,0.3905018044344148,Mvb12a
ENSMUSG00000039789,0.38220532359411874,0.0,0.0,0.37387396208927504,0.39047500927124557,Zfp597
ENSMUSG00000057789,0.38202122834877317,0.0,0.0,0.3736885091476423,0.3902922912734201,Bak1
ENSMUSG00000059772,0.38200022941366873,0.0,0.0,0.37366735538842183,0.3902714493934876,Slx1b
ENSMUSG00000028950,0.38166343422950477,0.0,0.0,0.3733280782142923,0.38993717200856814,Tas1r1
ENSMUSG00000106357,0.3814219799736538,0.0,0.0,0.37308484594943325,0.3896975214642235,Gm8013
ENSMUSG00000063651,0.3813722197488707,0.0,0.0,0.3730347194451693,0.38964813281896765,Cnfn
ENSMUSG00000108849,0.38129232483584136,0.0,0.0,0.3729542365363799,0.38956883441368134,Gm35147
ENSMUSG00000044147,0.3811762636714144,0.0,0.0,0.3728373214300492,0.38945363956119944,Arf6
ENSMUSG00000040345,0.38101956662884623,0.0,0.0,0.37267947187950606,0.3892981117369397,Arhgap9
ENSMUSG00000050627,0.38057388300493583,0.0,0.0,0.3722305128876464,0.3888557510671113,Gpd1l
ENSMUSG00000026820,0.38037944869320656,0.0,0.0,0.3720346508843669,0.3886627652337558,Ptges2
ENSMUSG00000027360,0.38000700010480387,0.0,0.0,0.3716594695568789,0.3882930892481523,Hdc
ENSMUSG00000068289,0.3798726637150579,0.0,0.0,0.37152414817990437,0.3881597522385228,Cma2
ENSMUSG00000075330,0.3797622399376261,0.0,0.0,0.371412915013982,0.3880501496862769,A930003A15Rik
ENSMUSG00000033543,0.37971663854602783,0.0,0.0,0.37136697944145847,0.38800488736530203,Gtf2a2
ENSMUSG00000022931,0.3794879687648339,0.0,0.0,0.37113663451464607,0.38777791726278765,Krtap15
ENSMUSG00000057729,0.3794322169054835,0.0,0.0,0.37108047439476166,0.38772257964877577,Prtn3
ENSMUSG00000030534,0.37898215051566003,0.0,0.0,0.37062711448947827,0.3872758551367167,Vps33b
ENSMUSG00000096719,0.3789388500960783,0.0,0.0,0.3705834974141464,0.3872328760303635,Mrgpra2b
ENSMUSG00000032396,0.37892053122332015,0.0,0.0,0.3705650445866575,0.3872146930829925,Dis3l
ENSMUSG00000030117,0.378591416640393,0.0,0.0,0.37023352451348984,0.3868880194194295,Gdf3
ENSMUSG00000037824,0.3783815938521972,0.0,0.0,0.3700221692471062,0.38667975172107766,Tspan14
ENSMUSG00000110523,0.37835583022288655,0.0,0.0,0.3699962175081786,0.38665417897911625,RP24-94F12.2
ENSMUSG00000070547,0.3782055695000656,0.0,0.0,0.36984485993716615,0.38650503131067426,Mrgprb1
ENSMUSG00000097353,0.37818719719534266,0.0,0.0,0.36982635355180116,0.3864867950687803,A430046D13Rik
ENSMUSG00000039648,0.37800676118785936,0.0,0.0,0.36964460107916586,0.38630769500136897,Kyat1
ENSMUSG00000052605,0.37794734410779235,0.0,0.0,0.36958475063080565,0.3862487177056868,Isoc2b
ENSMUSG00000024677,0.3777906207265995,0.0,0.0,0.36942688449462524,0.38609315401035016,Ms4a6b
ENSMUSG00000091742,0.3776133015652246,0.0,0.0,0.36924827298537655,0.38591714636537033,Gm5093
ENSMUSG00000022221,0.3771783134528423,0.0,0.0,0.3688101171846654,0.385485373021319,Ripk3
ENSMUSG00000062753,0.37693979103573827,0.0,0.0,0.3685698593685095,0.3852486118535823,AI413582
ENSMUSG00000003234,0.37677031361239327,0.0,0.0,0.36839914957093,0.38508038518668264,Abcf3
ENSMUSG00000040721,0.3766915768659925,0.0,0.0,0.368319840473436,0.38500222933565736,Zfhx2
ENSMUSG00000049593,0.3765765154045768,0.0,0.0,0.36820394282939023,0.384888016547768,Lce1h
ENSMUSG00000022912,0.37634626812992494,0.0,0.0,0.3679720230670861,0.38465946677303114,Pros1
ENSMUSG00000026003,0.3763222452383592,0.0,0.0,0.3679478257362407,0.38463562093170744,Acadl
ENSMUSG00000072596,0.3762463954599863,0.0,0.0,0.3678714252584503,0.38456033009820995,Ear2
ENSMUSG00000027398,0.37624170247539995,0.0,0.0,0.36786669820465245,0.38455567169307947,Il1b
ENSMUSG00000106365,0.37609102182299475,0.0,0.0,0.367714923900387,0.384406101080269,Gm43568
ENSMUSG00000031493,0.3760676762808407,0.0,0.0,0.36769140895440144,0.3843829274818285,Ggn
ENSMUSG00000067212,0.37601149307436454,0.0,0.0,0.36763481810584425,0.38432715803084694,H2-T23
ENSMUSG00000053706,0.37591292382725233,0.0,0.0,0.36753553383098836,0.38422931454025794,B430305J03Rik
ENSMUSG00000038357,0.37579911463153526,0.0,0.0,0.36742089929346633,0.3841163430790698,Camp
ENSMUSG00000096449,0.3757946801388895,0.0,0.0,0.36741643264712925,0.38411194122310044,Gm4076
ENSMUSG00000081058,0.3756381723579767,0.0,0.0,0.3672587903045803,0.3839565850553201,Hist2h3c2
ENSMUSG00000001865,0.37535133445802005,0.0,0.0,0.36696987429900974,0.38367185653899455,Cpa3
ENSMUSG00000032020,0.3751588113973335,0.0,0.0,0.366775957339101,0.38348074839069735,Ubash3b
