,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000058806,0.10277533017500891,4.719148980616689e-96,1.6334887437233263e-95,0.09314801693621468,0.11238342696647446,Col13a1
ENSMUSG00000025754,0.10276597469018153,4.9104447890501144e-96,1.6991158439619774e-95,0.09313864361739532,0.11237409102754391,Agbl1
ENSMUSG00000045672,0.10271118021375261,6.196729325883294e-96,2.1427141514119273e-95,0.0930837447226829,0.11231941099612057,Col27a1
ENSMUSG00000003273,0.1027105654125013,6.2129221908459156e-96,2.1475707538354356e-95,0.09308312875017678,0.1123187974786272,Car11
ENSMUSG00000074748,0.1026863306619593,6.886003261339218e-96,2.3794067938283408e-95,0.09305884783600246,0.11229461332649505,Atxn7l3b
ENSMUSG00000050463,0.1026050410301666,9.721371890362217e-96,3.3568273102079475e-95,0.09297740344305135,0.11221349333175282,Krt78
ENSMUSG00000019917,0.10260296911141834,9.807155869245935e-96,3.3852798996361526e-95,0.09297532758141804,0.11221142573505796,Sept10
ENSMUSG00000006457,0.10253222271149742,1.3236648840716455e-95,4.565936129947035e-95,0.09290444660051121,0.1121408268632606,Actn3
ENSMUSG00000022304,0.10252576830806896,1.360364191472947e-95,4.690911005079128e-95,0.09289797992371869,0.11213438591443084,Dpys
ENSMUSG00000031546,0.10250067436214116,1.5129508854833927e-95,5.2152736486845655e-95,0.09287283826814209,0.11210934427069638,Gins4
ENSMUSG00000022561,0.1024712897051387,1.7134605895971543e-95,5.902378882525506e-95,0.09284339775941915,0.11208002084331235,Gpaa1
ENSMUSG00000032186,0.10247104013128146,1.715272444869366e-95,5.906585553957872e-95,0.0928431477112664,0.11207977178942735,Tmod2
ENSMUSG00000051378,0.1024603905028995,1.7943938193715154e-95,6.176915040865802e-95,0.0928324778452341,0.11206914434778609,Kif18b
ENSMUSG00000110613,0.10236279393515643,2.7120687418967056e-95,9.329441836589974e-95,0.09273469591624121,0.11197175100398767,RP23-143B2.2
ENSMUSG00000020375,0.10236163925611821,2.7253479112124253e-95,9.371897906507652e-95,0.09273353904527896,0.11197059872821621,Rufy1
ENSMUSG00000046223,0.10234020052730973,2.984025535034201e-95,1.0257908336315577e-94,0.0927120596241126,0.11194920461575818,Plaur
ENSMUSG00000043102,0.10231451776637997,3.3263490749127193e-95,1.1430752834751614e-94,0.09268632812712295,0.11192357529174851,Qrfp
ENSMUSG00000028919,0.10221617203336882,5.0403826684076365e-95,1.7309006416235014e-94,0.09258779589042428,0.11182543406390505,Arhgef19
ENSMUSG00000048327,0.10219091765889235,5.607698398151231e-95,1.9250595256269245e-94,0.09256249365376584,0.11180023217442335,Ckap2l
ENSMUSG00000003123,0.10214003445648107,6.951494141781136e-95,2.385550494777329e-94,0.09251151405509185,0.11174945468266846,Lipe
ENSMUSG00000103283,0.10211200585020902,7.824342216435865e-95,2.684165425878513e-94,0.09248343237126874,0.11172148428483503,Gm37276
ENSMUSG00000021747,0.10207400805391212,9.184713102553024e-95,3.1486846426304506e-94,0.09244536264330158,0.11168356537619073,4930452B06Rik
ENSMUSG00000021221,0.10206783039534326,9.427173536132905e-95,3.229590111727614e-94,0.09243917329278595,0.11167740054048379,Dpf3
ENSMUSG00000030034,0.10205025019915667,1.0152666846597644e-94,3.4769407008896045e-94,0.0924215598280782,0.11165985683116714,Ino80b
ENSMUSG00000014856,0.10203239942256352,1.0946330005745277e-94,3.74745977601687e-94,0.09240367527708683,0.11164204309689178,Tmem208
ENSMUSG00000026773,0.10202687629548006,1.120421206511686e-94,3.833120788613363e-94,0.0923981417012799,0.11163653142965131,Pfkfb3
