,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000097365,0.3134151579964688,0.0,0.0,0.3074873551060673,0.3193186357416416,C030034L19Rik
ENSMUSG00000005057,0.3133540525047867,0.0,0.0,0.30742600023631356,0.31925778333775257,Sh2b2
ENSMUSG00000022594,0.3132175821020668,0.0,0.0,0.30728897306119557,0.31912187799474584,Lynx1
ENSMUSG00000044288,0.31320699937882496,0.0,0.0,0.3072783471727962,0.31911133907943484,Cnr1
ENSMUSG00000055799,0.3131932383141873,0.0,0.0,0.30726452998128934,0.31909763497751303,Tcf7l1
ENSMUSG00000021884,0.3131881410104187,0.0,0.0,0.30725941188792494,0.31909255877295795,Hacl1
ENSMUSG00000078612,0.31305236546340026,0.0,0.0,0.3071230827001273,0.3189573451154737,1700024P16Rik
ENSMUSG00000006764,0.3129537170187919,0.0,0.0,0.3070240321575067,0.3188591047639235,Tph2
ENSMUSG00000040600,0.31289247123309516,0.0,0.0,0.30696253679430685,0.31879811227853927,Eps8l3
ENSMUSG00000048154,0.31287831023808715,0.0,0.0,0.30694831810007805,0.3187840098436108,Kmt2d
ENSMUSG00000070868,0.3128609172984822,0.0,0.0,0.30693085429626,0.3187666888255946,Skint3
ENSMUSG00000017664,0.3127709929979855,0.0,0.0,0.30684056368005797,0.31867713630838546,Slc35c2
ENSMUSG00000025927,0.31269482426046885,0.0,0.0,0.30676408474500927,0.31860128240063823,Tfap2b
ENSMUSG00000039672,0.31264315955184285,0.0,0.0,0.3067122096752123,0.31854983119572994,Kcne2
ENSMUSG00000019966,0.31263965241248043,0.0,0.0,0.3067086882572449,0.31854633854831255,Kitl
ENSMUSG00000044499,0.31263146730235425,0.0,0.0,0.3067004698237386,0.31853818725947647,Hs3st5
ENSMUSG00000054310,0.3126019713080342,0.0,0.0,0.3066708537520864,0.3185088131368546,Obox1
ENSMUSG00000063229,0.31259437858472444,0.0,0.0,0.30666323012088026,0.3185012517833614,Ldha
ENSMUSG00000017390,0.31255946494948084,0.0,0.0,0.3066281743715882,0.3184664823863346,Aldoc
ENSMUSG00000034006,0.31254114890685913,0.0,0.0,0.30660978378094866,0.3184482420061694,Pqlc1
ENSMUSG00000072791,0.31252645666850026,0.0,0.0,0.30659503174699737,0.31843361045739055,Abcb5
ENSMUSG00000017929,0.31247901280499496,0.0,0.0,0.3065473948122946,0.3183863625521664,B4galt5
ENSMUSG00000030612,0.312450862145375,0.0,0.0,0.3065191296085631,0.3183583281498711,Mrpl46
ENSMUSG00000036192,0.31240095807375307,0.0,0.0,0.30646902250461866,0.3183086301479841,Rorb
ENSMUSG00000050192,0.31239077885903077,0.0,0.0,0.306458801880286,0.3182984929624796,Eif5a2
ENSMUSG00000061288,0.31227111212841824,0.0,0.0,0.3063386484413288,0.3181793202255629,Taok3
ENSMUSG00000109561,0.3122267243505033,0.0,0.0,0.3062940801775738,0.3181351156364182,Ankrd31
ENSMUSG00000054863,0.3121950116022505,0.0,0.0,0.3062622384975464,0.31810353375123684,Fam19a5
ENSMUSG00000020100,0.3121308540753317,0.0,0.0,0.30619782017152236,0.31803964093109344,Slc29a3
ENSMUSG00000068267,0.3120214446577515,0.0,0.0,0.3060879661321134,0.31793068280071873,Cenpb
ENSMUSG00000028871,0.3120051805138173,0.0,0.0,0.3060716359068712,0.317914485729092,Rspo1
ENSMUSG00000050108,0.3120035009887512,0.0,0.0,0.30606994955808414,0.3179128131300851,Bpifc
ENSMUSG00000040165,0.31199675636521895,0.0,0.0,0.3060631775322825,0.31790609631979705,Cd209c
ENSMUSG00000046152,0.3119086426021275,0.0,0.0,0.30597470583297814,0.3178183458626863,Fut10
ENSMUSG00000058818,0.31183358037288156,0.0,0.0,0.30589933876637293,0.31774359304617655,Pirb
ENSMUSG00000062963,0.3118111656182869,0.0,0.0,0.3058768329970001,0.317721270672815,Ufc1
ENSMUSG00000033594,0.311604151596759,0.0,0.0,0.3056689787115847,0.3175151095390479,Spata2l
ENSMUSG00000058427,0.3115844218777698,0.0,0.0,0.3056491689397666,0.3174954610763809,Cxcl2
ENSMUSG00000033569,0.3115462115592921,0.0,0.0,0.3056108035985135,0.31745740811164824,Adgrb3
ENSMUSG00000023908,0.3115144368747906,0.0,0.0,0.3055789000158724,0.3174257642638376,Pkmyt1
ENSMUSG00000001517,0.3114436500243458,0.0,0.0,0.30550782605728055,0.3173552688407802,Foxm1
ENSMUSG00000050702,0.3113546133440424,0.0,0.0,0.3054184283422959,0.3172665986291024,4930563M21Rik
ENSMUSG00000032392,0.3112332178104232,0.0,0.0,0.30529654073073936,0.3171457025842922,Parp16
