,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000028860,0.6245378542558782,0.0,0.0,0.6205201068680855,0.6285228148140537,Sytl1
ENSMUSG00000004568,0.6244006842664415,0.0,0.0,0.6203818120481925,0.628386767649641,Arhgef18
ENSMUSG00000060538,0.6243788078142127,0.0,0.0,0.620359756226334,0.6283650702477682,Tmem219
ENSMUSG00000037111,0.6242039868741225,0.0,0.0,0.6201835021209743,0.6281916799270825,Setd7
ENSMUSG00000068314,0.6241054280975167,0.0,0.0,0.6200841355479217,0.6280939275159844,Gm6899
ENSMUSG00000022816,0.6241020920231078,0.0,0.0,0.6200807721330096,0.6280906187336984,Fstl1
ENSMUSG00000109739,0.6240554700150978,0.0,0.0,0.6200337680539157,0.628044378121025,Gm17949
ENSMUSG00000002265,0.6239341060717404,0.0,0.0,0.6199114096587296,0.6279240068737123,Peg3
ENSMUSG00000015143,0.6238816616183345,0.0,0.0,0.6198585355378746,0.627871991330505,Actn1
ENSMUSG00000004665,0.6238336058858915,0.0,0.0,0.6198100861260132,0.6278243285843772,Cnn2
ENSMUSG00000062410,0.6237601588199327,0.0,0.0,0.6197360374304717,0.6277514820901184,Hsd3b3
ENSMUSG00000033327,0.6235708010755601,0.0,0.0,0.619545128923702,0.6275636723887741,Tnxb
ENSMUSG00000036251,0.6235237769947624,0.0,0.0,0.6194977198087533,0.6275170326686037,Trpm8
ENSMUSG00000051527,0.6233952463286427,0.0,0.0,0.619368136880714,0.6273895524270982,Usp29
ENSMUSG00000079466,0.6233206800038487,0.0,0.0,0.6192929601928054,0.627315595401954,Prdm12
ENSMUSG00000063659,0.6232676943751672,0.0,0.0,0.6192395408948131,0.6272630426879905,Zbtb18
ENSMUSG00000058028,0.623249159055875,0.0,0.0,0.6192208538790537,0.6272446588014087,Zscan5b
ENSMUSG00000053617,0.6232311351240716,0.0,0.0,0.6192026824404484,0.6272267821200335,Sh3pxd2a
ENSMUSG00000067786,0.6231506396598699,0.0,0.0,0.619121528258748,0.6271469442296335,Nnat
ENSMUSG00000020251,0.6230909093158526,0.0,0.0,0.6190613091797952,0.6270877017732376,Glt8d2
ENSMUSG00000029778,0.6230269870035499,0.0,0.0,0.6189968638848704,0.6270243015380487,Adcyap1r1
ENSMUSG00000016763,0.6229590314702016,0.0,0.0,0.6189283524304755,0.6269569009645467,Scube1
ENSMUSG00000085772,0.6229321845918802,0.0,0.0,0.6189012859438987,0.6269302733151532,D630024D03Rik
