,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000111378,0.14477356074349457,5.998789668283623e-190,1.211142674799843e-189,0.13524351308625426,0.1542768237268691,RP24-282C4.3
ENSMUSG00000074109,0.1447583660169989,6.577469822351033e-190,1.3277088862234626e-189,0.13522827694566772,0.15426167310531874,Mrgprx2
ENSMUSG00000036661,0.14473329168455132,7.65683514127415e-190,1.5452744987435218e-189,0.13520313428155706,0.15423667154506412,Dennd3
ENSMUSG00000039395,0.1447145121668144,8.579563404818129e-190,1.731146772562173e-189,0.1351843035945966,0.15421794652237028,Mreg
ENSMUSG00000027102,0.14467983228339865,1.0585297700980128e-189,2.135424188214672e-189,0.13514952923575813,0.1541833672562756,Hoxd8
ENSMUSG00000056917,0.14462100020715718,1.5115733874387847e-189,3.0487563280330467e-189,0.13509053694205073,0.15412470581726628,Sipa1
ENSMUSG00000020932,0.14457642346412997,1.9797949505031986e-189,3.9923269822609365e-189,0.13504583884811672,0.15408025832052383,Gfap
ENSMUSG00000057554,0.1445730804393581,2.0202605922944136e-189,4.07310603285164e-189,0.1350424867242192,0.1540769249870032,Lgals8
ENSMUSG00000050936,0.14456450228541246,2.127914585701838e-189,4.289285599076472e-189,0.1350338852230448,0.15406837169968043,Gm42743
ENSMUSG00000040703,0.14450385732421495,3.0712347807334026e-189,6.1895098362220935e-189,0.13497307524495677,0.15400790249737586,Cyp2s1
ENSMUSG00000032122,0.14447283359767488,3.705167597550465e-189,7.465580490732349e-189,0.13494196712961667,0.15397696865508123,Slc37a2
ENSMUSG00000049299,0.1444569391031252,4.078995688558932e-189,8.21715489234273e-189,0.13492602940713616,0.1539611202040243,Trappc1
ENSMUSG00000021710,0.1444533432891979,4.1686615849897135e-189,8.396095840865486e-189,0.1349224238144315,0.15395753480584506,Nln
ENSMUSG00000098340,0.14441959457276807,5.112296946649862e-189,1.029459715394656e-188,0.13488858333103138,0.1539238838348138,Gm27253
ENSMUSG00000028957,0.1444159764949481,5.2253495113163255e-189,1.0520131893127291e-188,0.13488495541652604,0.153920276234616,Per3
ENSMUSG00000047953,0.144413972724791,5.289031341858536e-189,1.0646198353177407e-188,0.13488294619870866,0.1539182782670848,Gp5
ENSMUSG00000022123,0.14440857548470318,5.464443439069472e-189,1.0997068704104391e-188,0.1348775342855062,0.15391289665622984,Scel
ENSMUSG00000029627,0.14439449768544194,5.949806604513937e-189,1.1971441860189007e-188,0.13486341821655234,0.15389885962055846,Zkscan14
ENSMUSG00000041560,0.14436267533904265,7.211549570012558e-189,1.4507241138629167e-188,0.13483150937717997,0.1538671294046146,Gltscr2
ENSMUSG00000036995,0.14436162167215022,7.257614138210854e-189,1.4596971315790134e-188,0.1348304528467645,0.15386607878791028,Asap3
ENSMUSG00000027520,0.1443456656087025,7.992211043601335e-189,1.6071206602858102e-188,0.1348144534225879,0.15385016891195025,Zdbf2
ENSMUSG00000030177,0.14431922166719652,9.376749705595196e-189,1.8851527353428218e-188,0.13478793763040503,0.1538238015059928,Ccdc77
ENSMUSG00000005677,0.1443188622436655,9.397131638259616e-189,1.8888706810572094e-188,0.13478757723038048,0.15382344312263244,Nr1i3
ENSMUSG00000102203,0.14431335681806315,9.714916908819798e-189,1.9523546842483518e-188,0.13478205684777428,0.15381795362940295,4930412E21Rik
ENSMUSG00000031932,0.1443086977114993,9.992221508493299e-189,2.007679627987402e-188,0.1347773850839274,0.1538133080055569,Gpr83
ENSMUSG00000042476,0.14427682456615978,1.2113473633973898e-188,2.433401694249477e-188,0.13474542536094358,0.15378152708479095,Abcb4
ENSMUSG00000026779,0.14426212819585107,1.32376922341163e-188,2.658705007856256e-188,0.1347306890772786,0.15376687323163388,Mastl
ENSMUSG00000070923,0.14421489852420744,1.760563200851222e-188,3.535267471588799e-188,0.13468333116477435,0.15371978016889767,Klhl9
ENSMUSG00000038370,0.14419410129239707,1.996042518132476e-188,4.0073128249999516e-188,0.13466247747687127,0.15369904307810234,Pcp4l1
ENSMUSG00000042096,0.14417647626148658,2.2200656294894575e-188,4.456173483519586e-188,0.1346448046077232,0.153681469008346,Dao
ENSMUSG00000009013,0.14415711300324005,2.4952321091360643e-188,5.007489683194991e-188,0.13462538880029573,0.15366216173024597,Dynll1
ENSMUSG00000061510,0.1441285783841244,2.964000717319742e-188,5.947031936837363e-188,0.13459677675554552,0.15363370959291064,Gm10101
ENSMUSG00000027775,0.14410114404778737,3.497421287934423e-188,7.015890246608672e-188,0.1345692679940603,0.1536063545430302,Mfsd1
ENSMUSG00000024352,0.14407988013563308,3.975969385157979e-188,7.974266717123906e-188,0.1345479464062796,0.1535851520745087,Spata24
ENSMUSG00000035365,0.1440559927423055,4.5919725385290073e-188,9.207885579564883e-188,0.13452399423199746,0.1535613336951161,Parpbp
ENSMUSG00000048038,0.14403408706861498,5.2403005896516394e-188,1.0505815135628787e-187,0.13450202916142961,0.15353949130019345,Ccdc187
