,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000040441,-0.101850226090365,8.740678987505986e-205,1.952787977548254e-204,-0.10833783927459172,-0.09535393787793889,Slc26a10
ENSMUSG00000091455,-0.10190330584600144,5.354837416994085e-205,1.19687917232769e-204,-0.10839084587251949,-0.09540708636510048,Otogl
ENSMUSG00000032565,-0.10196246659578775,3.100519230108547e-205,6.931632528747032e-205,-0.1084499250399348,-0.09546632376417064,Nudt16
ENSMUSG00000045648,-0.10197206870986614,2.8372923407576975e-205,6.3445714238767835e-205,-0.10845951390842455,-0.09547593832318794,Vwc2l
ENSMUSG00000022025,-0.10197221997978674,2.833329321326783e-205,6.337126641303474e-205,-0.10845966496966694,-0.09547608978917349,Lect1
ENSMUSG00000035126,-0.10199170782624463,2.366392244366011e-205,5.2963120957162295e-205,-0.10847912592996184,-0.09549560289686117,Wdr78
ENSMUSG00000070366,-0.10199569221750586,2.2808374722002382e-205,5.105971507052246e-205,-0.10848310482359537,-0.09549959245352653,Plpp4
ENSMUSG00000006179,-0.10201884107227632,1.8414829090695836e-205,4.1242618344223595e-205,-0.10850622173366961,-0.09552277132282913,Prss16
ENSMUSG00000027246,-0.10202126058449396,1.8007514576772568e-205,4.033941437449052e-205,-0.108508637906631,-0.0955251939725644,Ell3
ENSMUSG00000020659,-0.10203817887183998,1.5400088349010021e-205,3.450613566885508e-205,-0.10852553284229548,-0.09554213420095599,Cbll1
ENSMUSG00000025911,-0.10205106875093954,1.3669726303349858e-205,3.0635872486216626e-205,-0.10853840492745993,-0.09555504079925088,Adhfe1
ENSMUSG00000049907,-0.10207375383211834,1.1082669894729108e-205,2.4854608420563145e-205,-0.10856105868755658,-0.09557775531008335,Rasl11b
ENSMUSG00000026023,-0.10210619975865937,8.208959050813341e-206,1.8413995179033964e-205,-0.10859345980459605,-0.09561024334090835,Cdk15
ENSMUSG00000026429,-0.10214243207775588,5.870419734456526e-206,1.3171235661782647e-205,-0.10862964206869692,-0.09564652269415355,Ube2t
ENSMUSG00000097648,-0.10216944844348486,4.5714603363405397e-206,1.0259112065396185e-205,-0.10865662110009533,-0.09567357414178557,9330185C12Rik
ENSMUSG00000049313,-0.1021804272523145,4.1296030328396903e-206,9.269591543972369e-206,-0.10866758473440967,-0.09568456720980852,Sorl1
ENSMUSG00000031760,-0.10223563346255422,2.4765439803877786e-206,5.561518033657711e-206,-0.10872271461668818,-0.09573984514547002,Mt3
ENSMUSG00000030474,-0.1022487967570851,2.1921973478205502e-206,4.9240731083121073e-206,-0.10873585970579094,-0.09575302554802943,Siglece
ENSMUSG00000044951,-0.10226597765571516,1.8695483892472828e-206,4.2002884503421317e-206,-0.10875301683905285,-0.09577022877970162,Mylk4
ENSMUSG00000071847,-0.10228854747688212,1.5166607173263893e-206,3.4082263310705374e-206,-0.10877555543478569,-0.09579282794474017,Apcdd1
ENSMUSG00000022159,-0.10246238592860606,3.0231711876813732e-207,6.802815453828472e-207,-0.10894915315682518,-0.09596689263478167,Rab2b
