,Mesenchyme_corr,Mesenchyme_pval,Mesenchyme_qval,Mesenchyme_ci_low,Mesenchyme_ci_high,gene_annotation
ENSMUSG00000041498,0.32744425131732785,0.0,0.0,0.3215750074903611,0.3332883345248951,Kif14
ENSMUSG00000037370,0.3274219755456366,0.0,0.0,0.3215526366772439,0.33326615509521673,Enpp1
ENSMUSG00000016181,0.32739345125937597,0.0,0.0,0.3215239906993187,0.3332377541661539,Diexf
ENSMUSG00000054134,0.3273382569403625,0.0,0.0,0.32146856093818776,0.3331827985124452,Umodl1
ENSMUSG00000097222,0.32733042294722314,0.0,0.0,0.3214606935308848,0.33317499839099357,1010001N08Rik
ENSMUSG00000093877,0.32726243520270093,0.0,0.0,0.32139241583372197,0.33310730457019583,Olfr1348
ENSMUSG00000026107,0.32724640064032395,0.0,0.0,0.3213763128963901,0.33309133931944745,Nabp1
ENSMUSG00000029219,0.32721129275357713,0.0,0.0,0.32134105531362794,0.33305638317972724,Slc10a4
ENSMUSG00000056258,0.32718091017036854,0.0,0.0,0.3213105431956948,0.3330261319063691,Kcnq3
ENSMUSG00000108379,0.3271698171882877,0.0,0.0,0.32129940292224046,0.33301508686381665,A730082K24Rik
ENSMUSG00000031488,0.32714526996877563,0.0,0.0,0.32127475105930214,0.3329906457220811,Rab11fip1
ENSMUSG00000035105,0.3271283362828613,0.0,0.0,0.3212577451906677,0.33297378520842025,Egln3
ENSMUSG00000024647,0.327089122113965,0.0,0.0,0.3212183638792346,0.3329347404737577,Cbln2
ENSMUSG00000034310,0.3270812458794504,0.0,0.0,0.32121045407629734,0.3329268982679884,Tmem132d
ENSMUSG00000070305,0.3270532345080667,0.0,0.0,0.3211823233274018,0.3328990079113124,Mpzl3
ENSMUSG00000098206,0.32705264477085794,0.0,0.0,0.3211817310769908,0.3328984207217759,A430106G13Rik
ENSMUSG00000022863,0.32699840243799333,0.0,0.0,0.3211272576066462,0.3328444126971045,Btg3
ENSMUSG00000009588,0.3269043441491286,0.0,0.0,0.3210327986086043,0.33275076061673303,St6galnac1
ENSMUSG00000028744,0.32690183955992036,0.0,0.0,0.32103028335088707,0.3327482668424902,Pqlc2
ENSMUSG00000031770,0.3268818885638448,0.0,0.0,0.3210102473748191,0.33272840199308457,Herpud1
ENSMUSG00000036814,0.3268677643694839,0.0,0.0,0.3209960630225327,0.33271433878263246,Slc6a20a
ENSMUSG00000061531,0.3268299414434645,0.0,0.0,0.32095807901365836,0.33267667915151955,Tmem236
ENSMUSG00000051705,0.3267939187116517,0.0,0.0,0.3209219028833429,0.3326408119252024,Senp8
ENSMUSG00000044667,0.3267876034110252,0.0,0.0,0.3209155606915278,0.33263452388517295,Plppr4
ENSMUSG00000021003,0.3267797114073294,0.0,0.0,0.32090763508362274,0.33262666594733253,Galc
ENSMUSG00000098875,0.32676443667438687,0.0,0.0,0.32089229531309216,0.3326114571455097,Gm27211
ENSMUSG00000003476,0.3266870300668976,0.0,0.0,0.320814559166907,0.3325343846054046,Crhr2
ENSMUSG00000028289,0.3266597965632626,0.0,0.0,0.32078720974245817,0.33250726861612523,Epha7
ENSMUSG00000040584,0.3266481763296193,0.0,0.0,0.3207755400496713,0.33249569852161004,Abcb1a
ENSMUSG00000019779,0.32653728042360586,0.0,0.0,0.3206641722276556,0.3323852810220729,Frk
ENSMUSG00000044827,0.32652090212456397,0.0,0.0,0.3206477242447497,0.33236897336565374,Tlr1
ENSMUSG00000069170,0.3265109020007284,0.0,0.0,0.3206376815756691,0.3323590163724763,Adgrv1
ENSMUSG00000027306,0.3264688028224143,0.0,0.0,0.3205954033020678,0.33231709875414467,Nusap1
ENSMUSG00000043857,0.3264603103830098,0.0,0.0,0.3205868747375768,0.3323086429370525,Mgat5b
ENSMUSG00000009394,0.32627349187530374,0.0,0.0,0.3203992617833449,0.33212262981702845,Syn2
ENSMUSG00000042988,0.32620891127544543,0.0,0.0,0.32033440666138874,0.3320583275228437,Notum
ENSMUSG00000028195,0.3261751960036194,0.0,0.0,0.32030054809305913,0.3320247575230728,Cyr61
ENSMUSG00000028696,0.3261698247463095,0.0,0.0,0.32029515400824055,0.332019409408019,Ipp
ENSMUSG00000045968,0.3261309261762221,0.0,0.0,0.3202560901330242,0.3319806784226014,Teddm2
ENSMUSG00000102046,0.3261230849098094,0.0,0.0,0.3202482155464295,0.33197287093591693,2810404M03Rik
ENSMUSG00000025357,0.32609620234516046,0.0,0.0,0.32022121875487175,0.331946104173738,Dgka
ENSMUSG00000032540,0.3260775533641681,0.0,0.0,0.3202024905379591,0.3319275355217363,Abhd5
ENSMUSG00000044921,0.3260065836809902,0.0,0.0,0.320131219360287,0.33185687149332493,Rassf9
ENSMUSG00000060402,0.3259573826552787,0.0,0.0,0.32008180935705943,0.3318078823298117,Chst8
ENSMUSG00000063406,0.3259495338713082,0.0,0.0,0.32007392723894795,0.3318000673401983,Tmed5
ENSMUSG00000068245,0.3258436100215172,0.0,0.0,0.31996755360533063,0.33169459948612773,Phf11d
ENSMUSG00000032508,0.32584025329943955,0.0,0.0,0.3199641826320454,0.33169125721214326,Myd88
ENSMUSG00000045932,0.3258252261904317,0.0,0.0,0.31994909172617747,0.33167629478142024,Ifit2
ENSMUSG00000018727,0.3257949046132391,0.0,0.0,0.3199186414292824,0.3316461037025776,Cpsf4l
ENSMUSG00000042215,0.3257360721039317,0.0,0.0,0.31985955920166176,0.33158752436310795,Bag2
ENSMUSG00000028530,0.3256782544853744,0.0,0.0,0.3198014962170858,0.33152995550312064,Jak1
ENSMUSG00000043727,0.3256595897288358,0.0,0.0,0.31978275226060404,0.3315113710418329,F830045P16Rik
ENSMUSG00000021239,0.3256488508565775,0.0,0.0,0.31977196782229933,0.3315006783658391,Vsx2
ENSMUSG00000037355,0.3256161446036968,0.0,0.0,0.31973912280308797,0.33146811279879695,Uvssa
ENSMUSG00000105053,0.32551471400094933,0.0,0.0,0.31963726193965536,0.3313671184107725,Gm43064
ENSMUSG00000037727,0.32548918133678223,0.0,0.0,0.319611620989325,0.331341695531824,Avp
ENSMUSG00000028702,0.32542572050192836,0.0,0.0,0.31954789104905007,0.33127850752873245,Rad54l
ENSMUSG00000096972,0.32540240955116095,0.0,0.0,0.3195244812616414,0.3312552967835663,Gm26883
ENSMUSG00000023952,0.32533010791076594,0.0,0.0,0.31945187311348144,0.3311833058975065,Gtpbp2
ENSMUSG00000025243,0.3253126026896009,0.0,0.0,0.3194342936929513,0.33116587590399166,Slc6a20b
ENSMUSG00000029072,0.32525411720605024,0.0,0.0,0.3193755603363757,0.33110764172937157,Tas1r3
ENSMUSG00000000876,0.3252256081558519,0.0,0.0,0.31934693047556817,0.3310792551648406,Pxmp4
ENSMUSG00000040181,0.32520430894484387,0.0,0.0,0.31932554101353566,0.33105804745638784,Fmo1
ENSMUSG00000004880,0.32520058539217006,0.0,0.0,0.3193218016836886,0.3310543398996892,Lbr
ENSMUSG00000008590,0.3251578639674364,0.0,0.0,0.3192788992558643,0.3310118019885919,Htr3b
ENSMUSG00000030247,0.32513467145618835,0.0,0.0,0.3192556084921566,0.3309887090928513,Kcnj8
ENSMUSG00000000628,0.32512221142893055,0.0,0.0,0.31924309568233056,0.33097630258048755,Hk2
ENSMUSG00000089774,0.32511858462869386,0.0,0.0,0.31923945351880234,0.330972691356709,Slc5a3
ENSMUSG00000027073,0.3250643729259689,0.0,0.0,0.31918501219352735,0.3309187124631103,Prg2
ENSMUSG00000067001,0.32502069960282437,0.0,0.0,0.31914115391308906,0.3308752266647462,Serpinb7
ENSMUSG00000090272,0.32500797380144825,0.0,0.0,0.31912837422245793,0.3308625555008153,Mndal
