,Extra-Embryonic ectoderm_1_corr,Extra-Embryonic ectoderm_1_pval,Extra-Embryonic ectoderm_1_qval,Extra-Embryonic ectoderm_1_ci_low,Extra-Embryonic ectoderm_1_ci_high,gene_annotation
ENSMUSG00000030577,-0.07477481015835445,9.378288111747005e-35,1.3486177900125115e-34,-0.08663702350490858,-0.06289139722937871,Cd22
ENSMUSG00000036019,-0.07479987990563972,8.909932967296224e-35,1.2814515989207857e-34,-0.08666204497372941,-0.06291650822750196,Tmtc2
ENSMUSG00000029757,-0.07481693334483999,8.604693780003719e-35,1.2377292548912138e-34,-0.08667906556344546,-0.06293358973576142,Dync1i1
ENSMUSG00000091685,-0.0748284365547038,8.404688240747128e-35,1.2091336844694472e-34,-0.08669054661113991,-0.06294511188323243,Gm17359
ENSMUSG00000044594,-0.07484499793928609,8.124821563526172e-35,1.169039073888658e-34,-0.08670707608290225,-0.06296170053820253,Serpinb3a
ENSMUSG00000070034,-0.07484636612595527,8.102119259339593e-35,1.1659403164972792e-34,-0.08670844163286365,-0.06296307097805555,Sp110
ENSMUSG00000027947,-0.07485084124246327,8.028302962364479e-35,1.1554840187628786e-34,-0.0867129081248171,-0.06296755346467514,Il6ra
ENSMUSG00000028480,-0.07486406200802098,7.814108577062924e-35,1.1248177021826579e-34,-0.08672610340820504,-0.06298079600643677,Glipr2
ENSMUSG00000085515,-0.07488033001167871,7.558321223857985e-35,1.0881545096253938e-34,-0.08674234005062725,-0.0629970908112113,C630028M04Rik
ENSMUSG00000085222,-0.0748883611028076,7.435130107161023e-35,1.0705730895840205e-34,-0.08675035565720482,-0.06300513513569177,Gm13974
ENSMUSG00000034266,-0.07490680562480186,7.159704103333463e-35,1.0310633789362707e-34,-0.08676876461095116,-0.06302361005577072,Batf
ENSMUSG00000005640,-0.07491912410069568,6.981426245664809e-35,1.0055345305580885e-34,-0.0867810593274967,-0.06303594883805898,Insrr
ENSMUSG00000037166,-0.07495694779953845,6.461126409326531e-35,9.309980416897019e-35,-0.08681881005103018,-0.06307383491008864,Ppp1r14a
ENSMUSG00000040710,-0.0749830842631568,6.124288237691076e-35,8.825894563613022e-35,-0.08684489606825177,-0.06310001449406369,St8sia4
ENSMUSG00000025429,-0.07499100935144998,6.025642591661131e-35,8.684984998070239e-35,-0.08685280585699434,-0.06310795266052578,Pstpip2
ENSMUSG00000087006,-0.0749953903456154,5.971790403224824e-35,8.608606606926371e-35,-0.08685717839291597,-0.06311234088495715,Gm13889
ENSMUSG00000020752,-0.07502233763544741,5.650906591657423e-35,8.147212502389595e-35,-0.08688407364643563,-0.06313933265792143,Recql5
ENSMUSG00000026357,-0.07506382634296006,5.190045322688565e-35,7.484922588244253e-35,-0.08692548220376269,-0.06318088988674084,Rgs18
ENSMUSG00000047953,-0.07506635497400767,5.16319662552855e-35,7.447276252024448e-35,-0.08692800594853548,-0.06318342269531986,Gp5
ENSMUSG00000037474,-0.07507309372295931,5.092317389825064e-35,7.346101254796688e-35,-0.08693473167492319,-0.06319017257805307,Dtl
ENSMUSG00000038884,-0.07513814419014889,4.455922416628387e-35,6.428974775109489e-35,-0.08699965637714627,-0.0632553305777219,A230050P20Rik
ENSMUSG00000041857,-0.07515181861954176,4.3325495990524546e-35,6.251875323308016e-35,-0.08701330435633874,-0.06326902762468536,Oosp1
ENSMUSG00000050830,-0.07517695709217286,4.114534248833164e-35,5.938135732188143e-35,-0.08703839419246238,-0.06329420768814767,Vwc2
ENSMUSG00000027833,-0.07518896600970415,4.014268220629948e-35,5.794267062110202e-35,-0.08705037987050215,-0.06330623647940417,Shox2
ENSMUSG00000003541,-0.07521089796015992,3.837376277309285e-35,5.539737660328115e-35,-0.08707226936968747,-0.06332820473426123,Ier3
ENSMUSG00000059921,-0.07522050386812944,3.7623596108728376e-35,5.432225831465258e-35,-0.0870818566809479,-0.06333782654671087,Unc5c
ENSMUSG00000095093,-0.07523810885034074,3.6286369873487706e-35,5.240665781843978e-35,-0.0870994275748127,-0.06335546068318568,Vmn2r111
ENSMUSG00000102206,-0.07523822440915377,3.6277750216833816e-35,5.24017769996155e-35,-0.08709954290984603,-0.06335557643339133,Pcdha11
ENSMUSG00000090667,-0.07526514447015238,3.432419797110821e-35,4.958711061991939e-35,-0.08712641083146212,-0.06338254108906446,Gm765
ENSMUSG00000041992,-0.07527857235612938,3.3389191800682483e-35,4.824330559266361e-35,-0.08713981270355574,-0.06339599122561466,Rapgef5
ENSMUSG00000039607,-0.07529449485516185,3.2313225894943913e-35,4.6695413142982534e-35,-0.08715570435031961,-0.06341194011449336,Rbms3
ENSMUSG00000001870,-0.07529644075211173,3.218411660342815e-35,4.651556092416267e-35,-0.08715764647638362,-0.06341388923697638,Ltbp1
ENSMUSG00000074155,-0.07532672234250676,3.0239748818283306e-35,4.3711692423075033e-35,-0.08718786937352133,-0.06344422103404063,Klk5
ENSMUSG00000095522,-0.07539737697464241,2.614507829629124e-35,3.7798291595043e-35,-0.08725838697449166,-0.0635149928964382,Gm8298
ENSMUSG00000097542,-0.0754053940194929,2.5716765683160935e-35,3.7184450091325815e-35,-0.08726638846317099,-0.06352302325073016,Gm26751
ENSMUSG00000058470,-0.07543287921703655,2.4300598458545296e-35,3.5141863280615035e-35,-0.08729382031717195,-0.06355055408931447,Gm8369
ENSMUSG00000030411,-0.07543332560288914,2.427824991648509e-35,3.511462238427117e-35,-0.08729426583652602,-0.0635510012165704,Nova2
ENSMUSG00000041216,-0.07544767351916223,2.3570689098355262e-35,3.4096179803783107e-35,-0.08730858589892311,-0.06356537296587277,Clvs1
ENSMUSG00000038146,-0.07548866363727035,2.1660178000009995e-35,3.1337063078718164e-35,-0.08734949641514879,-0.06360643119897698,Notch3
ENSMUSG00000041238,-0.07549183692643262,2.1518858400654454e-35,3.113711243040725e-35,-0.08735266354018678,-0.0636096097630043,Rbbp8
ENSMUSG00000044629,-0.07549543342834505,2.135979862838478e-35,3.091143072125149e-35,-0.08735625305559294,-0.06361321224356732,Cnrip1
ENSMUSG00000027716,-0.07549939566750756,2.1185915771991066e-35,3.0664228936157285e-35,-0.08736020759741735,-0.06361718106972279,Trpc3
ENSMUSG00000100119,-0.07553179642849754,1.981578236705864e-35,2.868526688919896e-35,-0.08739254540027175,-0.06364963570920326,2700089I24Rik
ENSMUSG00000079502,-0.07553954510729602,1.950138140912256e-35,2.8234228187523614e-35,-0.08740027901885668,-0.06365739727682794,Cfap77
ENSMUSG00000032744,-0.07556455172134928,1.8520162555502928e-35,2.6817495736320486e-35,-0.08742523702068562,-0.06368244549563538,Heyl
ENSMUSG00000098340,-0.07556707746228995,1.8423826550753884e-35,2.6681863216153345e-35,-0.08742775785082198,-0.06368497543960995,Gm27253
ENSMUSG00000021099,-0.07571071100186938,1.3691516918377215e-35,1.9834154597098675e-35,-0.08757111187341866,-0.06382884824812417,Six6
ENSMUSG00000029147,-0.07572687388948467,1.324122227986165e-35,1.9184616458796943e-35,-0.08758724327661722,-0.06384503809126502,Ppm1g
ENSMUSG00000021287,-0.07576908107644317,1.2133533411135813e-35,1.7587379926273104e-35,-0.08762936821696442,-0.06388731569840986,Xrcc3
ENSMUSG00000058070,-0.07577499230111943,1.1985934319842575e-35,1.7375955813050995e-35,-0.08763526791940565,-0.06389323678901848,Eml1
ENSMUSG00000030730,-0.07578823647613411,1.1661681309289022e-35,1.6908338856443415e-35,-0.08764848627568393,-0.06390650307181849,Atp2a1
ENSMUSG00000109214,-0.07583856588503567,1.0507030343141369e-35,1.5236412910587832e-35,-0.08769871753228446,-0.06395691653118184,Gm44659
ENSMUSG00000019139,-0.07584622467258241,1.0341576783781255e-35,1.4998661035215743e-35,-0.08770636137839337,-0.06396458811427315,Isyna1
ENSMUSG00000050840,-0.07587388867506209,9.765223758725797e-36,1.4164815431862194e-35,-0.08773397139986477,-0.06399229834672848,Cdh20
ENSMUSG00000022240,-0.07588332757916044,9.575968894919294e-36,1.3892309436993027e-35,-0.08774339188157819,-0.06400175302859719,Ctnnd2
ENSMUSG00000021685,-0.07588800523025065,9.483534711928024e-36,1.376020706896115e-35,-0.0877480604022748,-0.06400643849948986,Otp
ENSMUSG00000025931,-0.07594819005073139,8.370418686718743e-36,1.2148648311638235e-35,-0.08780812770041674,-0.06406672397989183,Paqr8
ENSMUSG00000111665,-0.07596264967805429,8.122944148215373e-36,1.1791180357403649e-35,-0.08782255907971001,-0.0640812078040558,RP23-371K6.1
ENSMUSG00000029363,-0.07596423591745124,8.096242367729509e-36,1.175412655012995e-35,-0.0878241422199594,-0.06408279669818148,Rfc5
ENSMUSG00000069792,-0.07597409708460073,7.932190996597448e-36,1.1517628861038839e-35,-0.08783398411930843,-0.06409267437032212,Wfdc17
ENSMUSG00000015202,-0.07597926022878845,7.847618227735116e-36,1.1396483049281319e-35,-0.08783913717427067,-0.06409784615717908,Cnksr3
ENSMUSG00000096914,-0.0759909578281065,7.659310466466679e-36,1.1124633938223209e-35,-0.0878508119131307,-0.06410956333965574,Galntl6
ENSMUSG00000025321,-0.07602886378557694,7.07941161740579e-36,1.028386347676611e-35,-0.08788864376912262,-0.06414753277866991,Itgb8
ENSMUSG00000046080,-0.07605287610717698,6.734856625740575e-36,9.786190970271105e-36,-0.08791260913189018,-0.06417158533177925,Clec9a
ENSMUSG00000030657,-0.07608069606639117,6.356454406818329e-36,9.237689880567255e-36,-0.08794037466883521,-0.06419945191928055,Xylt1
ENSMUSG00000039476,-0.07609044443428313,6.22892045961254e-36,9.053663458739157e-36,-0.08795010396230672,-0.06420921663053428,Prrx2
ENSMUSG00000035258,-0.07610905571771791,5.9924559206630585e-36,8.71123116828472e-36,-0.08796867882316224,-0.06422785912252958,Abi3bp
ENSMUSG00000030159,-0.07618329106387219,5.134776374647188e-36,7.465507959649881e-36,-0.08804276880749941,-0.06430221903364758,Clec1b
ENSMUSG00000020437,-0.076216420041709,4.792511007653624e-36,6.968897786321978e-36,-0.08807583287243125,-0.06433540364361773,Myo1g
ENSMUSG00000030533,-0.07623248945210034,4.634756296012813e-36,6.740483269361276e-36,-0.08809187078701451,-0.06435150004817443,Unc45a
ENSMUSG00000023972,-0.07623945405110154,4.5679973859259034e-36,6.644359834074042e-36,-0.08809882173359421,-0.06435847634856301,Ptk7
ENSMUSG00000029401,-0.07630056262425505,4.0217451454684467e-36,5.850662126081534e-36,-0.08815981046856096,-0.06441968764147007,Rilpl2
ENSMUSG00000022321,-0.07637970600874719,3.409677386346229e-36,4.9609739361941347e-36,-0.0882387985151908,-0.06449896419399782,Cdh10
ENSMUSG00000039385,-0.07639471747822155,3.304494139948486e-36,4.8086352443953514e-36,-0.0882537805042312,-0.06451400093895111,Cdh6
ENSMUSG00000030107,-0.07645914430308144,2.8884832689691533e-36,4.2038761009593264e-36,-0.08831808074285552,-0.06457853630338699,Usp18
ENSMUSG00000029755,-0.07646544390415469,2.8507127985003143e-36,4.149509168122728e-36,-0.08832436796112811,-0.06458484652270273,Dlx5
ENSMUSG00000037860,-0.07650067677444211,2.6483397815025206e-36,3.855495387250722e-36,-0.08835953155856012,-0.0646201387969911,Aim2
ENSMUSG00000050666,-0.07652466493684745,2.5187899410968988e-36,3.667428568865607e-36,-0.08838347253989927,-0.06464416742138449,Vstm4
ENSMUSG00000043251,-0.07653377187441561,2.471273804383424e-36,3.5992918793816255e-36,-0.08839256156191849,-0.06465328972367043,Exoc3l
ENSMUSG00000013936,-0.07655566702646328,2.36064810501833e-36,3.4386716751905755e-36,-0.088414413632825,-0.06467522182412465,Myl2
ENSMUSG00000032564,-0.07656997924627072,2.2910096045440832e-36,3.337717955338117e-36,-0.0884286976855825,-0.06468955820222688,Cpne4
ENSMUSG00000038805,-0.07658045009761921,2.2413586675445368e-36,3.265858469393176e-36,-0.08843914792676617,-0.06470004673094314,Six3
ENSMUSG00000026587,-0.07659414187341809,2.1780446188213885e-36,3.174066771817821e-36,-0.0884528127485967,-0.06471376162578125,Astn1
ENSMUSG00000010205,-0.07659662181442839,2.1667683904970853e-36,3.158094141520311e-36,-0.08845528780705636,-0.06471624575473821,Raver1
ENSMUSG00000070306,-0.07662534037038612,2.040336597156655e-36,2.9746852269378266e-36,-0.08848394981075895,-0.06474501281926062,Ccdc153
ENSMUSG00000054675,-0.07664436525478856,1.9606458052158412e-36,2.8589177678854494e-36,-0.08850293722076087,-0.06476406984950275,Tmem119
ENSMUSG00000044017,-0.07667156748590903,1.852046479018028e-36,2.7009573851801488e-36,-0.08853008585512386,-0.06479131805856049,Adgrd1
ENSMUSG00000021957,-0.07673041645464779,1.6371324063942872e-36,2.3878827397816324e-36,-0.0885888188130157,-0.06485026655601722,Tkt
ENSMUSG00000014542,-0.07673617418660826,1.617486021344993e-36,2.3595711471115874e-36,-0.08859456519014716,-0.06485603403023395,Clec4f
ENSMUSG00000044244,-0.07679354841362507,1.4340728704322618e-36,2.092315247202016e-36,-0.08865182622627096,-0.06491350537953415,Il20rb
ENSMUSG00000031760,-0.07679870958029625,1.418624152405901e-36,2.0700775607849132e-36,-0.08865697720687861,-0.0649186752868192,Mt3
ENSMUSG00000104835,-0.07687068899258474,1.2196423076312247e-36,1.7802398301433726e-36,-0.08872881449470511,-0.06499077666519457,Gm5547
ENSMUSG00000006411,-0.07687118768432219,1.2183653257257828e-36,1.7786355120084418e-36,-0.08872931220133772,-0.06499127620237687,Nectin4
ENSMUSG00000041827,-0.07687461004345116,1.2096375901426901e-36,1.7661521246060596e-36,-0.08873272779985295,-0.06499470436367939,Oasl1
ENSMUSG00000031616,-0.0769023356881525,1.1411841123380828e-36,1.6666921459589352e-36,-0.08876039866434166,-0.06502247702401426,Ednra
ENSMUSG00000053024,-0.0769029868597865,1.1396235487710166e-36,1.6646560747458613e-36,-0.0887610485491735,-0.06502312930009076,Cntn2
ENSMUSG00000022286,-0.0769308722137759,1.074748062621134e-36,1.5701213478760176e-36,-0.08878887878850347,-0.06505106195953822,Grhl2
ENSMUSG00000002297,-0.07699338473848635,9.42343752841585e-37,1.3768903460572545e-36,-0.0888512676915986,-0.06511368059980958,Dbf4
ENSMUSG00000030322,-0.07699966810165247,9.299673913024335e-37,1.3592040211961904e-36,-0.08885753862395651,-0.06511997463421461,Mbd4
ENSMUSG00000004360,-0.07703256601077607,8.677576837691183e-37,1.26846613619225e-36,-0.08889037143354542,-0.06515292843035159,9330159F19Rik
ENSMUSG00000110408,-0.07708560762522389,7.760511949803304e-37,1.1345777704390795e-36,-0.08894330803312166,-0.0652060602065348,RP23-357C16.1
ENSMUSG00000062762,-0.0771004292260484,7.521935351535659e-37,1.1000197940239338e-36,-0.08895810027730477,-0.06522090701360406,Ei24
ENSMUSG00000049811,-0.0771443795323768,6.8565020969646926e-37,1.0028524348346779e-36,-0.08900196350200304,-0.065264932094614,Fam161a
ENSMUSG00000048215,-0.07715113574653651,6.7595334601073126e-37,9.888141398635624e-37,-0.08900870632555323,-0.06527169980753325,A630023P12Rik
ENSMUSG00000101365,-0.07718453533129549,6.29982609222741e-37,9.21700964480967e-37,-0.08904203969739141,-0.06530515625287382,Gm19325
ENSMUSG00000061068,-0.07725335840087877,5.4482470299252335e-37,7.972266651924544e-37,-0.08911072624510327,-0.06537409657339492,Mcpt4
ENSMUSG00000041134,-0.07735813776036114,4.366415951158366e-37,6.391124050290348e-37,-0.08921529754095364,-0.06547905465876881,Cyyr1
ENSMUSG00000025163,-0.07735942117194655,4.354585329617241e-37,6.374740637706398e-37,-0.08921657840240824,-0.06548034026114466,Cd7
ENSMUSG00000025582,-0.07737575655231835,4.206758521359935e-37,6.159236488081895e-37,-0.08923288132105492,-0.06549670352954352,Nptx1
ENSMUSG00000055108,-0.0774277368730466,3.768754554839297e-37,5.518750263346459e-37,-0.08928475830403279,-0.06554877263443074,Phxr2
ENSMUSG00000025743,-0.07744439072643085,3.6382506882498625e-37,5.328428073008e-37,-0.0893013790356694,-0.0655654549468472,Sdc3
ENSMUSG00000059182,-0.07745950585299612,3.5236977287153957e-37,5.1614145726020156e-37,-0.08931646409504244,-0.06558059590873096,Skap2
ENSMUSG00000024593,-0.07752775831521051,3.0494843255117266e-37,4.468108901848684e-37,-0.08938458072089633,-0.06564896509862682,Megf10
ENSMUSG00000089739,-0.0775563737561242,2.8700672854088214e-37,4.2058430325451664e-37,-0.0894131391782304,-0.06567762951182331,Gm20431
ENSMUSG00000069270,-0.07755855283994897,2.8568425323814757e-37,4.187076846521289e-37,-0.08941531392192088,-0.06567981232572152,Hist1h2ac
ENSMUSG00000021974,-0.07757816708173775,2.74049798759636e-37,4.017147445904955e-37,-0.08943488909245813,-0.06569946014754621,Fgf9
ENSMUSG00000042942,-0.0775828901956966,2.7131931829112224e-37,3.977705883171415e-37,-0.08943960279668216,-0.06570419134896154,Greb1l
ENSMUSG00000004709,-0.07759069154903475,2.668683680216405e-37,3.913025924070975e-37,-0.08944738860642752,-0.06571200606183973,Cd244
ENSMUSG00000109680,-0.07761460792547563,2.53670507469142e-37,3.7200543696897204e-37,-0.08947125732230855,-0.0657359634033053,Gm45585
ENSMUSG00000100704,-0.07761615323903079,2.5284041847785423e-37,3.7084250290093025e-37,-0.08947279955589413,-0.06573751136421271,Gm28434
ENSMUSG00000098206,-0.07762683652636868,2.4717510716857105e-37,3.6258633881263175e-37,-0.08948346154878134,-0.06574821295517673,A430106G13Rik
ENSMUSG00000060548,-0.07764484987404648,2.3790699244859404e-37,3.4904194901495607e-37,-0.08950143898521992,-0.06576625717122679,Tnfrsf19
ENSMUSG00000069917,-0.0776984727263068,2.123127827581267e-37,3.1153746552916613e-37,-0.08955495488974022,-0.06581997195967479,Hba-a2
ENSMUSG00000028031,-0.07775479704327279,1.8837266709701863e-37,2.7644946741564224e-37,-0.08961116679732568,-0.06587639291861365,Dkk2
ENSMUSG00000045648,-0.07776137989603185,1.8575599785230899e-37,2.726493436845868e-37,-0.08961773650741192,-0.0658829870712718,Vwc2l
ENSMUSG00000036815,-0.07776363957895206,1.8486613392194785e-37,2.713830503845388e-37,-0.08961999167863481,-0.06588525063332536,Dpp10
ENSMUSG00000040712,-0.07776481239485582,1.8440595013824472e-37,2.7074724730325165e-37,-0.08962116215283894,-0.06588642546261697,Camta2
ENSMUSG00000034898,-0.07776935852687082,1.8263289620844755e-37,2.6822278779328474e-37,-0.0896256992075225,-0.06589097939934542,Filip1
ENSMUSG00000025386,-0.0777749600175521,1.8047152317422096e-37,2.650874312194785e-37,-0.08963128951294483,-0.06589659050724041,Pde6g
ENSMUSG00000050069,-0.07777693742244104,1.797146154850437e-37,2.6401441969302734e-37,-0.08963326296910185,-0.06589857130732027,Grem2
ENSMUSG00000031626,-0.07777778386298423,1.7939158157425557e-37,2.635785800385771e-37,-0.08963410771933715,-0.0658994192012248,Sorbs2
ENSMUSG00000022538,-0.07777966633196591,1.7867522732347207e-37,2.625646250161235e-37,-0.0896359864290425,-0.06590130490251823,Lsg1
ENSMUSG00000022651,-0.07778314523918863,1.773588391191372e-37,2.6070680452614608e-37,-0.0896394583886917,-0.06590478978345585,Retnlg
ENSMUSG00000001918,-0.07783114026300492,1.6015192424119982e-37,2.354482861528959e-37,-0.08968735753433403,-0.06595286725025155,Slc1a5
ENSMUSG00000045555,-0.07797098960077829,1.189139140101498e-37,1.7492485144182085e-37,-0.08982692718667923,-0.06609295712733008,Mettl24
ENSMUSG00000075302,-0.0779781055678107,1.1712437395938894e-37,1.7231774894716632e-37,-0.0898340289100018,-0.06610008534626616,Erich2
ENSMUSG00000007457,-0.07798914687720675,1.144005288964174e-37,1.6833509254917219e-37,-0.08984504811612087,-0.06611114566841714,2310003L06Rik
ENSMUSG00000070031,-0.07799592753763492,1.1275907183686913e-37,1.65944182247048e-37,-0.08985181520110301,-0.06611793800635596,Sp140
ENSMUSG00000000248,-0.07803815387978444,1.0305099964406732e-37,1.5167942249641937e-37,-0.08989395697796909,-0.06616023709459626,Clec2g
ENSMUSG00000019936,-0.07804255100841628,1.0208912613172773e-37,1.5028577378437764e-37,-0.0898983452981779,-0.06616464180090438,Epyc
ENSMUSG00000001021,-0.07805100633235049,1.0026452971679582e-37,1.4762151018373942e-37,-0.08990678368293094,-0.06617311169740023,S100a3
ENSMUSG00000096990,-0.07809088878414218,9.208581167829592e-38,1.356197521035286e-37,-0.08994658621228196,-0.06621306290878401,Gm26790
ENSMUSG00000022330,-0.07813802923124412,8.326998642514564e-38,1.2267234299520572e-37,-0.08999363214344733,-0.06626028467778043,Osr2
ENSMUSG00000023885,-0.07813969041588374,8.297512495320244e-38,1.222559672214564e-37,-0.08999528999646994,-0.06626194872909699,Thbs2
ENSMUSG00000056271,-0.07814844520884844,8.143820577711087e-38,1.2000914497069094e-37,-0.09000402723002553,-0.06627071863114455,Lman1l
ENSMUSG00000039834,-0.078188298363913,7.479188007258307e-38,1.1023121602444077e-37,-0.09004380042891613,-0.06631064058825323,Zfp335
ENSMUSG00000062198,-0.07828326005118594,6.104884678543768e-38,9.000272266760678e-38,-0.09013857144503751,-0.06640576636958832,2700097O09Rik
ENSMUSG00000022878,-0.07829455337749185,5.959143658275625e-38,8.786705482565061e-38,-0.09014984208147633,-0.06641707922515912,Adipoq
ENSMUSG00000037627,-0.07830609808346926,5.813733168631143e-38,8.573563145009796e-38,-0.09016136358939117,-0.06642864389826232,Rgs22
ENSMUSG00000036242,-0.07831997698602752,5.64358420133119e-38,8.323870503438332e-38,-0.09017521459932537,-0.06644254680927608,3632451O06Rik
ENSMUSG00000024963,-0.07834869359203575,5.307088900163616e-38,7.828719427885552e-38,-0.09020387347860845,-0.06647131310542288,Dnajc4
ENSMUSG00000022376,-0.07835530613135042,5.232474296612664e-38,7.719790936283069e-38,-0.0902104727224765,-0.0664779370896244,Adcy8
ENSMUSG00000040490,-0.07836545295974104,5.120002311071527e-38,7.55496873405862e-38,-0.09022059914720748,-0.06648810148203381,Lrfn2
ENSMUSG00000017007,-0.07836735983245142,5.099135514011652e-38,7.525288538978235e-38,-0.09022250218522622,-0.0664900116557895,Rbpjl
ENSMUSG00000026610,-0.07837576504344408,5.008160730554828e-38,7.392119159490521e-38,-0.09023089049243718,-0.06649843141833595,Esrrg
ENSMUSG00000096986,-0.07839176572259272,4.839411363420592e-38,7.144097082108934e-38,-0.09024685898785344,-0.06651445980339676,4930509E16Rik
ENSMUSG00000109827,-0.07843236248426733,4.436198234048508e-38,6.549827600839374e-38,-0.09028737406593455,-0.0665551268877386,Gm6213
ENSMUSG00000051590,-0.07850527472041374,3.7940707839540536e-38,5.602585327752589e-38,-0.09036013949891432,-0.06662816552325683,Map3k19
ENSMUSG00000031891,-0.07856467907813083,3.3398992399443653e-38,4.932652842924775e-38,-0.09041942415696626,-0.06668767295742306,Hsd11b2
ENSMUSG00000026117,-0.07856667346421428,3.3256276710895767e-38,4.912300843559197e-38,-0.0904214145229079,-0.06668967080556429,Zap70
ENSMUSG00000037705,-0.07857124028039753,3.2931760470639545e-38,4.865085015606375e-38,-0.09042597213327078,-0.06669424554964928,Tecta
ENSMUSG00000026156,-0.07857557921719072,3.262635398799198e-38,4.820678780731676e-38,-0.0904303023231445,-0.06669859201921276,B3gat2
ENSMUSG00000016763,-0.07858952406665698,3.1663749490143503e-38,4.679141346260308e-38,-0.09044421905797104,-0.06671256108119847,Scube1
ENSMUSG00000006143,-0.07867247943114582,2.6493715931546634e-38,3.916292081529436e-38,-0.09052700707790762,-0.06679566057777848,Upk3bl
ENSMUSG00000024673,-0.07867690793713562,2.624264413242498e-38,3.879752237200618e-38,-0.09053142664573521,-0.0668000967827778,Ms4a1
ENSMUSG00000034881,-0.07871443778964549,2.420768648750537e-38,3.5799595515388e-38,-0.09056888073207806,-0.06683769190022722,Tbxa2r
ENSMUSG00000046321,-0.07872631219616752,2.359710046569513e-38,3.490179036487965e-38,-0.09058073115927961,-0.06684958696353172,Hs3st2
ENSMUSG00000017195,-0.0788366499387319,1.860741613037635e-38,2.752983596741582e-38,-0.0906908459239449,-0.06696011681166825,Zpbp2
ENSMUSG00000032128,-0.07886732027847206,1.741733167594949e-38,2.577290866521085e-38,-0.09072145423152564,-0.06699084060234642,Robo3
ENSMUSG00000026228,-0.07891527127699573,1.5706581600366898e-38,2.3248344583136323e-38,-0.09076930820209177,-0.06703887521292363,Htr2b
ENSMUSG00000020241,-0.07892312442002768,1.5442784170503834e-38,2.2861264501115965e-38,-0.09077714544921736,-0.06704674205471073,Col6a2
ENSMUSG00000034387,-0.07893117541052824,1.517691284657229e-38,2.2474326738593648e-38,-0.09078518014181518,-0.06705480709061772,Ssu2
ENSMUSG00000024107,-0.07893366121733536,1.509574607967935e-38,2.2357443838387663e-38,-0.09078766091620451,-0.0670572972343684,Lhcgr
ENSMUSG00000046743,-0.0789456483095423,1.4710359800841385e-38,2.1789897497913472e-38,-0.09079962373895102,-0.06706930524232194,Fat4
ENSMUSG00000042671,-0.07894938484087348,1.459224147299562e-38,2.1618135515549064e-38,-0.0908033527044788,-0.06707304829406459,Rgs8
ENSMUSG00000014349,-0.07898814644757336,1.3421186780930625e-38,1.988913275182369e-38,-0.09084203580629228,-0.06711187756119359,Ube2z
ENSMUSG00000028601,-0.0790417058982524,1.1955297308965904e-38,1.77220535264837e-38,-0.09089548672276607,-0.06716553056191502,Echdc2
ENSMUSG00000025241,-0.07904895701550359,1.176948110183307e-38,1.744919362762501e-38,-0.09090272314092354,-0.06717279434966693,Fyco1
ENSMUSG00000019564,-0.07906558718517294,1.1354090943862806e-38,1.6835840664090756e-38,-0.09091931959403649,-0.06718945358341641,Arid3a
ENSMUSG00000030518,-0.07912907816638234,9.89794765934025e-39,1.467884867171919e-38,-0.09098268179097337,-0.06725305558692918,Fam189a1
ENSMUSG00000020650,-0.07914089871082455,9.648112622195918e-39,1.4310460727077895e-38,-0.09099447834818115,-0.06726489681180037,Bcap29
ENSMUSG00000043164,-0.07923830761021844,7.814204197229627e-39,1.1592054883889076e-38,-0.09109168945065575,-0.06736247625862732,Tmem212
ENSMUSG00000021055,-0.07926889778992219,7.313221836154746e-39,1.0850477501713272e-38,-0.09112221746783,-0.06739312004372823,Esr2
ENSMUSG00000028159,-0.07926975758699642,7.299612055466877e-39,1.0831892054409967e-38,-0.09112307551738237,-0.06739398134781115,Dapp1
ENSMUSG00000004814,-0.07929041879507923,6.980031272587332e-39,1.035920343215692e-38,-0.09114369472664374,-0.06741467877513437,Ccl24
ENSMUSG00000000168,-0.0793155941507313,6.609372238770827e-39,9.812013418602773e-39,-0.09116881889365873,-0.06743989827717363,Dlat
ENSMUSG00000026640,-0.07934456868454468,6.206940590080002e-39,9.215947424023759e-39,-0.09119773449535144,-0.06746892363822794,Plxna2
ENSMUSG00000045867,-0.07934762860585692,6.165889826165096e-39,9.15771547031798e-39,-0.09120078819183666,-0.06747198892843967,Cradd
ENSMUSG00000032712,-0.07935335103229224,6.089842909757081e-39,9.046112462503091e-39,-0.09120649897648721,-0.06747772139597419,2810474O19Rik
ENSMUSG00000026077,-0.07936583780664232,5.92712461375638e-39,8.805711801747704e-39,-0.09121896034486136,-0.06749023008349662,Npas2
ENSMUSG00000036960,-0.07937078562505583,5.863850647915713e-39,8.713002448611757e-39,-0.09122389809526417,-0.06749518658592173,Clca2
ENSMUSG00000025575,-0.07939929569039333,5.5121233067920817e-39,8.192811098085734e-39,-0.091252350135872,-0.06752374670124495,Cant1
ENSMUSG00000032796,-0.07944957392806083,4.942196048655899e-39,7.346805483359446e-39,-0.09130252599827225,-0.06757411325078151,Lama1
ENSMUSG00000063193,-0.07946946895682101,4.7332117872734264e-39,7.03718671911006e-39,-0.09132238050066238,-0.06759404324113946,Cd300lb
ENSMUSG00000040536,-0.07947724497621826,4.6539390021817806e-39,6.920355393578856e-39,-0.09133014067766994,-0.06760183292793652,Necab1
