,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000045875,0.032979086861836475,6.113179979011328e-08,7.510049114264531e-08,0.021047813550446225,0.04490096785490219,Adra1a
ENSMUSG00000032679,0.03296675624016827,6.182794897903104e-08,7.59463812541838e-08,0.02103547497350243,0.044888648692581884,Cd59a
ENSMUSG00000035373,0.03296480216463458,6.19389727629693e-08,7.607341287517723e-08,0.02103351963760279,0.044886696432717185,Ccl7
ENSMUSG00000091898,0.032900511556060254,6.570139786994332e-08,8.066469965616123e-08,0.020969187612908502,0.044822465510285785,Tnnc1
ENSMUSG00000102476,0.03283053223759296,7.004831960370426e-08,8.59699553310067e-08,0.020899163325946418,0.0447525510472109,Gm37245
ENSMUSG00000068115,0.03270726991578491,7.839163070026642e-08,9.617424941757627e-08,0.020775822080836785,0.044629402678367514,Ninl
ENSMUSG00000022537,0.03267024145055557,8.10806372342037e-08,9.946103684274252e-08,0.020738769977688892,0.04459240837426546,Tmem44
ENSMUSG00000046338,0.032643097983411515,8.310830636502573e-08,1.0191086004295001e-07,0.020711609203746085,0.044565289927936166,Gpat2
ENSMUSG00000073514,0.03264198917437275,8.319217179440588e-08,1.0200119150858985e-07,0.020710499688100018,0.04456418214062268,Dok6
ENSMUSG00000036731,0.03262082612943751,8.480864750332071e-08,1.0395764587315606e-07,0.020689323162289996,0.04454303859100675,Cysrt1
ENSMUSG00000051235,0.03260203070994712,8.626974388127321e-08,1.0573568314900504e-07,0.020670515779080172,0.04452426047683251,Gen1
ENSMUSG00000037995,0.032576858740483904,8.826475676330033e-08,1.0814108890382299e-07,0.02064532780030352,0.04449911167050492,Igsf9
ENSMUSG00000032396,0.032555597389692534,8.998456340816992e-08,1.102346728018742e-07,0.02062405293914225,0.04447786987254335,Dis3l
ENSMUSG00000028360,0.03244655182081267,9.9327602409551e-08,1.2163556503741244e-07,0.020514938247880442,0.044368924417109275,Slc44a5
ENSMUSG00000031027,0.0324106049003133,1.0260838837476351e-07,1.2560703681572226e-07,0.020478968603449922,0.04433301043690382,Stk33
ENSMUSG00000034035,0.03235261363018845,1.0812333095976368e-07,1.3230950925081214e-07,0.020420940739114126,0.04427507224265988,Ccdc17
ENSMUSG00000038732,0.03232404618852456,1.1094448249747095e-07,1.3574511500975279e-07,0.020392355300101212,0.0442465309175518,Mboat1
ENSMUSG00000093989,0.032252073248669196,1.1837152431898014e-07,1.447969716440124e-07,0.020320337104129123,0.04417462368957886,Rnasek
ENSMUSG00000020598,0.03223716969017219,1.199684843664948e-07,1.4671454612510067e-07,0.02030542418984607,0.04415973372271369,Nrcam
ENSMUSG00000074802,0.03212151827336466,1.3308946705280754e-07,1.6262153843207177e-07,0.02018970035271874,0.0440441875967489,Gas2l3
ENSMUSG00000000560,0.03211867656976411,1.3342873055524801e-07,1.6301616439248383e-07,0.020186856873682452,0.044041348476264244,Gabra2
ENSMUSG00000025085,0.0320762584451109,1.3859345637951472e-07,1.693054683355909e-07,0.020144412270035727,0.043998968886903224,Ablim1
