,NMP_1_corr,NMP_1_pval,NMP_1_qval,NMP_1_ci_low,NMP_1_ci_high,gene_annotation
ENSMUSG00000064194,0.05854064088825531,1.1965495889953043e-68,1.6310968579763873e-68,0.05200061276963901,0.06507564784728774,Zfp936
ENSMUSG00000025066,0.058539450370847165,1.204075357337806e-68,1.641264611001433e-68,0.051999421388604375,0.06507445829491716,Sfr1
ENSMUSG00000045409,0.058526267101583776,1.2906333827427461e-68,1.7591534343585134e-68,0.05198622855716324,0.06506128571081607,Trim39
ENSMUSG00000032615,0.058516200975397524,1.360876907968625e-68,1.8546905270300125e-68,0.05197615513128343,0.06505122774178528,Nt5m
ENSMUSG00000038160,0.05851529467308759,1.3673852411168481e-68,1.863457062605509e-68,0.05197524817181187,0.06505032217383858,Atg5
ENSMUSG00000042073,0.05851213518024784,1.390317727078366e-68,1.8946040314829354e-68,0.05197208638810192,0.06504716524100453,Abhd14b
ENSMUSG00000034021,0.05849504139793952,1.5212015428769863e-68,2.0728460584257834e-68,0.051954980213787944,0.06503008530680904,Pds5b
ENSMUSG00000022438,0.05849493069740067,1.5220879839525257e-68,2.0739388524336762e-68,0.05195486943301011,0.06502997469593907,Parvb
ENSMUSG00000094035,0.05848814047620739,1.5774570061780295e-68,2.1492632861089335e-68,0.05194807429037327,0.06502318997460621,Ldlrad2
ENSMUSG00000029716,0.05848429076032569,1.6097355334039979e-68,2.1931206268317494e-68,0.05194422178454818,0.06501934337660198,Tfr2
ENSMUSG00000073407,0.05848179614541663,1.631002678318465e-68,2.221971909781098e-68,0.05194172536186044,0.06501685078197302,Gm6034
ENSMUSG00000055301,0.05846789941558943,1.754704347717965e-68,2.3902297572776006e-68,0.05192781856295205,0.06500296530501032,Adh7
ENSMUSG00000022176,0.05846351654352473,1.795625430583508e-68,2.445836092742651e-68,0.0519234325157387,0.0649985859814474,Rem2
ENSMUSG00000018287,0.05845282977936179,1.8994347097194854e-68,2.58709203334255e-68,0.051912738010663234,0.06498790786854698,Spag7
ENSMUSG00000052955,0.0584460537670509,1.968332656491866e-68,2.680784566604998e-68,0.05190595709095351,0.06498113734085005,Cpvl
ENSMUSG00000019297,0.05843205530594991,2.118656588496289e-68,2.885359250097675e-68,0.05189194849364149,0.06496715020842443,Nop9
ENSMUSG00000025188,0.0583773755767098,2.823805824930333e-68,3.844835881415791e-68,0.05183722919576314,0.06491251470579319,Hps1
ENSMUSG00000045498,0.05837587524419079,2.8461435696546956e-68,3.875035597081023e-68,0.051835727778091596,0.06491101558623595,Pcdhb3
ENSMUSG00000031984,0.05836427268033318,3.0249421499337098e-68,4.118013843369695e-68,0.05182411682339161,0.06489942240161375,2810004N23Rik
ENSMUSG00000109450,0.05834513903373391,3.3445744120457116e-68,4.552893710609132e-68,0.051804969343418654,0.06488030421834395,Gm44529
ENSMUSG00000109277,0.05834089124024577,3.4199809055761906e-68,4.655284758757367e-68,0.051800718479484205,0.06487605985716435,Gm45230
ENSMUSG00000028630,0.058314749402391994,3.922819049007556e-68,5.338565117855636e-68,0.05177455775065849,0.06484993913727281,Dyrk2
ENSMUSG00000050640,0.058313361859892075,3.951478250433885e-68,5.376971346486324e-68,0.051773169205724515,0.06484855271541051,Tmem150c
ENSMUSG00000048655,0.058305354303330593,4.120996190234676e-68,5.6073319919442345e-68,0.051765155864574905,0.0648405516255953,Ccdc169
ENSMUSG00000038415,0.05829942676186709,4.2511318354135465e-68,5.784083614467908e-68,0.051759224041650266,0.06483462887055726,Foxq1
ENSMUSG00000023267,0.05828579311248244,4.56620569634298e-68,6.212428363992731e-68,0.051745580546436847,0.06482100622844929,Gabrr2
ENSMUSG00000041119,0.058277199815866286,4.7766467892716725e-68,6.498378232958282e-68,0.051736981045243824,0.06481241986847412,Pde9a
ENSMUSG00000000374,0.058245447298036046,5.64158561011954e-68,7.674231807837272e-68,0.051705205609708135,0.06478069297336993,Trappc10
ENSMUSG00000102362,0.05824106482176263,5.772632154790827e-68,7.852058984178636e-68,0.0517008199713775,0.06477631403250252,4930509J09Rik
ENSMUSG00000031453,0.0582138718941356,6.656361663028497e-68,9.053625369823037e-68,0.05167360742906791,0.06474914303617148,Rasa3
ENSMUSG00000037151,0.058207916472690975,6.867227490138785e-68,9.33939895518127e-68,0.05166764771318142,0.06474319241652451,Lrrc20
ENSMUSG00000036879,0.05818853376234068,7.600711847807397e-68,1.0335216952113824e-67,0.051648251029224816,0.06472382533104482,Phkb
ENSMUSG00000021576,0.05817873999593465,8.000515181357663e-68,1.0878254900187924e-67,0.05163845020406072,0.06471403945775797,Pdcd6
ENSMUSG00000039901,0.05814484878981934,9.552832495010716e-68,1.298749340591966e-67,0.05160453458092448,0.06468017555598204,9130011E15Rik
ENSMUSG00000109315,0.05813948683989072,9.824546422218015e-68,1.3356160783958843e-67,0.051599168769345206,0.06467481792451178,Gm45037
ENSMUSG00000031831,0.05813061175222092,1.0291316080301057e-67,1.398994476515982e-67,0.05159028729070957,0.06466594998391681,Dnaaf1
ENSMUSG00000001942,0.058098644373111775,1.2163382750874202e-67,1.653207336688792e-67,0.05155829690041033,0.06463400833946348,Siae
ENSMUSG00000024968,0.05809428550874673,1.244366415150398e-67,1.6912086479254122e-67,0.051553934899428604,0.06462965298307159,Rcor2
ENSMUSG00000108676,0.05808910757971274,1.2784989180932165e-67,1.7375016847683303e-67,0.05154875324470743,0.0646244792208628,Gm44875
ENSMUSG00000074476,0.05808311498158645,1.3191681306607748e-67,1.7926726044159706e-67,0.05154275633515285,0.06461849144471023,Spc24
ENSMUSG00000020653,0.05807155174356268,1.4013226515848225e-67,1.9042104129793317e-67,0.05153118477918729,0.064606937509773,Klf11
ENSMUSG00000021690,0.058070410777943664,1.40970035272852e-67,1.9154885749178494e-67,0.0515300429929171,0.0646057974620114,Jmy
ENSMUSG00000053644,0.05805271950464473,1.5461759652463627e-67,2.100581689836692e-67,0.051512338997177116,0.06458812041839239,Aldh7a1
ENSMUSG00000022893,0.058042370990383195,1.632031444109009e-67,2.2169766524158673e-67,0.05150198304282646,0.06457778022588402,Adamts1
ENSMUSG00000016552,0.05803885709242618,1.6622517851284613e-67,2.257903503650013e-67,0.05149846661886399,0.06457426915330734,Foxred2
ENSMUSG00000063450,0.05803120022131502,1.7300482942441497e-67,2.3498642244015466e-67,0.05149080424408578,0.0645666184382098,Syne2
ENSMUSG00000101888,0.058031139274302604,1.7305988487898276e-67,2.3504819901249017e-67,0.05149074325326847,0.06456655754019482,1700025H01Rik
ENSMUSG00000100969,0.05801162523821344,1.916164058337384e-67,2.6020829624059432e-67,0.051471215194222035,0.06454705918961874,1700030N03Rik
ENSMUSG00000097252,0.05800592878528588,1.9739817838209213e-67,2.6804491320375676e-67,0.05146551464871662,0.0645413673145973,Gm6634
ENSMUSG00000020424,0.057983082118629924,2.2238735801296328e-67,3.0196075732409435e-67,0.051442651572311,0.0645185390041985,Gatsl3
ENSMUSG00000109016,0.05797951243445908,2.2656696753208026e-67,3.076188788833509e-67,0.05143907932481325,0.0645149721874886,Gm44647
ENSMUSG00000106321,0.05793883184904828,2.8010193419853554e-67,3.8028437781698986e-67,0.05139836953921727,0.06447432426824115,Gm43674
ENSMUSG00000042359,0.05793709226187411,2.8265318691291895e-67,3.8372690323947946e-67,0.05139662870386654,0.06447258607745714,Osbpl6
ENSMUSG00000023051,0.05790220047489077,3.390087389384573e-67,4.601328187526676e-67,0.05136171188996327,0.06443772229020865,Tarbp2
ENSMUSG00000063884,0.05790000125709053,3.429145638217298e-67,4.654084229381487e-67,0.05135951109526022,0.06443552483668796,Ptcd3
ENSMUSG00000040943,0.05788563236317906,3.69561192478001e-67,5.0154587351278973e-67,0.05134513189999947,0.06442116746838132,Tet2
ENSMUSG00000021697,0.057884665780428286,3.714260370451914e-67,5.04021005998648e-67,0.051344164624383425,0.06442020166085065,Depdc1b
ENSMUSG00000046070,0.0578494422057582,4.4617744086581756e-67,6.054243687486211e-67,0.05130891580914255,0.06438500632789025,Igfals
ENSMUSG00000027902,0.0578476159364428,4.504381919566614e-67,6.111720634937801e-67,0.05130708823160024,0.0643831815224056,Chil6
ENSMUSG00000008136,0.05781080495293598,5.4551263022010054e-67,7.400909596708796e-67,0.051270250888311386,0.06434640003511265,Fhl2
ENSMUSG00000027366,0.05780571301855579,5.6015109880501384e-67,7.598668311984474e-67,0.051265155309076126,0.06434131217944236,Sppl2a
ENSMUSG00000091041,0.05779006837380538,6.076213604198362e-67,8.241254911627345e-67,0.05124949946787065,0.06432568006414319,Gm17720
ENSMUSG00000079009,0.05778674282649629,6.182175901244934e-67,8.384509900423444e-67,0.05124617154097033,0.0643223571797783,Gm14139
ENSMUSG00000066897,0.05778498561096235,6.238907888337184e-67,8.460984670484674e-67,0.05124441306812166,0.0643206013712826,Olfr872
ENSMUSG00000020608,0.05777276525709812,6.64805764868772e-67,9.014863105632437e-67,0.051232183971528115,0.06430839080138537,Smc6
ENSMUSG00000024891,0.057770238243012764,6.735944865734215e-67,9.133535005440242e-67,0.05122965514980204,0.06430586581025603,Slc29a2
ENSMUSG00000059429,0.05775507006299038,7.288354840931722e-67,9.88202385987164e-67,0.05121447612133767,0.06429070977109075,Olfr365
ENSMUSG00000026960,0.0577465449288468,7.618417332819507e-67,1.0328973568688747e-66,0.05120594489125493,0.06428219145927921,Arl6ip6
ENSMUSG00000032252,0.057733367084368804,8.158161823894276e-67,1.1059532278739565e-66,0.05119275762577252,0.06426902415864177,Glce
ENSMUSG00000075528,0.05771889639677225,8.794851873836749e-67,1.1921996643465098e-66,0.05117827659552948,0.06425456504669229,Aarsd1
ENSMUSG00000037111,0.05771027058144944,9.197688796038253e-67,1.246669180304357e-66,0.0511696446163789,0.06424594613017806,Setd7
ENSMUSG00000022020,0.05767822159545017,1.0862250590314595e-66,1.4722052249152853e-66,0.05113757273740343,0.06421392276797608,Naa16
ENSMUSG00000041629,0.05766518008305815,1.1622644880948803e-66,1.575177617117769e-66,0.05112452191316404,0.06420089167867772,Fam104a
ENSMUSG00000038628,0.0576615787881583,1.1841814043591703e-66,1.6047037112168203e-66,0.051120918047275934,0.06419729326162757,Polr3k
ENSMUSG00000092032,0.05764231732076504,1.3085891023729647e-66,1.7731927612705465e-66,0.05110164283188565,0.06417804718348134,Vmn2r59
ENSMUSG00000019852,0.05761879992623836,1.478273639196849e-66,2.0030118316534789e-66,0.051078108658273294,0.06415454857194854,Arfgef3
ENSMUSG00000109850,0.05757810558158435,1.8252848855635738e-66,2.4730640974756837e-66,0.05103738529636023,0.06411388671214198,Rnf170
ENSMUSG00000007805,0.057575877299622095,1.846473849633539e-66,2.5016348061032256e-66,0.051035155426141066,0.06411166020831126,Twist2
ENSMUSG00000056155,0.057575749484382405,1.8476966650882702e-66,2.503153369819964e-66,0.051035027519800234,0.064111532495064,Nanos3
ENSMUSG00000028427,0.05756887440815018,1.9146740375716272e-66,2.5937473499480573e-66,0.05102814754362894,0.06410466290460538,Aqp7
ENSMUSG00000025963,0.05756812602764694,1.9221092822312435e-66,2.603675977784358e-66,0.051027398629784525,0.06410391512121391,Mdh1b
ENSMUSG00000062028,0.05756551083934654,1.948318171239275e-66,2.639032756276436e-66,0.05102478157780063,0.06410130201944114,Irgc1
ENSMUSG00000024511,0.05756203750185059,1.9836787020738657e-66,2.686781016898414e-66,0.05102130576521006,0.06409783145300849,Rab27b
ENSMUSG00000025279,0.057559075809443735,2.0143351434527934e-66,2.7281529370064534e-66,0.051018341962431185,0.0640948721233445,Dnase1l3
ENSMUSG00000032470,0.05755506084521179,2.0566492431299275e-66,2.785308192251419e-66,0.051014324137495896,0.06409086036193823,Mras
ENSMUSG00000097272,0.05754751479131643,2.1385894884671483e-66,2.896119642627988e-66,0.05100677270753239,0.06408332032712517,Gm26649
ENSMUSG00000101067,0.05754161430537286,2.204921009096001e-66,2.985782395638686e-66,0.05100086801840088,0.06407742454716277,Gm29007
ENSMUSG00000096145,0.05754147978521942,2.2064569122785373e-66,2.987697447069416e-66,0.05100073340242787,0.06407729013429167,Vkorc1
ENSMUSG00000047286,0.05748894560831265,2.89563365245521e-66,3.920242483323976e-66,0.05094816182325974,0.06402479783624355,Olfr370
ENSMUSG00000067851,0.057484362462567426,2.9650850588521e-66,4.014047660175163e-66,0.050943575416214686,0.06402021834234585,Arfgef1
ENSMUSG00000038121,0.05747119158960851,3.174050063094239e-66,4.296701612675181e-66,0.05093039517258984,0.06400705796239772,Fam210a
ENSMUSG00000026497,0.05746591900635521,3.2617601549357716e-66,4.415191053257419e-66,0.050925118838696375,0.06400178957908477,Mixl1
ENSMUSG00000030286,0.05746314729955427,3.308832269111422e-66,4.478661991908244e-66,0.0509223451603945,0.06399902007997452,Emc3
ENSMUSG00000029345,0.057462318813676576,3.323033495721866e-66,4.4976360742537626e-66,0.05092151608523861,0.06399819225397413,Tfip11
ENSMUSG00000060985,0.05745915520143502,3.377822628698397e-66,4.571539671451576e-66,0.0509183502228935,0.06399503116142226,Tdrd5
ENSMUSG00000032375,0.05745685462281329,3.4182298098377186e-66,4.6257167111908546e-66,0.050916048008079175,0.06399273241503634,Aph1b
ENSMUSG00000035032,0.057448222318902224,3.574188858032594e-66,4.836235042293538e-66,0.05090740956541424,0.06398410698548013,Nek11
ENSMUSG00000029321,0.057444163045873804,3.649959220317554e-66,4.938487753622649e-66,0.05090334740602342,0.06398005094472545,Slc10a6
ENSMUSG00000015133,0.05743864924856306,3.755450024766086e-66,5.080939494575244e-66,0.05089782968845158,0.06397454153753536,Lrrk1
ENSMUSG00000097303,0.057437390416236425,3.77995710319412e-66,5.113814568967492e-66,0.050896569961162284,0.06397328370744321,3110083C13Rik
ENSMUSG00000038766,0.057437102734884136,3.7855800503736474e-66,5.121139533680853e-66,0.05089628207528681,0.06397299625512896,Gabpb2
ENSMUSG00000109014,0.057434893712785304,3.829035723788882e-66,5.179641051816234e-66,0.05089407148274972,0.06397078899171109,Gm44546
ENSMUSG00000034310,0.05743035052563346,3.9199777581415185e-66,5.30207657106052e-66,0.05088952506595617,0.0639662494213509,Tmem132d
ENSMUSG00000024421,0.05742984970297009,3.9301336484195173e-66,5.315520373271415e-66,0.05088902388728668,0.06396574899737154,Lama3
ENSMUSG00000002111,0.05742358432732515,4.0594235851314335e-66,5.490083059499116e-66,0.050882754058223886,0.06395948860905266,Spi1
ENSMUSG00000084829,0.057423136804165074,4.068819073388783e-66,5.502486691811699e-66,0.05088230621698487,0.06395904144210755,Gm14266
ENSMUSG00000008435,0.05741550445638569,4.2324337648655374e-66,5.723436538608651e-66,0.050874668444887715,0.06395141516904326,Rdh13
ENSMUSG00000032580,0.05741017222381425,4.350615635891805e-66,5.88292752615606e-66,0.05086933242314685,0.06394608718003324,Rbm5
ENSMUSG00000017146,0.05740843560267614,4.3898110834809337e-66,5.935600931910116e-66,0.0508675945680187,0.0639443519408734,Brca1
ENSMUSG00000093989,0.05740713071911325,4.419493622033758e-66,5.975406542660544e-66,0.050866288757271394,0.06394304809569219,Rnasek
ENSMUSG00000031983,0.057405532234315715,4.4561275161370276e-66,6.024605879746492e-66,0.0508646891367017,0.06394145088288374,2310022B05Rik
ENSMUSG00000027070,0.05740156868983082,4.5482743990463933e-66,6.148848248741097e-66,0.050860722776142446,0.06393749049223203,Lrp2
ENSMUSG00000020673,0.05739619658749123,4.6762066924524995e-66,6.321452852829742e-66,0.050855346857286036,0.06393212266420102,Tpo
ENSMUSG00000039330,0.05737483942115951,5.221272666579402e-66,7.057514121881605e-66,0.05083397452187524,0.06391078248693977,Tsga10ip
ENSMUSG00000064280,0.05735771003315719,5.70384193817683e-66,7.70852244542949e-66,0.050816832971932825,0.06389366672060054,Ccdc146
ENSMUSG00000073987,0.05735212148294491,5.870705457727158e-66,7.933595354365763e-66,0.05081124045465932,0.06388808261369346,Ggh
ENSMUSG00000066647,0.05734203393465416,6.184311401264627e-66,8.35693838537339e-66,0.0508011457467088,0.0638780030847035,Gm5113
ENSMUSG00000020181,0.05733679970042312,6.353558496875141e-66,8.58517161338902e-66,0.05079590779799508,0.06387277301100748,Nav3
ENSMUSG00000064023,0.05733201250236254,6.512388946748158e-66,8.798820901417608e-66,0.0507911172030068,0.063867989617832,Klk8
ENSMUSG00000020589,0.057331321960734906,6.535624106245442e-66,8.829727786085847e-66,0.05079042617140548,0.06386729962502495,Fam49a
ENSMUSG00000036391,0.05732083309069868,6.898881065668507e-66,9.319467836274727e-66,0.050779929859763547,0.06385681909044182,Sec24a
ENSMUSG00000020393,0.05728753646769501,8.190747111635196e-66,1.1063389067770662e-65,0.05074660962316605,0.06382354891854698,Kremen1
ENSMUSG00000031604,0.0572825682513182,8.403161213514443e-66,1.1349676208285102e-65,0.05074163788463404,0.06381858464771613,Msmo1
ENSMUSG00000032348,0.05727940883783975,8.541087229250416e-66,1.1535330527122297e-65,0.05073847623149734,0.06381542774314111,Gsta4
ENSMUSG00000022357,0.0572763542346288,8.67658233470013e-66,1.1717681489634632e-65,0.05073541946305112,0.06381237556547895,Klhl38
ENSMUSG00000037761,0.05724402640282999,1.024870354236267e-65,1.383930092245563e-65,0.050703068723394515,0.06378007339653528,Actr5
ENSMUSG00000061701,0.057243781834531694,1.0261619237029619e-65,1.385597951424689e-65,0.050702823981844745,0.06377982902233084,Fbxw20
ENSMUSG00000021620,0.05721094105100891,1.21518233027078e-65,1.640556283559232e-65,0.05066995994114126,0.06374701429473202,Acot12
ENSMUSG00000094296,0.0572101474070128,1.2201559883108316e-65,1.647180393963135e-65,0.05066916573527779,0.06374622128023928,Gm21798
ENSMUSG00000092167,0.05716178009913774,1.5648646615123821e-65,2.112296287286382e-65,0.050620764200949124,0.0636978923208151,Gm3696
ENSMUSG00000027306,0.05716134995971137,1.5683297568740357e-65,2.116857184759281e-65,0.05062033375727841,0.06369746252229108,Nusap1
ENSMUSG00000031452,0.05715655006325104,1.6075191484253673e-65,2.1696338921521423e-65,0.050615530465941035,0.06369266642977221,1700029H14Rik
ENSMUSG00000041673,0.05715387783561143,1.629758235384105e-65,2.199528594720237e-65,0.050612856348415905,0.06368999631975528,Lrrc18
ENSMUSG00000023949,0.05713812609306747,1.7672208280324009e-65,2.3847865103798786e-65,0.050597093467637674,0.06367425705787173,Tcte1
ENSMUSG00000009569,0.057122847036632715,1.911586041211178e-65,2.579459218676386e-65,0.05058180361032392,0.06365899010446492,Mkl2
ENSMUSG00000051185,0.057089543729333773,2.2682741650989143e-65,3.0604312414963207e-65,0.0505484767712938,0.06362571316717656,Fam174a
ENSMUSG00000025857,0.05705994192488573,2.6405993913944427e-65,3.562393332464221e-65,0.05051885406278223,0.06359613478963776,Dnaaf5
ENSMUSG00000108197,0.057059012125729766,2.6532321838721022e-65,3.579239372441091e-65,0.05051792360721148,0.06359520572614011,Gm44214
ENSMUSG00000086632,0.05700535266823716,3.4941157966223826e-65,4.712823767437936e-65,0.05046422628673011,0.06354158870488871,1700112J05Rik
ENSMUSG00000014529,0.057001518242398644,3.5634995314486554e-65,4.8061437319340465e-65,0.050460389156705907,0.06353775731003701,Tmbim7
ENSMUSG00000047409,0.05700143222833274,3.565071595851143e-65,4.807999880326133e-65,0.05046030308198177,0.06353767136396017,Ctdspl
ENSMUSG00000086109,0.056986541922532365,3.847902217975636e-65,5.1891516673480075e-65,0.050445402276808576,0.06352279282661039,Gm13391
ENSMUSG00000045763,0.05698382112999767,3.901947231844191e-65,5.261745945858108e-65,0.050442679566117865,0.06352007418412137,Basp1
ENSMUSG00000035031,0.056981833730146335,3.9419018264926865e-65,5.315332471663469e-65,0.05044069076521307,0.06351808835470717,C8a
ENSMUSG00000104336,0.05695085284649896,4.620153781289797e-65,6.22887351810593e-65,0.050409688047739126,0.06348713194536446,Gm34240
ENSMUSG00000060716,0.05694487602275967,4.763805754071924e-65,6.422191899515368e-65,0.050403707013274485,0.06348115984175409,Plekhh1
ENSMUSG00000027287,0.056920787160405904,5.389323913598552e-65,7.2642701469487595e-65,0.05037960118485967,0.06345708999856127,Snap23
ENSMUSG00000027424,0.05691129688826156,5.65766228613368e-65,7.625544820441047e-65,0.050370104230700964,0.06344760721729431,Mgme1
ENSMUSG00000037379,0.0569068681293079,5.78740238543516e-65,7.799555569612694e-65,0.05036567235390319,0.0634431819536521,Spon2
ENSMUSG00000101344,0.0569021412696634,5.929147730793391e-65,7.990144085100134e-65,0.050360942166836044,0.06343845882430563,Gm29183
ENSMUSG00000045291,0.056888619751343884,6.354011824759084e-65,8.562222739927827e-65,0.050347411131807726,0.0634249479751523,E330021D16Rik
ENSMUSG00000059772,0.05686620699542933,7.126093623816615e-65,9.602099261947507e-65,0.05032498260664662,0.0634025528987657,Slx1b
ENSMUSG00000037922,0.056853285674145805,7.612987667286398e-65,1.0257604719965736e-64,0.05031205219713217,0.06338964176702835,Bank1
ENSMUSG00000038013,0.05684376056229919,7.993006344898453e-65,1.0768453236388654e-64,0.05030252038718776,0.06338012416513085,Wipf2
ENSMUSG00000009418,0.05683656330015831,8.29263859795071e-65,1.1170289288247426e-64,0.05029531806469294,0.063372932576788,Nav1
ENSMUSG00000107849,0.05682920161608769,8.610697759464145e-65,1.1598082696421093e-64,0.05028795120536811,0.06336557669543141,Gm43904
ENSMUSG00000021156,0.056821269143577054,8.967036452583533e-65,1.2077386526075534e-64,0.050280013157136455,0.06335765047475352,Zmynd11
ENSMUSG00000048003,0.05680027125088864,9.982830438573208e-65,1.3444786227528766e-64,0.05025900050905544,0.06333666912718874,Catsper4
ENSMUSG00000053318,0.0567964198836015,1.0181222292057753e-64,1.3711226466710656e-64,0.050255146436009195,0.06333282079392895,Slamf8
ENSMUSG00000024151,0.05678667608194805,1.0700866042991602e-64,1.441024918207162e-64,0.050245395789765834,0.06332308466737253,Msh2
ENSMUSG00000000693,0.056772919865972424,1.1479794975200989e-64,1.5457492937980403e-64,0.05023162991277956,0.06330933928491517,Loxl3
ENSMUSG00000098120,0.056752916497813874,1.2714347690592508e-64,1.7117935100867915e-64,0.050211612500660995,0.0632893516657086,Gm5914
ENSMUSG00000045991,0.05672518112592278,1.4647881009802727e-64,1.9718980949263984e-64,0.05018385766502162,0.06326163812161635,Onecut2
ENSMUSG00000026836,0.056722453529377714,1.4853178942713075e-64,1.999316060315194e-64,0.05018112815488698,0.06325891267115134,Acvr1
ENSMUSG00000096948,0.05672165979214165,1.491345797372743e-64,2.0073198847155082e-64,0.05018033386081005,0.0632581195584115,Gm4221
ENSMUSG00000005373,0.0567187375310939,1.5137492657408429e-64,2.0373627876586544e-64,0.05017740954974157,0.06325519959646775,Mlxipl
ENSMUSG00000035121,0.05671201187202018,1.5665938407126343e-64,2.1083709903621444e-64,0.05017067917291848,0.06324847922841596,Neil2
ENSMUSG00000020905,0.05671110567232081,1.5738531351291022e-64,2.1179085872123716e-64,0.05016977233760593,0.06324757374157129,Usp43
ENSMUSG00000020728,0.05670036000241377,1.6625319903890902e-64,2.236997064067131e-64,0.05015901913145231,0.06323683652383863,Cep112
ENSMUSG00000072663,0.056695192175072864,1.7069355917907798e-64,2.2966178567320926e-64,0.0501538476803059,0.0632316727607941,Spef2
ENSMUSG00000036817,0.05669135948289147,1.7406287734987115e-64,2.341822436678194e-64,0.0501500123007746,0.06322784308265088,Sun1
ENSMUSG00000049439,0.05668739300064834,1.776196085904175e-64,2.3895433589654412e-64,0.050146043037575805,0.06322387971945606,Cyp20a1
ENSMUSG00000074884,0.05667648204343028,1.8778146813296834e-64,2.526113969426683e-64,0.05013512443160043,0.06321297734101929,Serf2
ENSMUSG00000052334,0.05666517330531303,1.9892552023785934e-64,2.6757351519640182e-64,0.050123807767525175,0.0632016774927936,1700024B05Rik
ENSMUSG00000035944,0.05663125726079961,2.3645651768554553e-64,3.18003967036345e-64,0.050089867962338296,0.06316778809990986,Ttc38
ENSMUSG00000022885,0.05662255796366312,2.47170567474569e-64,3.3237658958459956e-64,0.0500811625731415,0.06315909563635501,St6gal1
ENSMUSG00000026820,0.056609752494624355,2.6382802138359462e-64,3.547568640675839e-64,0.050068348138325815,0.06314630022462546,Ptges2
ENSMUSG00000025648,0.05657408193694459,3.16363296600783e-64,4.253752277186432e-64,0.050032652617183204,0.06311065767097573,Pfkfb4
ENSMUSG00000031967,0.056571872433711826,3.1994071848507685e-64,4.301617940006356e-64,0.05003044156821498,0.06310844990181827,Afg3l1
ENSMUSG00000030148,0.056570455375697916,3.222562756316274e-64,4.33251345926389e-64,0.05002902351888219,0.06310703395591447,Clec4a2
ENSMUSG00000031613,0.05654552728638825,3.658327607705135e-64,4.918099952054782e-64,0.050004077995159976,0.06308212542591858,Hpgd
ENSMUSG00000004947,0.056543859960215506,3.689485923815012e-64,4.9597162944320066e-64,0.05000240950317012,0.06308045940768855,Dtx2
ENSMUSG00000045337,0.05653288906704439,3.9012049575651766e-64,5.244039645121282e-64,0.04999143093991195,0.0630694971197833,Defb11
ENSMUSG00000021589,0.056528810494864835,3.982964776205218e-64,5.3536489206936666e-64,0.04998734951668089,0.06306542174632103,Rhobtb3
ENSMUSG00000072066,0.056525024606116574,4.0603846539997985e-64,5.457413041276786e-64,0.049983560981671664,0.06306163882655101,6720489N17Rik
ENSMUSG00000022146,0.05652119612761072,4.1402005056731494e-64,5.5643859653649636e-64,0.0499797298273269,0.06305781335023222,Osmr
ENSMUSG00000097119,0.05651937610996757,4.178690514227391e-64,5.615808719979797e-64,0.049977908537686126,0.06305599475972927,B230354K17Rik
ENSMUSG00000066798,0.05651909035448031,4.184766017742326e-64,5.623665860296091e-64,0.0499776225824903,0.06305570922830904,Zbtb6
ENSMUSG00000097546,0.056507083960704696,4.4481503741949234e-64,5.9772857526809566e-64,0.04996560779866511,0.06304371224803863,Gm26749
ENSMUSG00000014547,0.05649750142575957,4.6701645580698753e-64,6.275278033588638e-64,0.0499560185688178,0.06303413722483843,Wdfy2
ENSMUSG00000097454,0.056495932167097376,4.7075599714334996e-64,6.325179905797367e-64,0.04995444821389747,0.06303256919620275,Gm26892
ENSMUSG00000031928,0.05647891954870702,5.132630918928587e-64,6.895937086655065e-64,0.04993742371284931,0.0630155699106819,Mre11a
ENSMUSG00000037278,0.056477895686725475,5.159399733926913e-64,6.931522969486926e-64,0.049936399135860926,0.06301454685098483,Tmem97
ENSMUSG00000020821,0.05646289938207239,5.5678005713200136e-64,7.4797898679716e-64,0.04992139236022134,0.06299956229566017,Kif1c
ENSMUSG00000020638,0.05645952364164131,5.664087278914206e-64,7.608308943642717e-64,0.04991801426312803,0.06299618919965315,Cmpk2
ENSMUSG00000044708,0.05645312826312482,5.851076129626433e-64,7.859052526647419e-64,0.04991161442029861,0.06298979883061856,Kcnj10
ENSMUSG00000030824,0.05645202318707148,5.884004158013095e-64,7.902416174582217e-64,0.04991050857289808,0.06298869462011386,Nucb1
ENSMUSG00000110239,0.05644140623907078,6.209919817765549e-64,8.339675711945069e-64,0.04989988421504557,0.06297808598700123,Gm45620
ENSMUSG00000039163,0.05643914816109432,6.281524379009896e-64,8.435376390824862e-64,0.049897624561287046,0.06297582967729597,Cmc1
ENSMUSG00000021133,0.056427581014333934,6.661429779419601e-64,8.945057096057212e-64,0.04988604934353393,0.06296427158756829,Susd6
ENSMUSG00000028584,0.05637492099960756,8.70166290037587e-64,1.1682792559196609e-63,0.049833352607420014,0.06291165278327512,Lrrc38
ENSMUSG00000035367,0.0563638572433428,9.203798970738472e-64,1.2355605682627315e-63,0.0498222811407003,0.06290059768061444,Rmi1
ENSMUSG00000006676,0.05636383933670179,9.204634641842179e-64,1.2356051925998316e-63,0.049822263221581266,0.06290057978797796,Usp19
ENSMUSG00000042404,0.056359952215361435,9.387841031980668e-64,1.2601294244010134e-63,0.04981837339164532,0.06289669570659845,Dennd4b
