,NMP_2_corr,NMP_2_pval,NMP_2_qval,NMP_2_ci_low,NMP_2_ci_high,gene_annotation
ENSMUSG00000030703,0.02528705558228623,4.135983185759358e-14,5.251417447213309e-14,0.018730164868288005,0.03184177130331717,Gdpd3
ENSMUSG00000103523,0.025286936467836647,4.137115181497997e-14,5.2525830973285154e-14,0.018730045719438173,0.031841652233500016,2210017I01Rik
ENSMUSG00000000340,0.025271263309230702,4.2887520917145875e-14,5.444260449603255e-14,0.018714368036048586,0.0318259849460357,Dbt
ENSMUSG00000029811,0.025219725796555743,4.82693273585115e-14,6.125858189321691e-14,0.018662815667415282,0.03177446671652475,Aoc1
ENSMUSG00000095576,0.02521746168991456,4.8520398649118533e-14,6.157403357797893e-14,0.01866055090893293,0.03177220345621814,Fmo6
ENSMUSG00000053914,0.025205531554841776,4.986471392414019e-14,6.326693484912873e-14,0.01864861734026002,0.03176027777958022,Kdm4d
ENSMUSG00000002320,0.025200008683594458,5.049937986914142e-14,6.406887011922076e-14,0.018643092880113316,0.03175475697166429,Tm9sf1
ENSMUSG00000061578,0.025190999293048758,5.155178832335308e-14,6.539392957452672e-14,0.018634080898475257,0.031745750946146775,Ksr2
ENSMUSG00000040097,0.025177879969806354,5.312295469441803e-14,6.737652565643928e-14,0.018620957804032987,0.031732636521098465,Flywch1
ENSMUSG00000022066,0.025166697587525776,5.449924761762789e-14,6.911495493326446e-14,0.018609772209117158,0.031721458312059365,Gm21685
ENSMUSG00000054672,0.025161442867985866,5.515803108189064e-14,6.994679919025767e-14,0.018604515980492866,0.0317162055530034,5830411N06Rik
ENSMUSG00000038812,0.025159609693656975,5.5389692958367774e-14,7.023331826234807e-14,0.01860268227978638,0.03171437306252855,Trmt112
ENSMUSG00000040093,0.0251573285562486,5.5679300936377934e-14,7.059689096209207e-14,0.018600400487433905,0.031712092776022466,Bmf
ENSMUSG00000073946,0.025142188737782876,5.763950286294519e-14,7.307094925858575e-14,0.018585256323861148,0.0316969586032322,Olfr617
ENSMUSG00000023980,0.025141661139307596,5.770902224499946e-14,7.315530329198816e-14,0.018584728574020087,0.03169643120144548,Taf8
ENSMUSG00000001435,0.0251384090000462,5.813936636877143e-14,7.369702736775652e-14,0.01858147550181428,0.03169318027450014,Col18a1
ENSMUSG00000021996,0.025125244408387856,5.99138575617684e-14,7.593459791743432e-14,0.01856830713503487,0.031680020588854794,Esd
ENSMUSG00000024399,0.02511882424377783,6.079845826978985e-14,7.704778297924437e-14,0.018561885130182795,0.031673602816005876,Ltb
ENSMUSG00000028523,0.025112730356997376,6.164997483298215e-14,7.812284810835497e-14,0.018555789497183332,0.03166751119893535,Tctex1d1
ENSMUSG00000021975,0.02510012975059959,6.344804997049987e-14,8.039307028310433e-14,0.018543185281595195,0.031654915284175376,Ints9
ENSMUSG00000036890,0.025081041394851372,6.627053983686139e-14,8.39606942605202e-14,0.01852409146234113,0.031635834031710566,Gtdc1
ENSMUSG00000053964,0.025067264443203237,6.838399472828401e-14,8.662937095964238e-14,0.01851031057039904,0.03162206220386284,Lgals4
ENSMUSG00000026432,0.025035047747941307,7.358824587412513e-14,9.319811269480658e-14,0.01847808467068639,0.031589857480630396,Avpr1b
ENSMUSG00000048307,0.02503220156773157,7.406630501671207e-14,9.379872702173182e-14,0.018475237677965474,0.031587012357433907,Ankrd46
ENSMUSG00000048721,0.025027744651969917,7.482105144330211e-14,9.474966242190805e-14,0.018470779490082724,0.03158255709666641,Fndc9
ENSMUSG00000027416,0.025026764437550548,7.498805509367973e-14,9.495135269004768e-14,0.018469798995919325,0.03158157724619679,Otor
ENSMUSG00000091017,0.025025742575201054,7.516254458981503e-14,9.516738666232472e-14,0.01846877684195331,0.03158055576324736,Fam71a
ENSMUSG00000108383,0.024992117782021945,8.113223014064597e-14,1.0271003993055273e-13,0.01843514246066039,0.03154694344674198,Gm6567
ENSMUSG00000103421,0.02499135116277244,8.127363054483121e-14,1.0288374205396731e-13,0.01843437562298235,0.031546177111778116,Golt1a
ENSMUSG00000047129,0.024974838763814355,8.437876867134062e-14,1.0679249076853213e-13,0.01841785852111124,0.03152967083424702,1700113H08Rik
ENSMUSG00000074404,0.024966807532551774,8.593089336271407e-14,1.087456983578865e-13,0.01840982500375923,0.031521642579006005,Gm1698
ENSMUSG00000018411,0.02495854284051326,8.755743107046202e-14,1.1079837375744684e-13,0.018401557960060592,0.03151338094861634,Mapt
ENSMUSG00000109003,0.024947484426746328,8.978120447063189e-14,1.1360070769753423e-13,0.01839049640110202,0.031502326630029324,Gm36011
ENSMUSG00000060461,0.024934995373019783,9.235946040511633e-14,1.168449256385024e-13,0.018378003797216762,0.03148984219935275,Dppa5a
ENSMUSG00000055480,0.024930097123227666,9.339040881305351e-14,1.1813701464156266e-13,0.018373104155599146,0.03148494576217832,Zfp458
ENSMUSG00000089789,0.024929868634529,9.343877458575159e-14,1.1819210683304344e-13,0.018372875601983675,0.03148471735802516,Rdh1
ENSMUSG00000020115,0.02492335080825415,9.482886275536103e-14,1.1994427069031084e-13,0.018366355924192578,0.031478201943191626,Tbk1
ENSMUSG00000018199,0.024920905756894176,9.535555627135485e-14,1.2060424570236474e-13,0.018363910178411685,0.03147575779629904,Trove2
ENSMUSG00000001323,0.024914560985716473,9.673574403132218e-14,1.2234358355004492e-13,0.018357563605616654,0.03146941537179786,Srr
ENSMUSG00000024798,0.024878191957422094,1.0503434281978523e-13,1.3283214097617013e-13,0.018321184260419857,0.03143305978476388,Htr7
ENSMUSG00000042650,0.024875575687881107,1.0565759107754928e-13,1.3361345228616997e-13,0.01831856724938388,0.031430444481474695,Alkbh5
ENSMUSG00000014542,0.024862214845428825,1.0889752824143851e-13,1.3769645740247197e-13,0.01830520262164407,0.03141708857210597,Clec4f
ENSMUSG00000029130,0.0248591713764753,1.0964909822447853e-13,1.3863964669932005e-13,0.01830215829076681,0.03141404622653318,Rnf32
ENSMUSG00000062762,0.024857723552244113,1.1000841847256613e-13,1.3908680623814014e-13,0.018300710056548132,0.031412598936668576,Ei24
ENSMUSG00000033767,0.02485764672767943,1.1002751704880694e-13,1.391037898343104e-13,0.01830063321022943,0.031412522140457734,D930015E06Rik
ENSMUSG00000007670,0.024847303871858392,1.1262872281837359e-13,1.42377736723134e-13,0.01829028742638197,0.03140218310119376,Khsrp
ENSMUSG00000022443,0.024846775146170313,1.1276330763133178e-13,1.4254053076066816e-13,0.018289758551051218,0.03140165457056998,Myh9
ENSMUSG00000025395,0.024845227415393526,1.1315818486297677e-13,1.430323185109043e-13,0.018288210382248767,0.03140010741078095,Prim1
ENSMUSG00000037656,0.024843244894427376,1.1366597711672791e-13,1.4365937764696302e-13,0.01828622730025224,0.03139812562115913,Slc20a2
ENSMUSG00000101716,0.024832819853323918,1.1637326430140922e-13,1.4707347429496056e-13,0.018275799309832325,0.03138770442496505,Gm12057
ENSMUSG00000020621,0.024828623397539017,1.1748084479739733e-13,1.484656012695954e-13,0.018271601667243658,0.031383509516492825,Rdh14
ENSMUSG00000037129,0.024816586649797107,1.207155224831347e-13,1.5253769984590443e-13,0.018259561516659712,0.031371477205646536,Tmprss13
ENSMUSG00000033439,0.0248094799088453,1.226662675308162e-13,1.5498673324498761e-13,0.018252452767493543,0.03136437308343623,Trmt13
ENSMUSG00000034227,0.02480887708934212,1.2283315495938594e-13,1.5518960636869468e-13,0.018251849777676854,0.03136377048603372,Foxj1
ENSMUSG00000022012,0.024807163061896714,1.2330889458903973e-13,1.5578264793403848e-13,0.01825013526599641,0.031362057090072434,Enox1
ENSMUSG00000032493,0.02480551881828875,1.237669666552778e-13,1.563533092523993e-13,0.01824849055790449,0.031360413452202536,Prss44
ENSMUSG00000031790,0.02479523276493656,1.2667076042075313e-13,1.600134034703813e-13,0.018238201599640572,0.03135013118741982,Mmp15
ENSMUSG00000048109,0.02478953193837655,1.2830885313247985e-13,1.620743407989219e-13,0.018232499163693083,0.031344432459996414,Rbm15
ENSMUSG00000021395,0.024783221502082634,1.3014639281337562e-13,1.6438698612789373e-13,0.018226186946411583,0.031338124346810305,Spin1
ENSMUSG00000052928,0.024773339111903124,1.3307613268163925e-13,1.680702268312555e-13,0.018216301768186047,0.031328245593659335,Ctif
ENSMUSG00000111422,0.02477243277499078,1.333480479301981e-13,1.6840498291148727e-13,0.018215395175639713,0.0313273395902432,1700027J07Rik
ENSMUSG00000045994,0.02476661365161072,1.3510692765205732e-13,1.7059994279537705e-13,0.018209574411222066,0.03132152260781424,B3gat1
ENSMUSG00000094084,0.02475050006234658,1.4009722966947916e-13,1.7689211534302146e-13,0.018193456280121145,0.03130541494468719,Tdpoz1
ENSMUSG00000069729,0.02474907793048079,1.405462569366892e-13,1.7744082379336626e-13,0.018192033747571588,0.03130399333567906,Arid1b
ENSMUSG00000036202,0.024735456458032587,1.4491940743863455e-13,1.8294314830754053e-13,0.01817840843863649,0.031290376869925945,Rif1
ENSMUSG00000019951,0.024729395379483158,1.4690803078969701e-13,1.854440088405471e-13,0.018172345653767585,0.03128431801839844,Uhrf1bp1l
ENSMUSG00000030017,0.024725775563729638,1.4810844542181986e-13,1.8694008595499288e-13,0.01816872481919075,0.03128069953244396,Reg3g
ENSMUSG00000024142,0.024716777009212567,1.5113449142095608e-13,1.907497061310499e-13,0.018159723732710648,0.0312717042829499,Mlst8
ENSMUSG00000020114,0.024716032724801253,1.5138748329628674e-13,1.9105919039222947e-13,0.01815897923892433,0.031270960271854616,Cand1
ENSMUSG00000040268,0.024713316553974362,1.5231427992140915e-13,1.9221897715910758e-13,0.018156262304071816,0.03126824509839805,Plekha1
ENSMUSG00000085126,0.024700974909020592,1.565961264265881e-13,1.975921521238355e-13,0.018143917188783956,0.031255907984043284,Gm12589
ENSMUSG00000058655,0.024694432121924046,1.589138450795388e-13,2.0050633251414957e-13,0.01813737256273892,0.03124936759798378,Eif4b
ENSMUSG00000022155,0.02467862326335248,1.6465398781616923e-13,2.0771681784310897e-13,0.01812155926316946,0.03123356453854587,Mroh2b
ENSMUSG00000030630,0.024678555944136475,1.6467886156951123e-13,2.077375229540482e-13,0.01812149192504927,0.031233497244017437,Fah
ENSMUSG00000017009,0.024654196768950858,1.7392599056407932e-13,2.1937995994499231e-13,0.018097125913368296,0.031209146998025124,Sdc4
ENSMUSG00000039959,0.024654163360136965,1.7393901692460152e-13,2.193851198773665e-13,0.018097092495183438,0.031209113601452353,Hip1
ENSMUSG00000062515,0.02462124410242567,1.8725152725717988e-13,2.361394780018635e-13,0.018064164010946203,0.03117620639837409,Fabp4
ENSMUSG00000061296,0.024613304597267842,1.90609177352831e-13,2.4034905872151953e-13,0.018056222282653026,0.03116826979843985,Vmn1r210
ENSMUSG00000063954,0.024613157115969245,1.9067210407382835e-13,2.404160589164253e-13,0.018056074760066123,0.03116812237109979,Hist2h2aa2
ENSMUSG00000026580,0.024569185668210744,2.103731986835544e-13,2.6520244270274327e-13,0.01801209101495852,0.0311241669983217,Selp
ENSMUSG00000023094,0.024568941072932213,2.1048819530226433e-13,2.653337870853414e-13,0.018011846351345815,0.031123922492390838,Msrb2
ENSMUSG00000047473,0.024558961385660726,2.1523318078856285e-13,2.712872865506851e-13,0.018001863876653854,0.031113946449908243,Zfp30
ENSMUSG00000070371,0.0245535036942326,2.1787240212176144e-13,2.745997544606513e-13,0.017996404661394145,0.03110849075118988,Prss36
ENSMUSG00000078872,0.024550758353741712,2.1921198130070724e-13,2.7627393690749775e-13,0.017993658554529793,0.031105746412928792,Gm14401
ENSMUSG00000105427,0.024550333768222042,2.19419877445667e-13,2.7652175500698167e-13,0.0179932338504941,0.031105321982401925,Gm31678
ENSMUSG00000079451,0.02453626505486306,2.264191656065977e-13,2.8531324953670634e-13,0.01797916121142484,0.031091258403419086,Tmprss11g
ENSMUSG00000090291,0.024535108864032453,2.2700403616215037e-13,2.8603557073918997e-13,0.0179780046980882,0.031090102634424844,Lrrc10b
ENSMUSG00000097339,0.024530008658059838,2.2960178789957117e-13,2.8929401090579245e-13,0.017972903069681655,0.031085004289053777,Gm26671
ENSMUSG00000075162,0.024529445618950034,2.2989035130964985e-13,2.8964273132624433e-13,0.017972339873562664,0.03108444145532486,Gm10812
ENSMUSG00000034157,0.024527233129586778,2.310277296521447e-13,2.9104586271329763e-13,0.017970126767264515,0.031082229772975437,Cipc
ENSMUSG00000069080,0.024521922954165328,2.3378014350163854e-13,2.944982084788214e-13,0.01796481511140547,0.031076921534198585,Lcn11
ENSMUSG00000037977,0.02450893868224709,2.4064665611939834e-13,3.031325586703334e-13,0.017951827221127287,0.031063941996144626,6430571L13Rik
ENSMUSG00000087444,0.02450172326793135,2.445476405627166e-13,3.080306623792232e-13,0.017944609797030296,0.03105672921150149,Gm5475
ENSMUSG00000035863,0.024500153956263097,2.4540427104528835e-13,3.0909381125039346e-13,0.017943040048336495,0.031055160471681716,Palm
ENSMUSG00000029597,0.024498010634018543,2.4657899670221066e-13,3.105574806110945e-13,0.017940896129266838,0.03105301793039975,Sds
ENSMUSG00000044707,0.02449327344185797,2.49195017598533e-13,3.1383616681606477e-13,0.01793615761821138,0.031048282464116745,Ccnjl
ENSMUSG00000074995,0.02446629869480996,2.6461917449466e-13,3.3324425380554435e-13,0.0179091753666628,0.031021317539035025,Olfr201
ENSMUSG00000086783,0.02444444456789754,2.7779967903901166e-13,3.497711651161956e-13,0.017887315166833565,0.030999471362587027,Gm14262
ENSMUSG00000108417,0.024431477113797614,2.859231269570448e-13,3.5994383495100056e-13,0.017874344112246338,0.030986508623046586,Gm45142
ENSMUSG00000040247,0.02439431745600343,3.1051608282111374e-13,3.9078327261386974e-13,0.017837174149086754,0.03094936246312521,Tbc1d10c
ENSMUSG00000003344,0.024394131620113488,3.1064414798241253e-13,3.909244039602354e-13,0.0178369882617051,0.030949176694692784,Btbd2
ENSMUSG00000049526,0.024373276116532967,3.2535078995188917e-13,4.094107218952787e-13,0.017816126982328036,0.030928328758680814,Tmem202
ENSMUSG00000063412,0.024365649328648136,3.308979546920683e-13,4.163697511069937e-13,0.017808498083679375,0.030920704736806217,Gm10131
ENSMUSG00000027776,0.024364857569333036,3.31479116505605e-13,4.170796529721526e-13,0.017807706105283403,0.03091991326459508,Il12a
ENSMUSG00000097313,0.024363832290604306,3.322331743650289e-13,4.1800701532285486e-13,0.0178066805428709,0.03091888835763579,Gm26569
ENSMUSG00000061577,0.02436206085769353,3.33539975113564e-13,4.1962969351720336e-13,0.017804908619855894,0.030917117567019935,Adgrg5
ENSMUSG00000079497,0.024358688627551552,3.3604166420595495e-13,4.227554283451837e-13,0.017801535456829252,0.030913746559484145,Gm13420
ENSMUSG00000005225,0.024350606495661287,3.4211264316617276e-13,4.3037093892585303e-13,0.017793451089727345,0.030905667357173757,Plekha8
ENSMUSG00000068259,0.02434443444484611,3.468212589254488e-13,4.362272310009026e-13,0.017787277332534015,0.03089949754300284,Olfr461
