,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000014444,0.49305740844497803,0.0,0.0,0.48566468422619685,0.5003796084441136,Piezo1
ENSMUSG00000033059,0.493025992972458,0.0,0.0,0.4856329684517407,0.5003484948809918,Pygb
ENSMUSG00000027358,0.4928600393472099,0.0,0.0,0.4854654287911844,0.5001841357916945,Bmp2
ENSMUSG00000040270,0.4925687599745248,0.0,0.0,0.4851713669457972,0.49989565384912377,Bach2
ENSMUSG00000030059,0.4925485271566139,0.0,0.0,0.4851509409142008,0.49987561528562874,Tmf1
ENSMUSG00000032252,0.49253890184501453,0.0,0.0,0.48514122368833623,0.4998660823834791,Glce
ENSMUSG00000031825,0.49244800193693283,0.0,0.0,0.48504945584669046,0.49977605508795714,Crispld2
ENSMUSG00000018672,0.492365143315198,0.0,0.0,0.48496580621343627,0.499693991746838,Copz2
ENSMUSG00000061981,0.49209988426244233,0.0,0.0,0.48469801577024957,0.4994312777771364,Flot2
ENSMUSG00000034867,0.49198434383737677,0.0,0.0,0.484581373166593,0.49931684550711253,Ankrd27
ENSMUSG00000037379,0.4919591917850539,0.0,0.0,0.4845559812153596,0.4992919346557037,Spon2
ENSMUSG00000027661,0.49180969890605764,0.0,0.0,0.48440506273882594,0.49914387512006936,Slc2a10
ENSMUSG00000022475,0.49163236749829253,0.0,0.0,0.4842260408305442,0.49896824341722934,Hdac7
ENSMUSG00000004562,0.49159095857185914,0.0,0.0,0.4841842372420783,0.49892723130468875,Arhgef40
ENSMUSG00000029322,0.49149448284121994,0.0,0.0,0.4840868421474312,0.4988316799552313,Plac8
ENSMUSG00000016262,0.4913933462316439,0.0,0.0,0.4839847419551346,0.498731512193505,Sertad4
ENSMUSG00000105402,0.4912452571507489,0.0,0.0,0.48383524231405484,0.4985848413925311,Gm3716
ENSMUSG00000012017,0.49118810658898937,0.0,0.0,0.48377754750433727,0.49852823806119817,Scarf2
ENSMUSG00000038872,0.490710190825031,0.0,0.0,0.4832950830435048,0.49805489600588987,Zfhx3
ENSMUSG00000034488,0.4906914430952345,0.0,0.0,0.48327615696875825,0.49803632760479916,Edil3
ENSMUSG00000025986,0.4904244641817996,0.0,0.0,0.48300663906843666,0.49777190170873775,Slc39a10
ENSMUSG00000022676,0.49039237134988234,0.0,0.0,0.4829742411262289,0.49774011567634774,Snai2
ENSMUSG00000037166,0.4902221222288043,0.0,0.0,0.4828023737665844,0.49757149376463666,Ppp1r14a
ENSMUSG00000029781,0.48978989580055965,0.0,0.0,0.4823660415411859,0.49714339598086293,Fkbp9
ENSMUSG00000066113,0.48976824608921576,0.0,0.0,0.482344186272195,0.4971219529742902,Adamtsl1
ENSMUSG00000019842,0.48975226778348613,0.0,0.0,0.48232805626307607,0.49710612721873804,Traf3ip2
ENSMUSG00000026527,0.4895597645656736,0.0,0.0,0.4821337257508983,0.4969154615083538,Rgs7
ENSMUSG00000018334,0.4893177595418868,0.0,0.0,0.48188942458452494,0.4966757654956669,Ksr1
ENSMUSG00000027882,0.48925467000487344,0.0,0.0,0.4818257366440438,0.49661327772222047,Stxbp3
ENSMUSG00000046152,0.48922844727785314,0.0,0.0,0.4817992652178774,0.49658730509159776,Fut10
ENSMUSG00000020346,0.48908961331378953,0.0,0.0,0.4816591147635915,0.4964497950217385,Mgat1
ENSMUSG00000038204,0.4887821963396608,0.0,0.0,0.48134878406685944,0.4961453082027191,Asb10
ENSMUSG00000018819,0.4886476837926732,0.0,0.0,0.48121299718531,0.49601207719693036,Lsp1
ENSMUSG00000027855,0.4883757223755621,0.0,0.0,0.4809384603710586,0.49574270577816965,Sycp1
ENSMUSG00000033400,0.4883665717800191,0.0,0.0,0.480929223147344,0.49573364230279254,Agl
ENSMUSG00000025810,0.4883331435775341,0.0,0.0,0.4808954784959856,0.4957005323468884,Nrp1
ENSMUSG00000032714,0.48832406883730867,0.0,0.0,0.48088631785331887,0.495691543997234,Syde1
ENSMUSG00000045377,0.48824904308914213,0.0,0.0,0.4808105819657715,0.4956172324258248,Tmem88
ENSMUSG00000047497,0.4882372339835809,0.0,0.0,0.480798661093882,0.4956055357223616,Adamts12
ENSMUSG00000070867,0.48802793204394534,0.0,0.0,0.48058737868916995,0.49539822552885093,Trabd2b
ENSMUSG00000040631,0.48762071964883336,0.0,0.0,0.4801763156279995,0.49499488581735823,Dok4
ENSMUSG00000032475,0.48751378856280636,0.0,0.0,0.4800683739264115,0.4948889711437485,Nck1
ENSMUSG00000022505,0.48706464953661743,0.0,0.0,0.4796149925081333,0.49444409892699664,Emp2
ENSMUSG00000037627,0.4867707651864793,0.0,0.0,0.47931833439383437,0.49415300437827997,Rgs22
ENSMUSG00000023886,0.48673530126225667,0.0,0.0,0.479282535866149,0.49411787699600906,Smoc2
ENSMUSG00000038463,0.4864038094557469,0.0,0.0,0.4789479176211804,0.4937895297811476,Olfml2b
ENSMUSG00000033454,0.486212306006149,0.0,0.0,0.47875460900951095,0.4935998420083733,Zbtb1
ENSMUSG00000035403,0.48592758482881,0.0,0.0,0.4784672053119243,0.49331781902164856,Crb2
ENSMUSG00000034066,0.4856806652838185,0.0,0.0,0.47821796069152556,0.4930732381780836,Farp2
ENSMUSG00000026463,0.4853834506756314,0.0,0.0,0.4779179490074709,0.49277883709179465,Atp2b4
ENSMUSG00000039683,0.48535391297314434,0.0,0.0,0.4778881334218882,0.49274957890949467,Sdk1
ENSMUSG00000030145,0.48527610515197606,0.0,0.0,0.47780959368712245,0.49267250731662576,Zfp248
ENSMUSG00000033960,0.4852514777078908,0.0,0.0,0.4777847346053193,0.4926481128766261,9430020K01Rik
ENSMUSG00000039007,0.4851502458952515,0.0,0.0,0.47768255076482524,0.49254783871183916,Cpq
ENSMUSG00000030259,0.4847879657214724,0.0,0.0,0.47731686520663413,0.492188984081038,Rassf8
ENSMUSG00000032334,0.48439521818457404,0.0,0.0,0.47692042881954105,0.4917999473297076,Loxl1
ENSMUSG00000053110,0.4843014379179801,0.0,0.0,0.47682576817899774,0.4917070526873239,Yap1
ENSMUSG00000026482,0.484187570212477,0.0,0.0,0.4767108317592939,0.4915942600773632,Rgl1
ENSMUSG00000058093,0.48410394074885144,0.0,0.0,0.4766264175476574,0.491511420053021,Zfp729b
ENSMUSG00000027230,0.48401204724058555,0.0,0.0,0.47653366190364005,0.4914203938397849,Creb3l1
ENSMUSG00000038025,0.4837533074490003,0.0,0.0,0.47627249553541157,0.49116409517644566,Phf2
ENSMUSG00000003200,0.48368647824145694,0.0,0.0,0.47620503978837136,0.49109789627286116,Sh3gl1
ENSMUSG00000059486,0.4835639372052735,0.0,0.0,0.4760813501299866,0.49097651076792864,Kbtbd2
ENSMUSG00000008874,0.48356284634375657,0.0,0.0,0.4760802490447529,0.4909754301916698,Clec3a
ENSMUSG00000039765,0.4835357437077931,0.0,0.0,0.4760528924063781,0.49094858308733347,Cc2d2a
ENSMUSG00000028005,0.48325690782530994,0.0,0.0,0.4757714441508737,0.4906723753340477,Gucy1b3
ENSMUSG00000029201,0.4828135137363822,0.0,0.0,0.4753238991236648,0.4902331573259865,Ugdh
ENSMUSG00000062329,0.4826392090712698,0.0,0.0,0.47514796372569,0.49006049330712737,Cytl1
ENSMUSG00000063889,0.4823992869251697,0.0,0.0,0.47490579793242227,0.48982282848070047,Crem
ENSMUSG00000045414,0.48235435142627797,0.0,0.0,0.4748604423425404,0.4897783156370508,1190002N15Rik
ENSMUSG00000032846,0.4823240475271449,0.0,0.0,0.47482985516214066,0.48974829674910514,Zswim6
ENSMUSG00000049119,0.48196689128026515,0.0,0.0,0.4744693615778501,0.4893944982659962,Fam110b
ENSMUSG00000033355,0.48183964134840995,0.0,0.0,0.47434092320550564,0.4892684440691101,Rtp4
ENSMUSG00000028800,0.4815433691256249,0.0,0.0,0.47404188520903096,0.48897495463780594,Hdac1
ENSMUSG00000033712,0.4815262073453543,0.0,0.0,0.4740245632723654,0.4889579540011666,Ccar2
ENSMUSG00000092250,0.4811767960121324,0.0,0.0,0.4736718924409522,0.4886118223010815,Gm20467
ENSMUSG00000002266,0.48117536415567275,0.0,0.0,0.4736704472323116,0.4886104038794509,Zim1
ENSMUSG00000018199,0.480904510436351,0.0,0.0,0.47339706850642865,0.48834209082076824,Trove2
ENSMUSG00000034271,0.4807781349002548,0.0,0.0,0.4732695153419302,0.4882169002306762,Jdp2
ENSMUSG00000053819,0.48068858499622147,0.0,0.0,0.47317913115915117,0.488128189795923,Camk2d
ENSMUSG00000026924,0.4806323363417124,0.0,0.0,0.47312235855301416,0.48807246835558815,Sec16a
ENSMUSG00000050912,0.48061889837624305,0.0,0.0,0.47310879542322326,0.4880591563341272,Tmem123
ENSMUSG00000031558,0.48045143394359385,0.0,0.0,0.4729397714866902,0.48789326113010245,Slit2
ENSMUSG00000040520,0.4804200344556773,0.0,0.0,0.4729080796542122,0.4878621558118317,Manea
ENSMUSG00000027840,0.4803054394877245,0.0,0.0,0.47279241791607163,0.48774863427941556,Wnt2b
ENSMUSG00000004665,0.480145792104912,0.0,0.0,0.47263128479948147,0.48759048192809784,Cnn2
ENSMUSG00000050271,0.48004790042195983,0.0,0.0,0.47253248235115985,0.4874935067184994,D8Ertd82e
ENSMUSG00000063594,0.48003916579055406,0.0,0.0,0.4725236664636054,0.4874848538528051,Gng8
ENSMUSG00000106871,0.48002960873393213,0.0,0.0,0.47251402050173635,0.48747538625901937,Gm3289
ENSMUSG00000036867,0.4800028815071485,0.0,0.0,0.4724870446524489,0.48744890921435496,Smad6
ENSMUSG00000036197,0.4798729377333861,0.0,0.0,0.47235589231397657,0.4873201815934584,Gxylt1
ENSMUSG00000029528,0.47983676354252186,0.0,0.0,0.472319381737978,0.48728434590178,Pxn
