,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000093674,0.027844688105072464,1.957332559542741e-08,2.5880372332972907e-08,0.018129225544821152,0.037554892901473264,Rpl41
ENSMUSG00000039187,0.027843907088806002,1.9591175325708457e-08,2.59005490821106e-08,0.01812844417944291,0.03755411238156489,Fanci
ENSMUSG00000027350,0.027841420721015826,1.964810530007754e-08,2.59723797753834e-08,0.018125956700333276,0.03755162759385337,Chgb
ENSMUSG00000097579,0.027835906667306252,1.9774933372585814e-08,2.613657596165188e-08,0.018120440182463636,0.037546117043878634,Gm26799
ENSMUSG00000043932,0.027831832629470123,1.986915001130147e-08,2.6257631837321884e-08,0.01811636432437208,0.03754204559438445,Klri2
ENSMUSG00000044786,0.027822950843206868,2.0076064291747245e-08,2.6527569095860525e-08,0.01810747857089987,0.03753316944983291,Zfp36
ENSMUSG00000000876,0.0278089396831936,2.0406734503987462e-08,2.6960938702586158e-08,0.018093461155671064,0.03751916718659517,Pxmp4
ENSMUSG00000040483,0.02775164060127561,2.181490225588539e-08,2.8809960718284983e-08,0.018036136532597367,0.03746190444864038,Xaf1
ENSMUSG00000086490,0.027729830593918918,2.2375312004441514e-08,2.9542265651493945e-08,0.018014316820178886,0.03744010825829384,Gm12292
ENSMUSG00000085675,0.027653918867696053,2.44369378927364e-08,3.225146877753253e-08,0.017938371386759844,0.03736424455139624,Gm12022
ENSMUSG00000037151,0.02761901401660642,2.5445668431028258e-08,3.357391269432413e-08,0.017903451074443036,0.037329361742431934,Lrrc20
ENSMUSG00000034282,0.027522916055201224,2.843610177784178e-08,3.748003397633027e-08,0.017807310668563857,0.037233324343835354,Evpl
ENSMUSG00000029759,0.02751910833438158,2.8561358099948424e-08,3.7640166183379574e-08,0.017803501269653372,0.03722951901902116,Pon3
ENSMUSG00000020227,0.027504366499861987,2.9051363400323067e-08,3.828088470196741e-08,0.017788752940957813,0.03721478645813413,Irak3
ENSMUSG00000079259,0.02745832563201552,3.063480753021686e-08,4.031956768915091e-08,0.017742691818088064,0.03716877452599691,Trim71
ENSMUSG00000037971,0.027441070810862934,3.124954736809908e-08,4.112323643650359e-08,0.017725429416546624,0.03715153053852692,1110032A03Rik
ENSMUSG00000037410,0.0274190738189108,3.205060830810997e-08,4.2166304838981674e-08,0.017703422769273634,0.03712954734931086,Tbc1d2b
ENSMUSG00000029640,0.027391564700776406,3.3080469698568986e-08,4.3504036952352695e-08,0.017675901589582647,0.037102055479451355,Usp12
ENSMUSG00000029005,0.02738853992791171,3.319564800564163e-08,4.364976726580096e-08,0.01767287549138448,0.03709903260222865,Draxin
ENSMUSG00000021025,0.027380789326939617,3.3492556129816175e-08,4.4028600144362e-08,0.017665121495224,0.03709128685779025,Nfkbia
ENSMUSG00000066196,0.027291695461309242,3.709600738236222e-08,4.8746396034641555e-08,0.01757598868552199,0.03700224873466299,Spag8
ENSMUSG00000079084,0.027278648187097625,3.765431248505338e-08,4.946704215062188e-08,0.017562935721142512,0.03698920961067167,Ccdc82
ENSMUSG00000068267,0.027269562297696608,3.804791017855164e-08,4.9977551791083203e-08,0.017553845871166072,0.036980129394985885,Cenpb
ENSMUSG00000019992,0.027262312766003903,3.8364816320075534e-08,5.0387202942048244e-08,0.017546593180525517,0.03697288438913835,Mtfr2
ENSMUSG00000047988,0.027250886091202322,3.88695253772956e-08,5.1023267757017064e-08,0.01753516152868234,0.036961464845878256,4933428G20Rik
ENSMUSG00000037731,0.02722861619836269,3.98717391266712e-08,5.2304524631603304e-08,0.017512881943191394,0.03693920884469051,Themis2
ENSMUSG00000053644,0.027225807226244497,3.9999917324561576e-08,5.246578872581529e-08,0.017510071749193636,0.036936401624086214,Aldh7a1
ENSMUSG00000006342,0.027220329250509163,4.025103707817338e-08,5.278824534842411e-08,0.017504591391025864,0.036930927063661474,Susd2
ENSMUSG00000062075,0.027187360104061108,4.1794997833378446e-08,5.479873847302799e-08,0.01747160791826004,0.03689797845991846,Lmnb2
ENSMUSG00000029632,0.027162779589245005,4.298332358450161e-08,5.63198684283302e-08,0.017447016736058,0.03687341324720696,Ndufa4
ENSMUSG00000001156,0.027161308279838415,4.3055482470747486e-08,5.640702537763329e-08,0.017445544788509338,0.036871942853362163,Mxd1
ENSMUSG00000096606,0.027154936710873642,4.336932748788385e-08,5.68107512285615e-08,0.017439170456528846,0.036865575248791985,Tpbgl
ENSMUSG00000032076,0.027137382879824794,4.424549403440386e-08,5.7935699927201595e-08,0.01742160901738816,0.036848032335670154,Cadm1
ENSMUSG00000032368,0.027127148576993398,4.476421336866941e-08,5.8607244525621116e-08,0.017411370281623803,0.03683780439548906,Zic1
ENSMUSG00000020399,0.027069581173068784,4.77936646112638e-08,6.254078070042371e-08,0.017353777980655963,0.0367802727432241,Havcr2
ENSMUSG00000048988,0.02695696746227506,5.4304861384962314e-08,7.099602743490954e-08,0.017241115752530286,0.03666772878392388,Elfn1
ENSMUSG00000106525,0.02695662843375472,5.432570487673302e-08,7.101399330291897e-08,0.017240776578318878,0.036667389965021564,Gm42695
ENSMUSG00000027955,0.02695387915077931,5.4495017534631217e-08,7.122600644965524e-08,0.017238026113973928,0.036664642381818546,Fam198b
ENSMUSG00000022249,0.026903760491373815,5.767267994528597e-08,7.534972556217138e-08,0.01718788594430581,0.03661455468305503,Ttc23l
ENSMUSG00000025355,0.026880709167678925,5.9193791420597754e-08,7.730676690687965e-08,0.01716482474369544,0.03659151758286122,Mmp19
ENSMUSG00000010476,0.02680791251412121,6.425706022212024e-08,8.386460483179358e-08,0.017091996966462734,0.03651876577971018,Ebf3
ENSMUSG00000032012,0.026736490074899474,6.963123229643009e-08,9.07957129957362e-08,0.017020544091294575,0.036447387244197556,Nectin1
ENSMUSG00000030468,0.02663339794594057,7.816283674601925e-08,1.0185410052908425e-07,0.016917408205672665,0.03634435831172771,Siglecg
ENSMUSG00000070425,0.026615269292482507,7.976426708352779e-08,1.0392738382218604e-07,0.01689927187902255,0.03632624074996996,Xntrpc
ENSMUSG00000020956,0.02659911581855375,8.121794850010304e-08,1.0580764525808109e-07,0.016883111573309136,0.03631009715388416,Dtd2
ENSMUSG00000100905,0.026586285106062753,8.239085747816243e-08,1.0732168487451143e-07,0.016870275437945493,0.036297274283757064,Gm28075
ENSMUSG00000043051,0.02647977129640407,9.27818631721035e-08,1.2072103713170464e-07,0.01676371673410532,0.03619082545381188,Disc1
ENSMUSG00000032397,0.026479729406754512,9.278618913942818e-08,1.2072103713170464e-07,0.016763674826843232,0.036190783589674126,Tipin
ENSMUSG00000064367,0.02646735181486674,9.407301917555872e-08,1.2237936669124328e-07,0.016751292032286116,0.03617841353454625,mt-Nd5
ENSMUSG00000032937,0.026393427825754517,1.0212584357575702e-07,1.3278617029743468e-07,0.016677337032782118,0.03610453449605494,Fshr
ENSMUSG00000038602,0.026374490469502274,1.042937771867259e-07,1.3558733383609712e-07,0.016658391749599096,0.03608560863787506,Slc35f1
ENSMUSG00000039851,0.02633907096141579,1.0846873657085563e-07,1.4096002153457523e-07,0.016622957434094844,0.03605021061652429,4932438H23Rik
ENSMUSG00000056476,0.026313528551173648,1.1157936426854755e-07,1.449647450546285e-07,0.01659740436078316,0.036024683686095675,Med12l
ENSMUSG00000044595,0.02627747574700549,1.1611728963097586e-07,1.508408542880954e-07,0.01656133652742124,0.03598865270993047,Dnd1
ENSMUSG00000021259,0.026272142996163345,1.1680349765817793e-07,1.5171255703101433e-07,0.016556001555682483,0.03598332318563415,Cyp46a1
ENSMUSG00000020604,0.026221523483153788,1.235155523874226e-07,1.6030571367608386e-07,0.016505360989037612,0.03593273427212087,Arsg
ENSMUSG00000026834,0.026209351488728907,1.2518435214891427e-07,1.6242941760596116e-07,0.01649318393947887,0.0359205696282439,Acvr1c
ENSMUSG00000005732,0.026197976009565974,1.2676365289563082e-07,1.6445725596215725e-07,0.01648180373858719,0.03590920101601963,Ranbp1
ENSMUSG00000025091,0.026148806811674863,1.3381452707177663e-07,1.734472159063858e-07,0.01643261416052392,0.035860061470767576,Pnliprp2
ENSMUSG00000051495,0.026091705705846988,1.4247938450621567e-07,1.846066137680949e-07,0.01637548944584641,0.03580299474216788,Irf2bp2
ENSMUSG00000029455,0.026047622426172857,1.4953758429574573e-07,1.9365136531435605e-07,0.016331387983020477,0.03575893795913096,Aldh2
ENSMUSG00000097673,0.0260297070732223,1.525016354515529e-07,1.974386787306485e-07,0.0163134652512788,0.03574103336357106,Gm26608
ENSMUSG00000003849,0.026008019597206635,1.5616584195885633e-07,2.0210410503281523e-07,0.016291768851203047,0.03571935890160042,Nqo1
ENSMUSG00000027793,0.025971286758109117,1.6256709701454402e-07,2.10306723175348e-07,0.016255020917985044,0.035682648084006,Ccna1
ENSMUSG00000005968,0.025963984239373163,1.6386956056383832e-07,2.1196424856271933e-07,0.016247715401653325,0.03567534994003994,Tuft1
ENSMUSG00000019146,0.02596269785416295,1.64100040625046e-07,2.122349206221495e-07,0.01624642848850498,0.03567406432536601,Cacng2
ENSMUSG00000028780,0.025961902828735443,1.6424264103719562e-07,2.1239188030155906e-07,0.016245633136811648,0.035673269776137446,Sema3c
ENSMUSG00000042269,0.025946430394803145,1.6704184154292758e-07,2.1592792340088882e-07,0.01623015435568611,0.03565780660733412,Fam92b
ENSMUSG00000037759,0.025934888847147425,1.691598635298542e-07,2.1860928344514627e-07,0.016218608076421184,0.03564627196790477,Ptger2
ENSMUSG00000028167,0.02587636974938077,1.8030472125054522e-07,2.3295183624101448e-07,0.016160065027859813,0.035587787857092955,Bdh2
ENSMUSG00000066952,0.02585511644316061,1.8452547977644428e-07,2.3831264338944113e-07,0.016138803039541814,0.035566547241172315,Myo1h
ENSMUSG00000067610,0.025851640859102583,1.8522473114964224e-07,2.391834207480144e-07,0.0161353260365237,0.03556307373154269,Klri1
ENSMUSG00000037242,0.0258357022948249,1.8846434468791843e-07,2.4330537656586426e-07,0.01611938096809437,0.03554714467731129,Clic4
ENSMUSG00000044250,0.025827012445937925,1.9025361122045075e-07,2.4555189883899167e-07,0.016110687575167003,0.0355384600113087,Pced1b
ENSMUSG00000021373,0.02578068851922588,2.0007237844862959e-07,2.581246012754865e-07,0.016064344780639915,0.03549216368881365,Cap2
ENSMUSG00000038058,0.025779774280923363,2.0027100370272894e-07,2.5834752799629636e-07,0.01606343017038663,0.03549124999488214,Nod1
ENSMUSG00000033557,0.025755181722643898,2.0568600702811988e-07,2.652986031576421e-07,0.016038827612916907,0.035466672073821294,Fam20b
ENSMUSG00000048582,0.02574916315532435,2.070326243677208e-07,2.6700106315156155e-07,0.016032806600275114,0.03546065708689711,Gja3
ENSMUSG00000049295,0.025747468466914926,2.0741333512512654e-07,2.674575565765655e-07,0.016031111223447032,0.03545896340651669,Zfp219
ENSMUSG00000059187,0.025744755111495536,2.0802429799684047e-07,2.682108019556994e-07,0.01602839676592101,0.03545625166493033,Fam19a1
ENSMUSG00000054150,0.025742385519613584,2.085592783523056e-07,2.6883124304241503e-07,0.016026026211678937,0.035453883482302835,Syne3
ENSMUSG00000058669,0.02572330993922338,2.129146538628727e-07,2.7437455394700093e-07,0.016006942888120233,0.035434819242655485,Nkx2-9
ENSMUSG00000047759,0.02567773142851915,2.2368007156810714e-07,2.881732434528564e-07,0.01596134590482877,0.03538926780049716,Hs3st3a1
ENSMUSG00000032262,0.025640121548640923,2.3295764289607114e-07,2.999712115581653e-07,0.015923720812414482,0.035351680226301384,Elovl4
ENSMUSG00000032815,0.025604916130509442,2.419782161720095e-07,3.115465638882574e-07,0.015888501179243883,0.035316495662916114,Fanca
ENSMUSG00000056938,0.025551772102138316,2.562373189922874e-07,3.2969289628446655e-07,0.01583533573835515,0.035263383070042,Acbd4
ENSMUSG00000033676,0.02548855207306542,2.742584164024316e-07,3.5269858076444396e-07,0.015772090308549265,0.03520020036512473,Gabrb3
ENSMUSG00000037318,0.025454331769637614,2.845174521813393e-07,3.6579770144168076e-07,0.01573785628841827,0.035166000232465265,Traf3ip3
ENSMUSG00000036856,0.02544656066536604,2.8689829447457754e-07,3.688112796947905e-07,0.015730082072388334,0.035158233705613356,Wnt4
ENSMUSG00000030089,0.025391937268017237,3.041846031225213e-07,3.9073166746630865e-07,0.015675436835518117,0.03510364245002602,Slc41a3
ENSMUSG00000043639,0.025344431857103417,3.20032296065375e-07,4.1087725775500704e-07,0.01562791247818604,0.03505616494535327,Rbm20
ENSMUSG00000060601,0.025333163852742917,3.239066177513408e-07,4.1574459986053237e-07,0.015616639986287999,0.035044903553757153,Nr1h2
ENSMUSG00000021198,0.025318375981507855,3.29059943866944e-07,4.223048560920739e-07,0.015601846229459076,0.0350301243572206,Unc79
ENSMUSG00000110027,0.02527591346645733,3.4430115971216153e-07,4.4175155210695603e-07,0.015559366837912335,0.0349876867274535,C030029H02Rik
ENSMUSG00000033987,0.02524483194525247,3.558869548105535e-07,4.565579920597223e-07,0.015528272985759204,0.034956623399465765,Dnah17
ENSMUSG00000070687,0.025232254696099497,3.606813488042576e-07,4.6264924166785226e-07,0.015515690752184695,0.034944053506930334,Htr1d
ENSMUSG00000019997,0.025152198602615576,3.926919051911287e-07,5.030641880491016e-07,0.015435603004234803,0.03486404416740479,Ctgf
ENSMUSG00000034648,0.025140815181615272,3.974604981153363e-07,5.089774594894817e-07,0.015424215092313434,0.034852667384383446,Lrrn1
ENSMUSG00000079685,0.02511657526632624,4.0780163781464923e-07,5.22086336979451e-07,0.015399965622432931,0.03482844159565434,Ulbp1
