,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000039063,0.21833735642065752,1.6322746966093855e-290,7.332770425019702e-290,0.2069372502337098,0.22967818036414098,Echdc3
ENSMUSG00000071324,0.2182951463215476,2.1279690964100537e-290,9.551028260368284e-290,0.20689482527019473,0.22963619544327957,Armc2
ENSMUSG00000086653,0.2182869349861495,2.2406156752266636e-290,1.0052111598145642e-289,0.20688657214116277,0.22962802790799466,9130015L21Rik
ENSMUSG00000036912,0.21820057028406392,3.8541500152003424e-290,1.727543709188858e-289,0.20679976796271993,0.2295421237874214,Piwil4
ENSMUSG00000039199,0.21819361198216924,4.026270174371305e-290,1.803884486725495e-289,0.20679277426054793,0.22953520258634255,Zdhhc1
ENSMUSG00000039904,0.21817829626862734,4.432658498634196e-290,1.9850687409915792e-289,0.2067773806326019,0.22951996853027387,Gpr37
ENSMUSG00000027524,0.2180665366714617,8.939202743167663e-290,4.0014336361538333e-289,0.20666505266065083,0.22940880462392224,Edn3
ENSMUSG00000032281,0.21789846201752966,2.565101315478436e-289,1.1456459649300742e-288,0.20649612379683405,0.2292416252690734,Acsbg1
ENSMUSG00000026211,0.21777261789003807,5.644433405216437e-289,2.5198363416144807e-288,0.2063696405337066,0.2291164510492155,Obsl1
ENSMUSG00000019124,0.2177136045944367,8.168879942557971e-289,3.643568217019612e-288,0.20631032765334367,0.22905775177061616,Scrn1
ENSMUSG00000049792,0.2175813574192945,1.8696245594586422e-288,8.3316602471419e-288,0.20617740942129523,0.22892620799934382,Bag5
ENSMUSG00000021804,0.21756864221519243,2.0244877881057325e-288,9.017762975972082e-288,0.206164629719084,0.228913560403766,Rgr
ENSMUSG00000047940,0.2175113543119451,2.897337643983387e-288,1.288851265117165e-287,0.20610705127013246,0.22885657706083454,Stpg2
ENSMUSG00000037490,0.21730695826646965,1.0401169823586592e-287,4.6247976094204505e-287,0.20590161923758823,0.2286532670147498,Slc2a12
ENSMUSG00000035575,0.21722479992220328,1.737942056897758e-287,7.72418691954559e-287,0.2058190447547083,0.22857154491625717,Utp6
ENSMUSG00000041571,0.2171804309450713,2.292977340476372e-287,1.0186483076305518e-286,0.20577445111268497,0.2285274114637756,Selenow
