,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000038239,-0.003259616616602831,0.592604390067924,0.6284245918005557,-0.01519858612254519,0.008680282216485279,Hrc
ENSMUSG00000046080,-0.003282873166808053,0.5899673525312631,0.6256945089948702,-0.015221837541149303,0.008657027165053566,Clec9a
ENSMUSG00000053886,-0.0032994286192046516,0.588093446179023,0.6238394464612529,-0.015238389332687117,0.008640472771707514,Sh2d4a
ENSMUSG00000105227,-0.00331631867250326,0.5861845065155802,0.6218804440012521,-0.015255275644394765,0.008623583792119386,Gm42624
ENSMUSG00000000794,-0.0033226723423063842,0.5854671496264247,0.6212512198922163,-0.015261627904930138,0.008617230524459507,Kcnn3
ENSMUSG00000039057,-0.003334735600794717,0.5841062783326564,0.6198729473974917,-0.015273688485090673,0.00860516802683927,Myo16
ENSMUSG00000108596,-0.0033413511171108716,0.5833605993269558,0.6191473140808277,-0.015280302531131251,0.008598552926309445,Itgam
ENSMUSG00000040592,-0.003343160883723732,0.5831566857661595,0.6189965882243493,-0.01528211189534775,0.008596743273258677,Cd79b
ENSMUSG00000048582,-0.003344446833327273,0.583011812938516,0.6189085063041572,-0.015283397558976605,0.008595457404300401,Gja3
ENSMUSG00000026390,-0.003347253396898586,0.5826956887110148,0.6186385908387461,-0.01528620349827583,0.008592651016598904,Marco
ENSMUSG00000039756,-0.003348266008745425,0.5825816503098196,0.618583192089424,-0.015287215884838312,0.008591638468159954,Dnttip2
ENSMUSG00000042751,-0.0033528365197238825,0.5820670577945428,0.6181680732737286,-0.015291785378671792,0.00858706824307381,Nmnat2
ENSMUSG00000062593,-0.003358355071778264,0.5814460087130029,0.6176396948300434,-0.015297302701934681,0.008581550035548393,Lilrb4a
ENSMUSG00000039148,-0.0033624485853853124,0.5809855314625745,0.6172161175635551,-0.01530139530358756,0.008577456777033891,Sart1
ENSMUSG00000049625,-0.003373897917467749,0.5796985090255824,0.6159142679829817,-0.015312842082860269,0.008566008156306601,Tifab
ENSMUSG00000046006,-0.003379413375904059,0.5790789925151147,0.6154095212368322,-0.015318356310420984,0.008560493039432503,Gapt
ENSMUSG00000100371,-0.0033871775694914686,0.5782074170293747,0.6145912170805429,-0.015326118770055644,0.008552729325436333,Gm29669
ENSMUSG00000048938,-0.0034102632834949083,0.5756195631540174,0.612035686500816,-0.015349199319898709,0.008529645028925446,Nr1h5
ENSMUSG00000038600,-0.0034178284188932833,0.5747727210506329,0.6112002563277679,-0.015356762760245815,0.00852208035526766,Atp6v0a4
ENSMUSG00000026667,-0.0034188039883946003,0.5746635586023836,0.6111491636737038,-0.01535773811106067,0.008521104845211076,Uhmk1
ENSMUSG00000039672,-0.0034386509353534324,0.5724448945009899,0.6089191516870438,-0.015377580604137945,0.008501259102659458,Kcne2
ENSMUSG00000021108,-0.003441077367014932,0.5721739261914787,0.6086956661611476,-0.015380006490635367,0.008498832817600123,Prkch
ENSMUSG00000062980,-0.003465857007634067,0.5694101897866333,0.6058199699825868,-0.015404780555785152,0.008474054666088922,Cped1
ENSMUSG00000036731,-0.0034683445024189592,0.5691331054531625,0.6055895993330097,-0.015407267490069071,0.008471567319977754,Cysrt1
ENSMUSG00000028874,-0.003473950910419338,0.5685088387034896,0.6049897187437369,-0.015412872634249923,0.00846596124652195,Fgr
ENSMUSG00000079419,-0.0034886251634187165,0.5668764297348736,0.6033809789620794,-0.015427543575766587,0.00845128786560878,Ms4a6c
ENSMUSG00000072596,-0.0035201329314417133,0.5633790192859089,0.599849892766087,-0.015459044216183214,0.008419781952709593,Ear2
