,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000054000,0.22959702351043096,0.0,0.0,0.21825576433564922,0.2408762733627271,Tusc1
ENSMUSG00000055762,0.22904547915930837,0.0,0.0,0.21770126634018896,0.24032781509958917,Eef1d
ENSMUSG00000020572,0.22771911436231532,0.0,0.0,0.2163678285404388,0.23900884229581873,Nampt
ENSMUSG00000063457,0.22758850168617722,0.0,0.0,0.21623652164664064,0.23887895528678854,Rps15
ENSMUSG00000049932,0.22741309160761555,0.0,0.0,0.21606017989442408,0.2387045191282765,H2afx
ENSMUSG00000055302,0.2264071066234134,0.0,0.0,0.21504886602213683,0.2377041055480649,Mrfap1
ENSMUSG00000022051,0.2262069093275294,0.0,0.0,0.2148476111504564,0.23750501413696895,Bnip3l
ENSMUSG00000024146,0.22536466673226885,4.84933976477834e-310,1.058807808903568e-308,0.21400092983400115,0.23666741367155572,Cript
ENSMUSG00000046562,0.2242975526314851,4.968761040870522e-307,1.0527036103539243e-305,0.21292821643250928,0.23560615698105664,Unc119b
ENSMUSG00000000486,0.22401750203162796,3.0453358715904606e-306,6.397764436114412e-305,0.21264670090726492,0.23532763911663535,Sept1
ENSMUSG00000021127,0.22125512887524626,1.5500406100676461e-298,3.118793984039529e-297,0.20986997910310984,0.2325802850793984,Zfp36l1
ENSMUSG00000103156,0.22068218247498766,5.959318957191536e-297,1.1871153301178358e-295,0.20929407963151286,0.23201043117635903,Gm38293
ENSMUSG00000027239,0.21778626066012716,5.182019058718303e-289,9.740637328417862e-288,0.2063833525741147,0.2291300212127061,Mdk
ENSMUSG00000029632,0.216616675182322,7.71509573021899e-286,1.4104379762740384e-284,0.20520784486458402,0.227966644234968,Ndufa4
ENSMUSG00000032388,0.21631821273911517,4.942160414123531e-285,9.002113686928109e-284,0.204907876419205,0.22766976092703328,Spg21
ENSMUSG00000025140,0.21606794148892255,2.340404313277627e-284,4.239862886372513e-283,0.20465634398547491,0.22742081221046137,Pycr1
ENSMUSG00000025576,0.21576118291566224,1.5699874146098674e-283,2.8288061524502116e-282,0.20434804162973325,0.2271156726483216,Rbfox3
ENSMUSG00000065990,0.21472774519191165,9.351817448455555e-281,1.6551889289301867e-279,0.20330941972573308,0.22608767279755898,Aurkaip1
