,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000022321,0.13295004499835023,3.689715422268091e-160,4.184097411090766e-160,0.1233891342544066,0.1424862760561505,Cdh10
ENSMUSG00000110235,0.13287903891331956,5.468450311107596e-160,6.200877149377134e-160,0.12331795106294799,0.1424154597845718,Gm5086
ENSMUSG00000042453,0.13286837369202953,5.8012445238799e-160,6.577940957386935e-160,0.12330725924850376,0.1424048230651158,Reln
ENSMUSG00000053198,0.1328574055208232,6.164596032486958e-160,6.98961678163941e-160,0.12329626373106914,0.14239388420305232,Prx
ENSMUSG00000047909,0.13285544561635212,6.231876616970233e-160,7.065575372886316e-160,0.12329429894034287,0.1423919295355919,Ankrd16
ENSMUSG00000000085,0.13284563163631583,6.579965975003937e-160,7.459887542403799e-160,0.12328446049411346,0.14238214177812208,Scmh1
ENSMUSG00000050192,0.1327751021502822,9.72319772134013e-160,1.1022437457491129e-159,0.12321375523378605,0.1423118006892224,Eif5a2
ENSMUSG00000030045,0.13272771699807095,1.2638398884765962e-159,1.4326514124325865e-159,0.12316625204233962,0.14226454205730713,Mrpl19
ENSMUSG00000025102,0.13272552827658032,1.279237812127263e-159,1.4500390934140608e-159,0.12316405786967215,0.14226235917874194,3110040N11Rik
ENSMUSG00000033082,0.13270895737990174,1.4020586572369646e-159,1.589185363209545e-159,0.12314744570495191,0.14224583251607248,Clec1a
ENSMUSG00000029544,0.13264476095714328,1.9996863894074363e-159,2.266471250703138e-159,0.12308308945847556,0.1421818074077176,Cabp1
ENSMUSG00000023828,0.13261669325341804,2.335362098061252e-159,2.646808393648149e-159,0.12305495190252982,0.14215381458031934,Slc22a3
ENSMUSG00000015542,0.13256135775242353,3.1708421580101457e-159,3.5932113294316023e-159,0.12299947873285577,0.14209862665338124,Nat9
ENSMUSG00000047867,0.13255402635244226,3.3019283979876743e-159,3.741586099939695e-159,0.1229921290976353,0.14209131480103704,Gimap6
ENSMUSG00000026657,0.13253091725777535,3.7515909023663076e-159,4.2507296061146146e-159,0.12296896253105985,0.14206826731510286,Frmd4a
ENSMUSG00000024948,0.13248413229879943,4.857805221386753e-159,5.503868656921437e-159,0.12292206125062653,0.14202160705293748,Map4k2
ENSMUSG00000074282,0.13245742173281885,5.629801043503291e-159,6.378241669516533e-159,0.12289528429331201,0.14199496766011224,Zfp94
ENSMUSG00000036902,0.13241531350213961,7.103015736772008e-159,8.046566805205848e-159,0.12285307142739671,0.14195297160325332,Neto2
ENSMUSG00000029468,0.13237933994166898,8.662809527776012e-159,9.813107849310541e-159,0.12281700850321037,0.14191709384701104,P2rx7
ENSMUSG00000021466,0.1323600015342169,9.638201930129647e-159,1.0917011154666132e-158,0.1227976220666925,0.14189780693094947,Ptch1
ENSMUSG00000046618,0.1322974805429858,1.3606793157663054e-158,1.54114492599042e-158,0.12273494584762638,0.14183545236161868,Olfml2a
ENSMUSG00000027011,0.13228192596317673,1.4825282891932634e-158,1.6790771545471448e-158,0.12271935266057722,0.14181993917410915,Ube2e3
ENSMUSG00000034731,0.1322508315187769,1.759739772879491e-158,1.992856591500796e-158,0.12268818105237395,0.14178892746110566,Dgkh
ENSMUSG00000046387,0.13218685085235307,2.503638862734019e-158,2.8350401880751608e-158,0.12262404167122937,0.14172511696586979,Pcdhb17
ENSMUSG00000104633,0.13212981480745026,3.4277511516967164e-158,3.8809382649969e-158,0.12256686420624442,0.14166823255451988,Gm42421
ENSMUSG00000022000,0.13211291752117288,3.761992895559829e-158,4.259174101806923e-158,0.12254992503556929,0.14165138017853868,Zc3h13
ENSMUSG00000033918,0.132112675469084,3.767010082346133e-158,4.26465770008587e-158,0.1225496823835307,0.14165113876974555,Parl
ENSMUSG00000042213,0.13209625001350075,4.123555731482965e-158,4.6680902028481075e-158,0.12253321621852495,0.1416347569650312,Zfand4
