,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000048677,0.4695069526773881,0.0,0.0,0.4643772203205663,0.4746051832709654,Tpcn2
ENSMUSG00000045036,0.4692959207376544,0.0,0.0,0.4641648918411359,0.4743954540282451,Tmem232
ENSMUSG00000040712,0.46909705008165714,0.0,0.0,0.46396479990173445,0.4741978104680145,Camta2
ENSMUSG00000005493,0.46906494365518153,0.0,0.0,0.46393249635577166,0.47416590210029397,Msh4
ENSMUSG00000000711,0.4690542789104815,0.0,0.0,0.46392176613720004,0.4741553031415161,Rab5b
ENSMUSG00000056671,0.469004017751361,0.0,0.0,0.46387119643094055,0.4741053520005473,Prelid2
ENSMUSG00000062762,0.4688916457813528,0.0,0.0,0.46375813474407895,0.47399367303843915,Ei24
ENSMUSG00000103640,0.4688462685913971,0.0,0.0,0.4637124790853276,0.4739485756471112,Gm31406
ENSMUSG00000037995,0.4688261532628412,0.0,0.0,0.4636922403226071,0.47392858434238283,Igsf9
ENSMUSG00000022223,0.4686202286697801,0.0,0.0,0.4634850524177833,0.47372392910321376,Sdr39u1
ENSMUSG00000007594,0.4685920978987014,0.0,0.0,0.46345674911288043,0.47369597169215405,Hapln4
ENSMUSG00000032182,0.4685255515918722,0.0,0.0,0.46338979470079994,0.47362983544578935,Yipf2
ENSMUSG00000011034,0.4684987589399917,0.0,0.0,0.4633628377555024,0.4736032078748299,Slc5a1
