,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000070546,-0.1561945240305769,2.870570673819411e-221,7.875544885865926e-221,-0.16566337198353584,-0.14669687985050725,Mrgprb3
ENSMUSG00000094755,-0.15619683831614714,2.8272608099138275e-221,7.757589115445272e-221,-0.16566567903960835,-0.146699200960248,Olfr1453
ENSMUSG00000024546,-0.15619753689587482,2.814316204039967e-221,7.72293410546432e-221,-0.16566637543705234,-0.14669990159990934,4930546C10Rik
ENSMUSG00000108237,-0.15621340357453606,2.5357369516807825e-221,6.960023883473066e-221,-0.1656821925474693,-0.14671581506793047,Gm19757
ENSMUSG00000020838,-0.15621443982868063,2.518532311072009e-221,6.913573937996418e-221,-0.1656832255641381,-0.14671685437806314,Slc6a4
ENSMUSG00000022756,-0.1562203108428808,2.423236338185446e-221,6.652722640627202e-221,-0.16568907823566353,-0.1467227427067031,Slc7a4
ENSMUSG00000075142,-0.15622406015626564,2.364272404711688e-221,6.491569680214871e-221,-0.16569281583480575,-0.14672650307768825,Olfr74
ENSMUSG00000005681,-0.15622941394173265,2.282551538610113e-221,6.267890099089084e-221,-0.16569815289259396,-0.14673187265319412,Apoa2
ENSMUSG00000040613,-0.15623734703529238,2.1666194729249362e-221,5.950205961885126e-221,-0.16570606119851483,-0.14673982914503272,Apobec1
ENSMUSG00000050198,-0.15624492264745865,2.0614065980098933e-221,5.661892246821669e-221,-0.16571361313888713,-0.14674742710225083,Olfr768
ENSMUSG00000109713,-0.156247311032174,2.0293060642045137e-221,5.57434800719951e-221,-0.16571599406029866,-0.14674982253198635,PVRIG
ENSMUSG00000045474,-0.1562684291655414,1.7663411728463028e-221,4.853089578751391e-221,-0.16573704619821916,-0.1467710029623743,Olfr1368
ENSMUSG00000078876,-0.15628274264608438,1.6077472004960288e-221,4.4178409923423053e-221,-0.16575131494336096,-0.14678535867163833,Gm14408
ENSMUSG00000091933,-0.1563144471579412,1.3052847412319353e-221,3.5871223378919267e-221,-0.16578292035171172,-0.14681715673480739,Gm8857
ENSMUSG00000063777,-0.15632562660498936,1.2127873161974018e-221,3.333671539104188e-221,-0.1657940648488617,-0.14682836917401623,Olfr1469
ENSMUSG00000091983,-0.15632899082065663,1.1862557858259024e-221,3.261107608733351e-221,-0.16579741854663063,-0.14683174331844687,Olfr457
ENSMUSG00000084774,-0.15633957887369773,1.1064795685963346e-221,3.0421373312628453e-221,-0.16580797349570792,-0.14684236262130557,Gm14110
ENSMUSG00000097457,-0.156346363231828,1.0582031056105525e-221,2.909732629516215e-221,-0.16581473664113563,-0.14684916700409364,2310031A07Rik
ENSMUSG00000097712,-0.1563474364901621,1.0507611382882422e-221,2.889593130292666e-221,-0.1658158065436234,-0.1468502434303309,Gm10532
ENSMUSG00000092152,-0.15635317068826193,1.0118771806304276e-221,2.782973959766804e-221,-0.16582152281175017,-0.14685599455426554,Gm17026
ENSMUSG00000000631,-0.156353316438831,1.0109077990056878e-221,2.7806193458646255e-221,-0.16582166810657087,-0.14685614073506006,Myo18a
ENSMUSG00000075094,-0.15636547023128208,9.33253411546005e-222,2.567597238937418e-221,-0.1658337838938073,-0.14686833040444638,Olfr1230
ENSMUSG00000105827,-0.15636777466769422,9.192161657329365e-222,2.529260932542313e-221,-0.16583608112386647,-0.14687064164367913,Hist2h2bb
ENSMUSG00000062204,-0.15636803452626258,9.176465554609625e-222,2.5252250873882037e-221,-0.16583634016980772,-0.14687090226937052,Olfr1373
ENSMUSG00000070780,-0.15636949201386052,9.08892460936204e-222,2.501415502847851e-221,-0.16583779309954103,-0.1468723640596114,Rbm47
ENSMUSG00000063133,-0.15637087810562647,9.006445987028698e-222,2.4789939671920244e-221,-0.16583917485667374,-0.14687375424329144,Klk1b1
ENSMUSG00000103718,-0.15638630355692504,8.137512605429392e-222,2.240074105712551e-221,-0.16585455206646788,-0.1468892252349596,Gm35299
ENSMUSG00000018796,-0.15639108810144994,7.885404949337167e-222,2.1709179447872407e-221,-0.16585932164688877,-0.14689402390578038,Acsl1
ENSMUSG00000037405,-0.15643025737904018,6.094177879263837e-222,1.677966303596341e-221,-0.16589836840229585,-0.1469333088468848,Icam1
ENSMUSG00000045994,-0.15643086534457892,6.069849161514558e-222,1.6714550988504423e-221,-0.16589897446587382,-0.14693391860792973,B3gat1
ENSMUSG00000036872,-0.1564333286254771,5.972265927940973e-222,1.6447680657633962e-221,-0.16590143004056523,-0.1469363891637155,Abcc12
ENSMUSG00000074882,-0.1564363442092239,5.854934274255976e-222,1.6126357000396312e-221,-0.16590443619010342,-0.14693941365364513,Cyp2c68
ENSMUSG00000017211,-0.15645065585042475,5.328729875162659e-222,1.467866889879879e-221,-0.16591870305515002,-0.14695376756506828,Gsdma2
ENSMUSG00000106461,-0.15645439998946709,5.1990433318703947e-222,1.4323037688967902e-221,-0.16592243547942773,-0.14695752276329205,Gm20755
ENSMUSG00000084346,-0.15645722884567326,5.1031548725156826e-222,1.4060448707216367e-221,-0.1659252554844513,-0.14696035997536144,Cyp4a30b
ENSMUSG00000045575,-0.15646856316114735,4.7363571715200514e-222,1.305276027333711e-221,-0.1659365543345352,-0.14697172777165496,Vmn1r233
ENSMUSG00000042797,-0.1564698629992968,4.696012595076602e-222,1.2943028876776016e-221,-0.1659378501052958,-0.14697303144960078,Aqp11
ENSMUSG00000020743,-0.15647433189908153,4.5599072648364214e-222,1.2569309887309287e-221,-0.16594230502097235,-0.14697751355102334,Mif4gd
ENSMUSG00000094066,-0.15648352194254228,4.292272914434539e-222,1.1832908667774176e-221,-0.1659514663056792,-0.14698673074414254,Fam205a2
ENSMUSG00000100483,-0.15648700867572207,4.1948889847552426e-222,1.156573996111294e-221,-0.16595494212726403,-0.14699022777842496,Gm28237
ENSMUSG00000110276,-0.15649224030381487,4.052895218727966e-222,1.1175503527651506e-221,-0.16596015738274034,-0.1469954748631323,Gm45330
ENSMUSG00000076436,-0.1564976843423066,3.910231946892632e-222,1.0783333119185432e-221,-0.16596558438330528,-0.1470009349863632,Oxct2a
ENSMUSG00000097572,-0.15650591856486248,3.703925793347718e-222,1.0215545504187055e-221,-0.16597379283454936,-0.14700919353852462,Gm26797
ENSMUSG00000056035,-0.15651411688294783,3.509323213718258e-222,9.679912767465529e-222,-0.16598196549239258,-0.1470174160814442,Cyp3a11
ENSMUSG00000099025,-0.15651617847682775,3.462016134535024e-222,9.550496644393699e-222,-0.16598402063340312,-0.14701948376723986,Gm27162
ENSMUSG00000039138,-0.15651937947173356,3.389822768546374e-222,9.352391124098278e-222,-0.16598721160890678,-0.1470226942211039,4930591A17Rik
ENSMUSG00000024125,-0.15652491969114465,3.268407918368217e-222,9.018425625059167e-222,-0.165992734486464,-0.14702825081236784,Sbpl
ENSMUSG00000025616,-0.1565250819892275,3.264917397751165e-222,9.009806895536317e-222,-0.1659928962765166,-0.1470284135900653,Usp16
ENSMUSG00000039438,-0.1565251731598052,3.2629582395081795e-222,9.005412623246945e-222,-0.16599298716170918,-0.14702850503006568,Ttc36
ENSMUSG00000036463,-0.15657567130482292,2.3399045456732312e-222,6.45933622727335e-222,-0.16604332721109097,-0.14707915242958053,4930544G11Rik
ENSMUSG00000092602,-0.1565870827535145,2.1704864754357903e-222,5.99232924152699e-222,-0.16605470292687774,-0.14709059761334045,4931413I07Rik
ENSMUSG00000091938,-0.15659125306417138,2.1116784455640273e-222,5.830626315282051e-222,-0.16605886017832608,-0.14709478025310288,Gm2564
ENSMUSG00000044447,-0.15659401110770657,2.0736627959234657e-222,5.726304011417494e-222,-0.16606160958494195,-0.14709754645070397,Dock5
ENSMUSG00000093679,-0.1566192533208592,1.755995755124412e-222,4.8496296715201984e-222,-0.1660867727442957,-0.14712286329853883,Vmn1r20
ENSMUSG00000100589,-0.15663201827680592,1.6143580768051553e-222,4.4589627069096826e-222,-0.1660994977181402,-0.14713566600188907,4930533P14Rik
ENSMUSG00000096901,-0.15663848894740826,1.546979378202112e-222,4.273339074439498e-222,-0.16610594812025223,-0.14714215580820392,Gm3029
ENSMUSG00000028001,-0.15664780588098648,1.4548672764213306e-222,4.019343014593959e-222,-0.16611523586838767,-0.14715150029618365,Fga
ENSMUSG00000107637,-0.1566519687167964,1.415502181233968e-222,3.9110296594256564e-222,-0.16611938566350523,-0.14715567544393646,1700069P05Rik
ENSMUSG00000109106,-0.15666229885499566,1.3223524286728173e-222,3.654068298117615e-222,-0.16612968343958637,-0.14716603613586463,4933430H16Rik
ENSMUSG00000109197,-0.15666299498692782,1.3163001052696811e-222,3.637753285072176e-222,-0.16613037739061148,-0.14716673432683994,4933402C05Rik
ENSMUSG00000074776,-0.15666481435653737,1.3006124590429855e-222,3.594803230262679e-222,-0.16613219106028598,-0.1471685590778887,Gm10754
ENSMUSG00000095226,-0.1566696332157946,1.2599580985668036e-222,3.482829456880451e-222,-0.16613699482214486,-0.14717339219096567,Gm10377
ENSMUSG00000057321,-0.15668031723828235,1.1742925440429731e-222,3.246760196097193e-222,-0.16614764537018198,-0.1471841078175978,Usp17ld
ENSMUSG00000000876,-0.15668544974316043,1.1352336692107302e-222,3.13912119005089e-222,-0.1661527617934604,-0.1471892555056051,Pxmp4
ENSMUSG00000055072,-0.15668813860261896,1.1152920174630668e-222,3.0843263812517705e-222,-0.16615544222775291,-0.14719195231953333,Gm9964
ENSMUSG00000093948,-0.15669387156005685,1.0739348614975226e-222,2.9702882414652666e-222,-0.16616115722130126,-0.14719770223728632,Gm10378
ENSMUSG00000072768,-0.15670038971617428,1.0287713717784195e-222,2.845695664702992e-222,-0.16616765495238203,-0.1472042396774213,Gm10418
ENSMUSG00000037537,-0.15670532380554966,9.958498166949198e-223,2.7549413745908363e-222,-0.16617257357994306,-0.14720918836489166,H2-M11
ENSMUSG00000097507,-0.1567146082248814,9.367283634624182e-223,2.5916784741637697e-222,-0.166181828903679,-0.14721850025458016,Gm26538
ENSMUSG00000021208,-0.15672858312546864,8.542835557256193e-223,2.3638419768032692e-222,-0.16619576000645375,-0.14723251650670025,Ifi27l2b
ENSMUSG00000095193,-0.1567346496817791,8.207892674286278e-223,2.2714177292501882e-222,-0.16620180754879463,-0.14723860101505204,Gm20939
ENSMUSG00000099420,-0.15674766934840298,7.53268878856134e-223,2.0847996295429828e-222,-0.1662147864064128,-0.14725165921165906,Gm13279
ENSMUSG00000111780,-0.1567521291054646,7.3144017546746e-223,2.0246132117336056e-222,-0.16621923218400197,-0.14725613216754363,RP24-425L9.2
ENSMUSG00000024448,-0.15675461273862215,7.195589343465176e-223,1.9919507222996617e-222,-0.16622170803184186,-0.1472586231512776,H2-M10.1
ENSMUSG00000079554,-0.15675489286159391,7.182310353276553e-223,1.98849891512907e-222,-0.166221987276719,-0.14725890410331063,Aox2
ENSMUSG00000033740,-0.15676140128662416,6.880582818186282e-223,1.9051772792614143e-222,-0.16622847529952114,-0.14726543179132393,St18
ENSMUSG00000057101,-0.15676775083774291,6.598427926688892e-223,1.827256964313847e-222,-0.16623480494565046,-0.1472718001360038,Zfp180
ENSMUSG00000025141,-0.1568150876708413,4.82887299331823e-223,1.337678999570678e-222,-0.16628199335955096,-0.14731927710266526,Myadml2
ENSMUSG00000070943,-0.15681818469115522,4.7312179770260984e-223,1.3107748112383747e-222,-0.16628508066800254,-0.14732238329276637,Olfr356
ENSMUSG00000075148,-0.1568196826463606,4.684694936880338e-223,1.2981786691905877e-222,-0.16628657392574403,-0.14732388568324728,Olfr1141
ENSMUSG00000095976,-0.15682216714584532,4.608537516618155e-223,1.2772187956655257e-222,-0.16628905063394778,-0.14732637753914998,Gm5891
ENSMUSG00000074837,-0.1568235046781109,4.56805154131099e-223,1.2661413574426218e-222,-0.1662903839717216,-0.14732771903179895,Gm10770
ENSMUSG00000087296,-0.15682746874948644,4.450137441740467e-223,1.2335979955923219e-222,-0.1662943356115939,-0.14733169484084777,Gm12130
ENSMUSG00000101553,-0.15683469374291023,4.242990976498498e-223,1.1763088804764127e-222,-0.1663015379463365,-0.14733894122837207,1700049E22Rik
ENSMUSG00000071033,-0.1568437740483941,3.9962573054985876e-223,1.1080305970028382e-222,-0.16631058977316518,-0.14734804842321095,Gm10308
ENSMUSG00000086491,-0.1568467304771951,3.919058620829555e-223,1.0867486701898265e-222,-0.16631353692934386,-0.14735101360718197,Gm13291
ENSMUSG00000087259,-0.15685170998164327,3.7923860737794635e-223,1.0517413631925153e-222,-0.16631850081555893,-0.14735600785832345,2610035D17Rik
ENSMUSG00000097209,-0.1568522850294182,3.778023552870372e-223,1.0478765733175935e-222,-0.16631907405966362,-0.14735658460912096,AU022754
ENSMUSG00000073759,-0.15685228647753627,3.7779874530288096e-223,1.0478765733175935e-222,-0.16631907550323957,-0.14735658606152768,4933407E24Rik
ENSMUSG00000058351,-0.15686841460467205,3.3965688559197963e-223,9.42288797181275e-223,-0.16633515304097463,-0.14737276195526414,Smim4
ENSMUSG00000092080,-0.15687353422116598,3.2837307167619193e-223,9.110877676340677e-223,-0.16634025659761842,-0.14737789673556506,Vmn2r16
ENSMUSG00000100836,-0.15687463217059758,3.260023507069113e-223,9.046123095113118e-223,-0.16634135110279955,-0.1473789979370829,Gm28215
ENSMUSG00000075170,-0.1569249712553196,2.3384065345956055e-223,6.4902280394970955e-223,-0.16639153224953626,-0.14742948614962442,Olfr1097
ENSMUSG00000094918,-0.15693137031348686,2.2416773747781666e-223,6.223164055354313e-223,-0.16639791122725933,-0.14743590416832805,Gm8765
ENSMUSG00000073110,-0.1569329568237283,2.2183203338419417e-223,6.1590185272517646e-223,-0.16639949275885954,-0.14743749537955453,Olfr444
ENSMUSG00000026608,-0.15693675978040253,2.16331722516732e-223,6.006985355384307e-223,-0.16640328378124492,-0.1474413096049615,Kctd3
ENSMUSG00000090302,-0.15694214042971258,2.087815062010127e-223,5.797990657445157e-223,-0.16640864754473514,-0.1474467061984274,Gm7714
ENSMUSG00000108736,-0.15695806823086936,1.8793956202620366e-223,5.219787473831847e-223,-0.16642452535719476,-0.14746268120079734,Gm45151
ENSMUSG00000110663,-0.15696191882197313,1.8322118798888767e-223,5.089316220729913e-223,-0.1664283638626524,-0.1474665432036719,RP24-345M22.2
ENSMUSG00000050102,-0.15698492751395385,1.5739343191547256e-223,4.372395949749584e-223,-0.16645130033249222,-0.14748962009119623,Vmn1r235
ENSMUSG00000091809,-0.15699632423160434,1.459811979016682e-223,4.056281542419373e-223,-0.1664626612731139,-0.1475010505914471,Olfr721-ps1
ENSMUSG00000095745,-0.15700338638752323,1.3932818417181695e-223,3.871856907511544e-223,-0.16646970125797114,-0.14750813368256024,Gm4133
ENSMUSG00000106683,-0.15703192709581232,1.153876829613931e-223,3.206925958872678e-223,-0.16649815235520668,-0.14753675900740915,Gm43263
ENSMUSG00000041707,-0.15703408219260154,1.1375647357442674e-223,3.161948306576843e-223,-0.16650030068486318,-0.14753892049420486,1810011H11Rik
ENSMUSG00000110364,-0.1570350065134728,1.1306392611613763e-223,3.1430542504567608e-223,-0.16650122210328416,-0.14753984755577731,Gm45462
ENSMUSG00000004347,-0.15704486460437658,1.05934696221412e-223,2.945202878075085e-223,-0.16651104923787124,-0.14754973487791598,Pde1c
ENSMUSG00000026736,-0.15705378768019349,9.986966616706295e-224,2.7768969917709282e-223,-0.1665199442918787,-0.14755868441409506,4930426L09Rik
ENSMUSG00000008813,-0.1570537995094012,9.986186059007362e-224,2.7768969917709282e-223,-0.16651995608393724,-0.14755869627838203,Tppp2
ENSMUSG00000022313,-0.15705701797351315,9.77606182826741e-224,2.7188702991348147e-223,-0.16652316444048426,-0.147561924286864,Utp23
ENSMUSG00000085350,-0.15706080849413123,9.534246853928668e-224,2.651918304720252e-223,-0.1665269430567407,-0.14756572604854767,4930529I22Rik
ENSMUSG00000063240,-0.1570654984555915,9.243306588974907e-224,2.5712855582654872e-223,-0.1665316182887057,-0.1475704299188194,Olfr133
ENSMUSG00000061311,-0.15706925947492945,9.016414111494259e-224,2.508453249466369e-223,-0.16653536749571649,-0.14757420209235655,Rag1
ENSMUSG00000101978,-0.15707165100816756,8.875041631345395e-224,2.469401882737898e-223,-0.16653775151766423,-0.14757660071840012,1700063O14Rik
ENSMUSG00000033985,-0.1570881142759735,7.960118170974396e-224,2.215083546795459e-223,-0.16655416307489163,-0.14759311281597032,Tesk2
ENSMUSG00000038891,-0.15708858640966986,7.935318744095476e-224,2.2084328474839282e-223,-0.16655463372555432,-0.14759358635008502,Prl3b1
ENSMUSG00000073946,-0.1570903964648346,7.840956340899196e-224,2.1824187743085486e-223,-0.16655643809505927,-0.14759540177418137,Olfr617
ENSMUSG00000078875,-0.15709734655911664,7.488930865591071e-224,2.0846738164624938e-223,-0.16656336635744418,-0.14760237248422003,Gm14419
ENSMUSG00000016206,-0.15710151607427267,7.285366351993012e-224,2.0282380618452482e-223,-0.1665675227747141,-0.14760655436767678,H2-M3
ENSMUSG00000037028,-0.15711104166538722,6.840806389233015e-224,1.904689027766489e-223,-0.16657701844139725,-0.14761610821643806,Gm12800
ENSMUSG00000025519,-0.15711447110466173,6.687477621341892e-224,1.8624200381032912e-223,-0.16658043710673515,-0.14761954782957104,Tktl2
ENSMUSG00000066100,-0.1571184780954942,6.51267049724628e-224,1.813943120231318e-223,-0.16658443150890503,-0.1476235667079315,Krtap5-1
ENSMUSG00000092120,-0.15712198828164967,6.363291757154064e-224,1.7725384527075853e-223,-0.16658793066694141,-0.1476270873080036,Vmn2r90
ENSMUSG00000096427,-0.1571229778566617,6.321801522009518e-224,1.761180880158603e-223,-0.16658891713291543,-0.14762807981890108,Olfr895
ENSMUSG00000095525,-0.15713909248485605,5.682959343271097e-224,1.5833864933725826e-223,-0.16660498112964628,-0.14764424225889786,Olfr834
ENSMUSG00000104811,-0.15715096154068012,5.254051983841206e-224,1.4642166209678695e-223,-0.1666168128901978,-0.14765614653323308,Gm43644
ENSMUSG00000058005,-0.15715308520729537,5.180793609057995e-224,1.4439646349142e-223,-0.1666189298834821,-0.14765827650159813,Tdpoz3
ENSMUSG00000094426,-0.15717409830133464,4.5087151838666555e-224,1.2567890008434845e-223,-0.1666398769420528,-0.14767935195445656,Olfr478
ENSMUSG00000075140,-0.15717730559684148,4.414094498148493e-224,1.2305535155960237e-223,-0.16664307415760407,-0.14768256876874722,Olfr73
ENSMUSG00000094208,-0.1571899506479197,4.059979004736842e-224,1.1319623498103446e-223,-0.16665567946561116,-0.14769525135044412,Vmn1r130
ENSMUSG00000105618,-0.15719155280647865,4.0171866198577594e-224,1.1201586131828246e-223,-0.166657276588406,-0.1476968582644461,Gm42916
ENSMUSG00000061510,-0.15719523823222833,3.920454329626594e-224,1.0933097989662896e-223,-0.16666095043026058,-0.1477005546292736,Gm10101
ENSMUSG00000094112,-0.15721545886041877,3.4296689505521916e-224,9.565515400881223e-224,-0.1666811074970368,-0.14772083528103658,9330182O14Rik
ENSMUSG00000104520,-0.15721579607981753,3.422027254383099e-224,9.545286656397846e-224,-0.16668144365635484,-0.1477211735015161,Gm37336
ENSMUSG00000111807,-0.15721584370211042,3.4209494617148297e-224,9.543364524942905e-224,-0.16668149112894243,-0.14772122126518228,RP23-116C19.2
ENSMUSG00000075119,-0.1572265688142529,3.1866563197639335e-224,8.890771132141374e-224,-0.16669218252453397,-0.1477319782174189,Olfr1197
ENSMUSG00000100235,-0.1572827021029106,2.1980484369564636e-224,6.134646495868489e-224,-0.1667481393105787,-0.14778827818799012,Gm28557
ENSMUSG00000095931,-0.15728854712537269,2.1146483965185678e-224,5.902552004470654e-224,-0.16675396595074918,-0.1477941405701706,Vmn1r159
ENSMUSG00000014852,-0.15729392479850515,2.0407118690622165e-224,5.696822945902848e-224,-0.16675932671079546,-0.14779953421558312,Adamts13
ENSMUSG00000089726,-0.15731303223824175,1.7982855010352366e-224,5.021210692757548e-224,-0.16677837405202695,-0.14781869841108317,Mir17hg
ENSMUSG00000049504,-0.1573168926917774,1.752916245490357e-224,4.895086403466702e-224,-0.1667822223624455,-0.14782257033237864,Proser1
ENSMUSG00000107237,-0.15731946203210195,1.723356136648719e-224,4.813086095665948e-224,-0.16678478362070998,-0.14782514730527804,Gm29926
ENSMUSG00000027896,-0.15732456906681178,1.6660704607345265e-224,4.653624795444152e-224,-0.1667898745904651,-0.14783026951151176,Slc16a4
ENSMUSG00000024854,-0.1573270138415887,1.639324622175368e-224,4.579439995864107e-224,-0.1667923116746524,-0.14783272154918814,Pold4
ENSMUSG00000084969,-0.15732876567085807,1.6204238027801093e-224,4.527155804034735e-224,-0.16679405799307712,-0.14783447858283683,Gm11205
ENSMUSG00000021982,-0.15733934775765734,1.5107924914534517e-224,4.2213471321458e-224,-0.16680460678984677,-0.14784509210844549,Cdadc1
ENSMUSG00000061295,-0.15734002458088472,1.5040381690331346e-224,4.2029530077511407e-224,-0.1668052814837923,-0.14784577094255258,Olfr1261
ENSMUSG00000110454,-0.1573473304844599,1.4330218468915572e-224,4.004957585074731e-224,-0.16681256440247388,-0.147853098552946,RP23-346D17.2
ENSMUSG00000095024,-0.15735909003387288,1.3256820961332534e-224,3.705390121159339e-224,-0.16682428695333676,-0.14786489304374484,Gm5458
ENSMUSG00000049761,-0.1573603715796177,1.3144808707407765e-224,3.6745000954602694e-224,-0.1668255644668492,-0.1478661783975355,Pmis2
ENSMUSG00000091734,-0.15737355514629908,1.2045995548068263e-224,3.3677212787084036e-224,-0.16683870655114952,-0.14787940114035467,Vmn1r29
ENSMUSG00000047090,-0.15738001138483998,1.1541850898414363e-224,3.2271440981422324e-224,-0.16684514247376775,-0.14788587656541916,Tmem198b
ENSMUSG00000096051,-0.1573913207614791,1.0709009861124303e-224,2.9946197051289736e-224,-0.16685641626111292,-0.14789721955300464,Vmn1r40
ENSMUSG00000075185,-0.1573951228920111,1.0442721741734846e-224,2.9204887140115496e-224,-0.16686020642622615,-0.14790103298385446,Olfr1061
ENSMUSG00000058523,-0.157403728487408,9.864189866661152e-225,2.7590064890210137e-224,-0.16686878493852322,-0.14790966415699677,Mup5
ENSMUSG00000100154,-0.15740786486342864,9.597617709102318e-225,2.6847523070967316e-224,-0.16687290829623805,-0.1479138128277625,Gm29052
ENSMUSG00000022445,-0.1574095466716727,9.491301217498359e-225,2.65531480733842e-224,-0.16687458481127723,-0.14791549963501988,Cyp2d26
ENSMUSG00000086902,-0.15740993930596764,9.466650488618477e-225,2.6487202597898673e-224,-0.16687497620981473,-0.14791589343639044,Gm11728
ENSMUSG00000086698,-0.157412081642913,9.333270520747173e-225,2.611698858278831e-224,-0.1668771118040241,-0.14791804214132287,4930511O05Rik
ENSMUSG00000026399,-0.15741540055276207,9.130335678689957e-225,2.5552034832234793e-224,-0.16688042026784658,-0.14792137091663873,Cd55
ENSMUSG00000108409,-0.15742587858261217,8.518133609702287e-225,2.384145193632131e-224,-0.16689086531746364,-0.1479318800938671,1700025J12Rik
ENSMUSG00000072813,-0.1574331303700115,8.118613681377993e-225,2.2725824091345628e-224,-0.1668980942781793,-0.14793915343945274,E330014E10Rik
ENSMUSG00000078881,-0.15745108569755517,7.208120261778306e-225,2.017944910686214e-224,-0.16691599308278407,-0.1479571621491935,Gm14434
ENSMUSG00000052087,-0.157461541513942,6.725682540902524e-225,1.883099073374829e-224,-0.16692641598163854,-0.1479676490542102,Rgs14
ENSMUSG00000075175,-0.157465067588807,6.570371482856463e-225,1.839823912489643e-224,-0.16692993095505848,-0.1479711856137533,Olfr1086
ENSMUSG00000052417,-0.15746780806182273,6.45214209030663e-225,1.8069236067207525e-224,-0.16693266279984098,-0.14797393423565128,Olfr720
ENSMUSG00000094891,-0.15748034225043303,5.93790986084519e-225,1.6632922179517526e-224,-0.16694515752337405,-0.14798650569693284,Olfr55
ENSMUSG00000021706,-0.15750247520759106,5.127821549960559e-225,1.4365389627411188e-224,-0.16696722078540163,-0.14800870447792425,Zfyve16
ENSMUSG00000004933,-0.15750948074739327,4.89517614546425e-225,1.371520765986971e-224,-0.1669742042632752,-0.14801573085432757,Matk
ENSMUSG00000062524,-0.15751549683565602,4.703823260819105e-225,1.3180583051772505e-224,-0.16698020140484382,-0.14802176483702723,Ncr1
ENSMUSG00000068663,-0.15751556072942877,4.701831629774537e-225,1.3176506126495199e-224,-0.16698026509738972,-0.14802182892085136,Clec16a
ENSMUSG00000095498,-0.15755033562849266,3.73382158566019e-225,1.0464930088028423e-224,-0.16701493046478286,-0.14805670726933248,Ifna1
ENSMUSG00000110633,-0.1575594725096483,3.5143537366261904e-225,9.850943365868962e-225,-0.16702403856331452,-0.148065871335075,RP23-459B8.2
ENSMUSG00000048473,-0.15756361147419184,3.419223553427579e-225,9.585382128768432e-225,-0.16702816448893198,-0.1480700226146461,Sult6b2
ENSMUSG00000111751,-0.15756427469479148,3.4042210218757975e-225,9.54441412916462e-225,-0.16702882562016558,-0.1480706878086158,RP23-291C4.4
ENSMUSG00000096000,-0.15757201238184565,3.233973116558417e-225,9.068125623314557e-225,-0.16703653893029669,-0.1480784485192927,Olfr773
ENSMUSG00000049806,-0.15758728352875614,2.9225260128570644e-225,8.195757700475916e-225,-0.16705176196336194,-0.14809376510919797,Olfr466
ENSMUSG00000108411,-0.15759609773640282,2.756595633221024e-225,7.732198787483444e-225,-0.1670605483985832,-0.14810260554772628,Gm44818
ENSMUSG00000099762,-0.15759835688653737,2.715603528910378e-225,7.618087047738528e-225,-0.16706280043018656,-0.14810487142128453,Gm21149
ENSMUSG00000059481,-0.15760895082336368,2.5313539339337776e-225,7.102022830069947e-225,-0.16707336098443923,-0.14811549688790107,Plg
ENSMUSG00000061306,-0.1576135935144135,2.4545955286120754e-225,6.887454790683849e-225,-0.16707798904521245,-0.14812015339726933,Slc38a10
ENSMUSG00000078510,-0.15761891880186224,2.3694105549918663e-225,6.649190529907452e-225,-0.16708329755083962,-0.14812549453520718,Gm13101
ENSMUSG00000078796,-0.15764055795951326,2.052591451014735e-225,5.761429667922006e-225,-0.16710486851037953,-0.14814719810657784,Zfp541
ENSMUSG00000096154,-0.15764611472939247,1.9783046582686188e-225,5.553548590191074e-225,-0.1671104077660443,-0.14815277141888228,Gm13057
ENSMUSG00000046755,-0.1576521728447463,1.9003725289862488e-225,5.3353855153425244e-225,-0.1671164467863273,-0.14815884756984682,Kif2b
ENSMUSG00000050763,-0.1576653823859528,1.7409143180960294e-225,4.8882580441324014e-225,-0.16712961468883467,-0.14817209643965365,Olfr1395
ENSMUSG00000048806,-0.15766768257016708,1.714547051464866e-225,4.814772870589659e-225,-0.16713190762213567,-0.14817440347252575,Ifnb1
ENSMUSG00000046323,-0.15767122564805075,1.6747107726074215e-225,4.703443020939992e-225,-0.16713543953090904,-0.1481779570999092,Dppa3
ENSMUSG00000020177,-0.15767177956669584,1.6685669675910708e-225,4.6867241949772303e-225,-0.16713599170337284,-0.14817851266786694,9530003J23Rik
ENSMUSG00000075569,-0.1576737372225088,1.6470334205532242e-225,4.6267693983321236e-225,-0.16713794318779532,-0.14818047615271834,Rsph10b
ENSMUSG00000098144,-0.1576800693689997,1.5792650656417237e-225,4.4369053543466755e-225,-0.16714425537207292,-0.1481868271540705,1700029N11Rik
ENSMUSG00000058498,-0.1576829605457894,1.5492562184769195e-225,4.35309437812375e-225,-0.16714713743411433,-0.14818972694000812,Rnf207
ENSMUSG00000095632,-0.1576913717894767,1.465152521437978e-225,4.1172513112447335e-225,-0.1671555221595242,-0.14819816323104823,Vmn1r175
ENSMUSG00000060701,-0.15769347391677518,1.4448557442207605e-225,4.061144617299154e-225,-0.16715761765919476,-0.148200271618365,Fpr-rs3
ENSMUSG00000031767,-0.1576994216242004,1.388937429021534e-225,3.904418566216705e-225,-0.16716354661410887,-0.14820623703819985,Nudt7
