,Spinal cord_corr,Spinal cord_pval,Spinal cord_qval,Spinal cord_ci_low,Spinal cord_ci_high,gene_annotation
ENSMUSG00000034032,-0.004271778656040404,0.20185282784599534,0.21129784135454344,-0.010831472857658541,0.0022882831986424787,Rpap1
ENSMUSG00000027966,-0.004279305339007843,0.2010593197108007,0.21051127600335118,-0.010838998794551899,0.002280756417365515,Col11a1
ENSMUSG00000056648,-0.004290893076645444,0.1998421234221801,0.20925876798134044,-0.010850585382115084,0.002269168526922004,Hoxb8
ENSMUSG00000038745,-0.004318643036753052,0.19694911224321687,0.20627263536155935,-0.010878332580899505,0.0022414181937181524,Nlrp6
ENSMUSG00000026896,-0.004322102511848249,0.19659061297113833,0.20591873150847212,-0.010881791711043547,0.0022379586714022567,Ifih1
ENSMUSG00000049350,-0.004324270413104805,0.19636620093440627,0.2057052178235976,-0.01088395939605433,0.0022357907404745277,Zg16
ENSMUSG00000022015,-0.004342425465912659,0.19449422832835228,0.20376556137072005,-0.010902112635495478,0.0022176354367654297,Tnfsf11
ENSMUSG00000046500,-0.004379765602557368,0.19068529980468207,0.1998378744547077,-0.010939449028933144,0.0021802947704890998,Fam19a4
ENSMUSG00000044083,-0.0044355782519378915,0.18509487098660038,0.1940808126104649,-0.010995256049205605,0.0021244812953556836,Efcab8
ENSMUSG00000043415,-0.004456487716385692,0.18303201516714762,0.19197819925230503,-0.011016163394260871,0.0021035715110264462,Otud1
ENSMUSG00000046182,-0.004458652438278901,0.18281942829912246,0.19177533651434223,-0.01101832789640929,0.002101406755688767,Gsg1l
ENSMUSG00000029862,-0.004465043645066546,0.1821928467194649,0.19115816464113408,-0.011024718454055438,0.0020950154497996645,Clcn1
ENSMUSG00000042613,-0.004472186988746206,0.18149441352524787,0.19046533059633527,-0.011031861071566479,0.0020878719947217215,Pbxip1
ENSMUSG00000037624,-0.0044725012394091915,0.18146373367487334,0.19045312098538345,-0.011032175290268412,0.0020875577391427174,Kcnk2
ENSMUSG00000042436,-0.004506150261543805,0.17820085379341688,0.18712680226127992,-0.01106582088261314,0.0020539081831182334,Mfap4
ENSMUSG00000051517,-0.004522100623923542,0.1766695193155754,0.18553824754838835,-0.011081769614009364,0.002037957562473145,Arhgef39
ENSMUSG00000026492,-0.00453473610647772,0.17546341185239256,0.18429094827475326,-0.011094403802169615,0.0020253218729579915,Tfb2m
ENSMUSG00000097504,-0.004542847490276206,0.17469239153841176,0.1835004112798443,-0.011102514353924446,0.0020172103551963153,4930516B21Rik
ENSMUSG00000039748,-0.004564178619097125,0.1726768546287647,0.18145949414540216,-0.011123843290536865,0.0019958788699619636,Exo1
ENSMUSG00000021719,-0.004573497696844623,0.17180179124638773,0.18057787602100875,-0.011133161408685583,0.001986559634631833,Rgs7bp
ENSMUSG00000073514,-0.004587614174364371,0.17048257814252454,0.17922895094882732,-0.011147276430441489,0.001972442916236624,Dok6
ENSMUSG00000022440,-0.0045954993758866155,0.16974900165508178,0.17847650263387843,-0.011155160817663228,0.0019645575790276986,C1qtnf6
ENSMUSG00000026955,-0.004597361291557182,0.1695761296897762,0.17831349073583197,-0.011157022540935731,0.0019626956311986697,Sapcd2
ENSMUSG00000033159,-0.0046394204909578655,0.16570617716973013,0.17426246415998542,-0.011199077382100062,0.0019206356932450306,Cnppd1
ENSMUSG00000070867,-0.004671749747133165,0.1627769489345252,0.1711999883619323,-0.011231403272495919,0.0018883058535960012,Trabd2b
ENSMUSG00000042476,-0.0047000283044241085,0.1602469097329582,0.16859222486371192,-0.011259678874481574,0.0018600267746940152,Abcb4
ENSMUSG00000057967,-0.004719803772188338,0.15849536898748007,0.16676701282352702,-0.011279452269339263,0.0018402509359279394,Fgf18
ENSMUSG00000059810,-0.004720518227145709,0.15843236108048053,0.16671825852939126,-0.011280166649309928,0.0018395364674708484,Rgs3
ENSMUSG00000031642,-0.004721923558275226,0.15830848002424114,0.16660543046120935,-0.01128157183292124,0.001838131109767871,Sh3rf1
ENSMUSG00000046844,-0.004726491354798488,0.15790633174514201,0.16619969660576994,-0.011286139149782007,0.0018335632266929772,Vat1l
ENSMUSG00000005043,-0.004749359833529179,0.1559046201198938,0.1641101264419935,-0.01130900522298749,0.001810694310529106,Sgsh
ENSMUSG00000108532,-0.004758725808435487,0.15509038254350993,0.16328741055328483,-0.011318370210710783,0.0018013281544878056,Gm44905
ENSMUSG00000025932,-0.004760733323878042,0.154916278759652,0.1631212790982963,-0.011320377514409464,0.001799320600070749,Eya1
ENSMUSG00000000751,-0.004774212173205825,0.15375115385529098,0.16191149310793068,-0.011333854940678545,0.0017858414876911822,Rpa1
ENSMUSG00000018906,-0.004779712700391356,0.15327760140558205,0.16142980664095002,-0.011339354886449259,0.001780340852473074,P4ha2
ENSMUSG00000031765,-0.004784830665078698,0.15283798156096465,0.16098375980720944,-0.01134447230980282,0.0017752227869103152,Mt1
ENSMUSG00000029093,-0.004834627078418955,0.14861054359259798,0.15662999957061338,-0.011394263438175567,0.001725425374140022,Sorcs2
ENSMUSG00000034773,-0.004841624964054158,0.1480236879471783,0.1560443684874323,-0.011401260578507898,0.0017184273454476616,BC030867
ENSMUSG00000021759,-0.004850997820369013,0.14724043881405213,0.15525141165547462,-0.011410632435569558,0.0017090542965177108,Plpp1
ENSMUSG00000032841,-0.004889184860232257,0.14408203435761688,0.1519532106703405,-0.011448815392347138,0.0016708664599842829,Prr5l
ENSMUSG00000020921,-0.004891695417481631,0.14387622297948413,0.15175216008805414,-0.011451325680489195,0.00166835584968857,Tmem101
ENSMUSG00000035151,-0.004903399042332547,0.14291975269777582,0.150759232803561,-0.011463028049734203,0.001656651976456789,Elmod2
ENSMUSG00000085806,-0.004905734151279889,0.1427295028529969,0.15057443069205287,-0.011465362907947849,0.0016543168177373996,Gm12023
ENSMUSG00000031654,-0.00495965937137307,0.1383898931304014,0.1460579347022706,-0.01151928231788958,0.0016003904283434893,Cbln1
ENSMUSG00000027460,-0.004966787477805746,0.13782395112766976,0.1454759881018258,-0.01152640965345278,0.0015932621644917397,Angpt4
ENSMUSG00000046743,-0.004989781730340093,0.13601045907268447,0.1435769651353156,-0.011549401414729293,0.0015702673996019873,Fat4
ENSMUSG00000097219,-0.005008592052673188,0.13454068774841738,0.14204042203169062,-0.011568209693944792,0.0015514566529805703,Gm26551
ENSMUSG00000045838,-0.005039070618316735,0.13218530632302333,0.13956847885442225,-0.01159868493924974,0.0015209773900028028,A430105I19Rik
ENSMUSG00000005681,-0.005043729616327218,0.13182809129217768,0.13920600981222564,-0.011603343428634663,0.001516318284322824,Apoa2
ENSMUSG00000070056,-0.005049863479842259,0.13135893657229922,0.13873989921028645,-0.011609476622077985,0.0015101842786198188,Mfhas1
ENSMUSG00000056069,-0.0050528079094639905,0.13113418920475522,0.1385171534855342,-0.011612420729870834,0.001507239780568444,Fam105a
ENSMUSG00000022449,-0.005107166593328899,0.12703835924290924,0.13421908002420416,-0.011666773451850309,0.0014528798129523895,Adamts20
ENSMUSG00000100967,-0.005112627059767758,0.1266324874117936,0.1338044034359611,-0.011672233317260335,0.0014474192154146173,Gm29666
ENSMUSG00000050936,-0.005123830986728994,0.12580287027403297,0.13295589756291795,-0.011683436009790372,0.0014362150182363593,Gm42743
ENSMUSG00000027784,-0.005142250625715927,0.12444816188500206,0.131538063508088,-0.011701853615751228,0.0014177949314236977,Ppm1l
ENSMUSG00000030125,-0.005157067388836641,0.12336671422549633,0.13040878882187773,-0.011716668740275112,0.001402977804841136,Lrrc23
ENSMUSG00000047832,-0.005161605373537013,0.1230369671430026,0.13007396885823302,-0.011721206222540297,0.0013984397082457552,Cdca4
ENSMUSG00000000197,-0.005168462940362971,0.12253997699658914,0.12956225100083438,-0.011728063029599728,0.0013915819718172027,Nalcn
ENSMUSG00000048368,-0.005177042913233402,0.12192036904389965,0.12892076667431496,-0.011736642051005303,0.0013830017858763712,Omd
ENSMUSG00000028622,-0.005190439533463788,0.12095782483208779,0.12791648142141265,-0.011750037183703967,0.0013696048310301158,Mrpl37
ENSMUSG00000044968,-0.005195753169556601,0.12057769215538293,0.12754145563294153,-0.01175535022913003,0.0013642910615630172,Napepld
ENSMUSG00000044250,-0.005203079365734592,0.12005511685321552,0.12701557009438796,-0.011762675610316593,0.0013569646808872149,Pced1b
ENSMUSG00000079414,-0.005215027146100275,0.11920669183698049,0.1261713503778371,-0.01177462206005939,0.0013450165981262357,Gm11110
ENSMUSG00000097545,-0.00521624512650741,0.1191204662784325,0.12609343313055202,-0.011775839904715013,0.0013437985867871245,Mir124a-1hg
ENSMUSG00000036469,-0.005232167338313381,0.11799776187197702,0.1249446864379257,-0.011791760340101156,0.0013278759688283672,March1
ENSMUSG00000031478,-0.0052486320375576085,0.1168455531633664,0.12375085062843295,-0.011808223198903412,0.0013114108460950088,Nek3
ENSMUSG00000021846,-0.0052825351158311395,0.11450083841464688,0.12129326103246492,-0.011842122476253655,0.0012775068845964869,Peli2
ENSMUSG00000042246,-0.0052835007662118665,0.11443460102038755,0.1212359370912041,-0.011843088018153066,0.001276541208838254,Tmc7
ENSMUSG00000028186,-0.005310634381307865,0.11258570941044937,0.11928979594241299,-0.01187021858005368,0.0012494068756629612,Uox
ENSMUSG00000032258,-0.0053429105389079575,0.11041716014282334,0.11700451429778885,-0.011902491093219506,0.001217129851308735,Lca5
ENSMUSG00000107872,-0.005346936135941459,0.11014902077248168,0.11673274774531758,-0.011906516234747708,0.0012131041452118653,Gm44511
ENSMUSG00000027469,-0.0053510874457978275,0.10987304691118178,0.11646496386599722,-0.011910667074651445,0.001208952722663566,Tpx2
ENSMUSG00000041624,-0.005354353095547355,0.10965633484083165,0.11624757218364427,-0.011913932354551392,0.0012056869841054383,Gucy1a2
ENSMUSG00000079560,-0.005356130033853268,0.10953855729303286,0.11613502681619259,-0.011915709091552247,0.001203909997417308,Hoxa3
ENSMUSG00000034303,-0.005372273678169501,0.10847311337252187,0.11502981269620559,-0.011931850905096382,0.0011877659116463414,Ccdc15
ENSMUSG00000033055,-0.0053866202683144964,0.10753316771748161,0.11404514552707776,-0.011946195865395323,0.001173418926318087,Ankrd54
ENSMUSG00000083282,-0.00539870586018917,0.10674637151189742,0.11322271055568246,-0.011958280082189644,0.0011613329994446522,Ctsf
ENSMUSG00000001082,-0.005436673234129361,0.10430426777252091,0.11065591743318579,-0.01199624312379487,0.001123364560625076,Mfsd10
ENSMUSG00000111291,-0.005460076581184842,0.10282118257715063,0.1091172477736927,-0.012019643790949084,0.0010999605477481158,RP23-162P10.8
ENSMUSG00000021209,-0.0054751931634415075,0.1018721838861119,0.10812161312472075,-0.012034758638397008,0.001084843531607038,Ppp4r4
ENSMUSG00000037916,-0.005498599268169829,0.10041655030296039,0.10658799522657933,-0.012058162051080635,0.0010614367491485859,Ndufv1
ENSMUSG00000036555,-0.0054996281945265705,0.10035294343660112,0.10653178708768697,-0.012059190858930877,0.00106040779283406,Iqce
ENSMUSG00000057554,-0.005501863872425608,0.10021484749521477,0.10639648316723088,-0.012061426279288046,0.001058172049794091,Lgals8
ENSMUSG00000020592,-0.005522106062236988,0.09897138944922414,0.10509864017120542,-0.012081666134289265,0.0010379292672011574,Sdc1
ENSMUSG00000034912,-0.0055376129660629145,0.09802717087841004,0.104118078468837,-0.012097171245854658,0.0010224219056271348,Mdga2
ENSMUSG00000026435,-0.005583200422802278,0.09529296461349418,0.10124624374574392,-0.012142753415408646,0.0009768330849205227,Slc45a3
ENSMUSG00000018372,-0.005585215602724512,0.09517352396239269,0.10113008602953212,-0.01214476836098324,0.0009748178440751946,Cep95
ENSMUSG00000026656,-0.005701234535232206,0.08849680123777635,0.09406547750613983,-0.012260773711692803,0.0008587953142331517,Fcgr2b
ENSMUSG00000034738,-0.005715304713697246,0.08771340312015166,0.09324269492946918,-0.01227484223102192,0.0008447246874938421,Nostrin
ENSMUSG00000018451,-0.005718506058604163,0.08753594237635377,0.0930639404383944,-0.012278043198068026,0.000841523240229703,6330403K07Rik
ENSMUSG00000003865,-0.005719648515913669,0.08747268250109042,0.09300657363220671,-0.01227918552049858,0.0008403807463596306,Gys1
ENSMUSG00000037111,-0.005755104575828086,0.08552768505001243,0.09096754419273817,-0.012314637385945655,0.000804923543278219,Setd7
ENSMUSG00000042269,-0.005759772408276948,0.08527424813264513,0.09071728524749482,-0.012319304664959466,0.0008002555591013445,Fam92b
ENSMUSG00000016346,-0.00577981496210369,0.0841929431201692,0.08958602162180167,-0.012339344839220332,0.0007802123505417506,Kcnq2
ENSMUSG00000027500,-0.0058087795642183535,0.08264992328304725,0.0879535205736376,-0.012368305993182574,0.0007512467929240657,Stmn2
ENSMUSG00000045438,-0.005843349598085645,0.08083837694114354,0.08605320091669527,-0.012402871897180872,0.0007166756042287748,Cox19
ENSMUSG00000030602,-0.005858471701143541,0.080056146176033,0.08523865649066546,-0.012417992188765535,0.000701552991080158,Pak4
ENSMUSG00000045534,-0.00586208116556346,0.07987034920140101,0.08504988734043341,-0.01242160122036509,0.0006979434044641481,Kcna5
ENSMUSG00000005686,-0.005887184270208816,0.07858784207708579,0.08370203650770666,-0.012446701310103656,0.0006728394452407536,Ampd3
ENSMUSG00000020190,-0.00592576372073726,0.07664954670076098,0.08164630027775989,-0.012485276111089036,0.0006342586652447339,Mknk2
ENSMUSG00000027459,-0.0059434394037326055,0.07577460299727856,0.08072291786223347,-0.012502949657313155,0.0006165823666129232,Fam110a
ENSMUSG00000028678,-0.005948741977981893,0.07551372118659659,0.08047071737702109,-0.0125082515897477,0.0006112796068778915,Kif2c
ENSMUSG00000069662,-0.005952322408312339,0.07533798225095098,0.08029199856224127,-0.012511831586500226,0.0006076990510941909,Marcks
ENSMUSG00000043432,-0.005956730896020165,0.0751220583916617,0.08007040971185429,-0.0125162395401242,0.0006032904086880873,Leng9
ENSMUSG00000032374,-0.005999305981871309,0.07306266536108116,0.07788366417341558,-0.012558809454926474,0.0005607138157111306,Plod2
ENSMUSG00000050600,-0.006011181600705289,0.07249654330889567,0.07729666628520702,-0.012570683627140313,0.0005488377722469855,Zfp831
ENSMUSG00000022523,-0.006012600882212522,0.07242912568904515,0.07723301950207417,-0.012572102735635006,0.0005474184398674705,Fgf12
ENSMUSG00000034422,-0.006021666060579984,0.07199972851209324,0.0767833299691727,-0.012581166808320278,0.0005383529359470566,Parp14
ENSMUSG00000104785,-0.006036422800285849,0.071305196121354,0.0760588758627776,-0.01259592174583703,0.0005235956639839758,Gm31121
ENSMUSG00000017713,-0.006037499099977121,0.07125475520711885,0.07601318029349141,-0.012596997913971807,0.0005225193253601171,Tha1
ENSMUSG00000043257,-0.006043487963590529,0.07097462027005823,0.07572241573675262,-0.012602986045286752,0.0005165302448361912,Pigv
ENSMUSG00000005125,-0.006048965496688039,0.07071919455335175,0.07546600635295246,-0.012608462908197653,0.0005110525129359848,Ndrg1
ENSMUSG00000052396,-0.0060799883796316175,0.06928673981330631,0.07395318583979754,-0.012639481988005418,0.00048002849661283085,Mogat2
ENSMUSG00000015968,-0.006081013870388185,0.06923979857054563,0.07391097200100943,-0.01264050735283017,0.00047900296817571567,Cacna1d
ENSMUSG00000011179,-0.006081533180223237,0.06921603742964041,0.0738934957079539,-0.012641026598887927,0.0004784836392539236,Odc1
ENSMUSG00000106874,-0.006086475994742991,0.0689902128914552,0.07366027428086183,-0.012645968806195425,0.00047354064288858595,Gm20186
ENSMUSG00000022805,-0.0060977258612112915,0.06847849139713186,0.07312172065897689,-0.012657217289451288,0.00046229036134388295,Maats1
ENSMUSG00000067586,-0.006101514278466735,0.06830687185983929,0.07294625358803854,-0.012661005240533232,0.0004585018039367895,S1pr3
ENSMUSG00000048794,-0.006124552023382071,0.06727083415441298,0.07184752125858483,-0.012684040146547301,0.0004354632026907352,Cfap100
ENSMUSG00000097401,-0.006145126848537515,0.06635652245064265,0.07087857557214554,-0.012704612430417338,0.00041488760686631747,Gm26744
ENSMUSG00000001948,-0.006154387112983038,0.06594836474415602,0.07045012791812415,-0.012713871549275549,0.000405626993747541,Spa17
ENSMUSG00000048330,-0.006178740379682673,0.06488483077344666,0.06932140039898146,-0.01273822179786344,0.0003812728047130852,Ric3
ENSMUSG00000057530,-0.00618538894051222,0.06459695224037637,0.06902121192475305,-0.012744869533381822,0.0003746239907293876,Ece1
ENSMUSG00000025350,-0.0061937700359557335,0.06423555870558721,0.06864240083948196,-0.01275324958762186,0.0003662425753364169,Rdh5
ENSMUSG00000029455,-0.006205544416078824,0.06373066760286203,0.06811743010139165,-0.012765022503429077,0.00035446774416783447,Aldh2
ENSMUSG00000022383,-0.006209988225825592,0.06354096889413864,0.06792193361212041,-0.012769465760050594,0.0003500237637175988,Ppara
ENSMUSG00000027530,-0.006218786738833538,0.06316675137926989,0.06752913339669647,-0.012778263177135013,0.0003412249119612495,Fabp12
ENSMUSG00000031834,-0.006227538576866891,0.06279632790770952,0.06714030568556562,-0.012787013924051136,0.00033247273596882825,Pik3r2
ENSMUSG00000053560,-0.0062431925465137,0.062138249815205125,0.06644380861335021,-0.01280266593956597,0.0003168181593253113,Ier2
ENSMUSG00000023572,-0.006254450388853423,0.06166851646330701,0.0659485792570923,-0.012813922374568331,0.0003055598784650222,Ccndbp1
ENSMUSG00000024749,-0.0062546673272295805,0.06165949365844543,0.06594598252240153,-0.0128141392858088,0.0003053429316222519,Tmc1
ENSMUSG00000079554,-0.00627847085944236,0.06067608533583129,0.06490809299939163,-0.012837939836811961,0.00028153846666045606,Aox2
ENSMUSG00000109260,-0.006283801478564452,0.06045764900517766,0.0646813405426101,-0.012843269787296325,0.00027620763763748057,Gm44906
ENSMUSG00000057729,-0.006285191241021343,0.06040080701995354,0.06462744170763272,-0.012844659375369315,0.0002748178203953968,Prtn3
ENSMUSG00000100341,-0.006288462943285336,0.060267167621221786,0.06449135111955247,-0.012847930667008298,0.00027154598905906706,Gm29478
ENSMUSG00000020181,-0.006289918260144911,0.060207801031426846,0.06443471856959208,-0.012849385801168752,0.00027009061474047105,Nav3
ENSMUSG00000038213,-0.006321849551985511,0.058917385253610795,0.06308071226296659,-0.012881313077392516,0.00023815805519018237,Tapbpl
ENSMUSG00000001313,-0.0063224823683555205,0.05889204557385899,0.06306033362657565,-0.012881945814045616,0.00023752521356142865,Rnd2
ENSMUSG00000031520,-0.0063452443203051295,0.05798659360365634,0.06210409510941024,-0.012904704895142357,0.0002147623495792976,Vegfc
ENSMUSG00000027316,-0.006351554150318339,0.05773765160372729,0.061844099832612784,-0.01291101392812464,0.0002084522655385295,Gfra4
ENSMUSG00000035439,-0.006392982121924024,0.05612516635943726,0.060136254537059106,-0.012952436653753521,0.00016702261310875698,Haus8
ENSMUSG00000001918,-0.006415160747494339,0.05527744089408912,0.0592342915710342,-0.012974612461617095,0.00014484307844773677,Slc1a5
ENSMUSG00000039670,-0.006419463917486465,0.05511420475939723,0.0590657000958067,-0.012978915084161055,0.00014053973132322674,Oxld1
ENSMUSG00000013822,-0.006433324898896754,0.054591132809063816,0.05851766835573354,-0.01299277430052955,0.00012667817769837757,Elof1
ENSMUSG00000030924,-0.006451172909205153,0.05392370704719192,0.05781463176497472,-0.013010620034380421,0.00010882942686841072,2610020H08Rik
ENSMUSG00000024524,-0.006499177974777199,0.052162280690944654,0.055938102617635016,-0.013058618956323017,6.082234880595533e-05,Gnal
ENSMUSG00000052798,-0.006506489359820733,0.05189827747511318,0.05566095825301714,-0.013065929403011779,5.351065459783111e-05,Nup107
ENSMUSG00000040253,-0.00652443793097702,0.05125491828949574,0.0549768511096168,-0.013083875667646275,3.556132150522018e-05,Gbp7
ENSMUSG00000066800,-0.006528247950688754,0.05111921226243998,0.054837172562154014,-0.013087685197199063,3.1751139510140895e-05,Rnasel
ENSMUSG00000005107,-0.0065389526013897,0.05073954107866776,0.05444156768097399,-0.01309838846972786,2.1046031837740582e-05,Slc2a9
ENSMUSG00000020609,-0.00654362513802883,0.0505745582311358,0.05427619471038399,-0.013103060404329176,1.637329526104409e-05,Apob
ENSMUSG00000027261,-0.006549267779771591,0.05037592122851056,0.0540688217543314,-0.013108702318658171,1.073041168811911e-05,Hao1
ENSMUSG00000085675,-0.006572681988918761,0.04955864621419652,0.05320876767682684,-0.013132113504930966,-1.2684805399628384e-05,Gm12022
ENSMUSG00000058135,-0.00657278035136345,0.04955523646411211,0.05320876767682684,-0.013132211854661473,-1.2783172093821743e-05,Gstm1
ENSMUSG00000039191,-0.006577381842675727,0.0493959448035925,0.05305117044741972,-0.013136812751050107,-1.738486234390402e-05,Rbpj
ENSMUSG00000021608,-0.006578162575690156,0.04936896052783271,0.05302788456265597,-0.01313759338309654,-1.8165629139591904e-05,Lpcat1
ENSMUSG00000025722,-0.006598868342605022,0.04865781305297753,0.05228649586608375,-0.013158296469328118,-3.8872294883662746e-05,Wdr73
ENSMUSG00000036693,-0.006603624330736553,0.048495687190260046,0.05212348150285904,-0.013163051840928825,-4.362849026522504e-05,Nop14
ENSMUSG00000059554,-0.006609166062117385,0.0483073488047833,0.051926635284083957,-0.013168592853546648,-4.9170463510541985e-05,Ccdc28a
ENSMUSG00000022639,-0.0066208365436097386,0.04791273068376497,0.0515079882646366,-0.013180261820059094,-6.084145566968583e-05,Dubr
ENSMUSG00000036120,-0.0066292346424475755,0.047630441876726826,0.05121002244567985,-0.013188658827609329,-6.923992308994182e-05,Rfxank
ENSMUSG00000102095,-0.006640938980866778,0.047239352212601636,0.05079500237914154,-0.013200361643569743,-8.094477674203635e-05,C730036E19Rik
ENSMUSG00000010307,-0.006662819990183732,0.046515460855250886,0.05003814635891877,-0.013222239801862701,-0.0001028267540970565,Tmem86a
ENSMUSG00000047940,-0.006664634578109181,0.04645585022176304,0.04997939776413452,-0.01322405415307126,-0.00010464142258380792,Stpg2
ENSMUSG00000072791,-0.0066801117428892,0.04595002180271189,0.049440522705736914,-0.013239529297066567,-0.000120119276251128,Abcb5
ENSMUSG00000097537,-0.006696410108409837,0.04542237741795578,0.04887805597541782,-0.0132558255311852,-0.00013641837060829697,2610020C07Rik
ENSMUSG00000032193,-0.00670167387747674,0.04525306249343423,0.04870110040188789,-0.013261088611143694,-0.00014168237580704612,Ldlr
ENSMUSG00000022945,-0.0067080466012104795,0.045048789077116465,0.04848648054796735,-0.013267460500103407,-0.00014805538590667133,Chaf1b
ENSMUSG00000030612,-0.006716770338708105,0.044770416557244494,0.04819205226829332,-0.013276183093999892,-0.00015677951627978323,Mrpl46
ENSMUSG00000097248,-0.006795336222882901,0.04232814759813866,0.04557784817286385,-0.013354738633934883,-0.0002353489836792972,Gm2694
ENSMUSG00000027870,-0.006841361493698414,0.04095048075272341,0.04412291860006832,-0.01340075780730294,-0.0002813763912312724,Hao2
ENSMUSG00000085024,-0.006850389790284256,0.040684743591967415,0.043841318525826956,-0.013409784904556209,-0.00029040511021926333,C230035I16Rik
ENSMUSG00000025154,-0.0068525883914863205,0.04062025214836002,0.043776540735380995,-0.013411983213530867,-0.00029260381444806146,Arhgap19
ENSMUSG00000020429,-0.006897181666609554,0.039330785098964746,0.042414305078145954,-0.01345657054784667,-0.0003371991929072314,Igfbp1
ENSMUSG00000022816,-0.00693379374256484,0.038298241879505396,0.041309720504266415,-0.013493177726766205,-0.0003738130152536651,Fstl1
ENSMUSG00000030711,-0.006937373465445281,0.03819853372344125,0.041206616745891315,-0.013496756969898376,-0.00037739290983032165,Sult1a1
ENSMUSG00000054976,-0.0069659922275159365,0.03740930548579599,0.04035959163426043,-0.013525371890488212,-0.0004060130506038666,Nyap2
ENSMUSG00000091931,-0.006986154539515336,0.036861653107017264,0.039773039606190407,-0.013545531489660617,-0.0004261763403710593,AK010878
ENSMUSG00000085925,-0.007000947636840583,0.03646419628638067,0.039348436696213095,-0.013560322593191931,-0.00044097015847746157,Rtl1
ENSMUSG00000022484,-0.007005120882432888,0.036352733274049226,0.03923239075550316,-0.013564495275800625,-0.0004451436079269084,Hoxc10
ENSMUSG00000101797,-0.007051455344687765,0.03513457429715497,0.03793411174385119,-0.013610823472045373,-0.0004914803489081862,Gm29266
ENSMUSG00000022676,-0.0070638842622206734,0.034813799950758645,0.03759183668152321,-0.013623250703971575,-0.0005039098824862529,Snai2
ENSMUSG00000037474,-0.007075498985006253,0.03451630273603904,0.03727462498492337,-0.013634863849739725,-0.0005155251827931663,Dtl
ENSMUSG00000038224,-0.007078323111498423,0.03444429523049354,0.03720489871515829,-0.013637687592511756,-0.0005183494499775022,Serpinf2
ENSMUSG00000044313,-0.007094226164503988,0.034041202658754606,0.036773471598525016,-0.013653588482781974,-0.0005342532971943037,Mab21l3
ENSMUSG00000034573,-0.007100005326185524,0.033895721316691475,0.0366202693568404,-0.013659366857704693,-0.0005400327483138938,Ptpn13
ENSMUSG00000038225,-0.007100158124309005,0.033891882087487835,0.036620077890316405,-0.01365951963502072,-0.0005401855540959164,Primpol
ENSMUSG00000015468,-0.007107287490813218,0.033713161432839256,0.03643090710270073,-0.013666648030335134,-0.0005473152782786287,Notch4
ENSMUSG00000024803,-0.007129086667278243,0.03317168598139031,0.03585353002744305,-0.013688444233096179,-0.0005691155525400332,Ankrd1
ENSMUSG00000027434,-0.007163912653634741,0.032322079855874486,0.03494656704062546,-0.013723265455780636,-0.0006039433056547457,Nkx2-2
ENSMUSG00000054252,-0.007165640032613551,0.03228042892904205,0.0349053080980126,-0.013724992598065802,-0.0006056707726795216,Fgfr3
ENSMUSG00000020901,-0.00716960580149696,0.03218497942673535,0.0348058607404946,-0.013728957823392715,-0.0006096367438496471,Pik3r5
ENSMUSG00000032360,-0.007209026891514383,0.03124925793801488,0.03379759673157569,-0.013768373499055998,-0.0006490598558867874,Hcrtr2
ENSMUSG00000049538,-0.007211617372264833,0.031188594639554222,0.033735635088755246,-0.013770963623298837,-0.000651650470224352,Adamts16
ENSMUSG00000070870,-0.007218669898783068,0.031023951968047123,0.03356117694509641,-0.013778015178786938,-0.0006587033608767242,Cryge
ENSMUSG00000020042,-0.007221835181819112,0.030950300668247523,0.03348512460050581,-0.013781180025797505,-0.0006618688075539888,Btbd11
ENSMUSG00000020593,-0.007240135318416253,0.03052742023436114,0.03303118398004884,-0.013799477638929672,-0.0006801698928227317,Lpin1
ENSMUSG00000106317,-0.00725822751895274,0.030114232745746105,0.0325911609802447,-0.013817567340355743,-0.0006982630355711453,Gm43848
ENSMUSG00000029420,-0.007264416568887584,0.029973995569614144,0.032442900280998097,-0.013823755534399587,-0.0007044524088074106,Rimbp2
ENSMUSG00000028189,-0.007284262511118127,0.02952808767109747,0.03197410684471843,-0.013843598728722584,-0.0007242993911331443,Ctbs
ENSMUSG00000068735,-0.007295700589477545,0.029273692491825157,0.03170207114124449,-0.013855035220996632,-0.0007357380712921841,Trp53i11
ENSMUSG00000025171,-0.007302105532085525,0.029132065008077513,0.031552111998351035,-0.013861439274700113,-0.0007421433516376656,Ubtd1
ENSMUSG00000023571,-0.007310842786981328,0.028939816039779142,0.03135068360933717,-0.013870175316135712,-0.0007508810681235581,Fam132a
ENSMUSG00000032311,-0.00731226658844861,0.028908591332858828,0.03132025063148302,-0.013871598919765629,-0.0007523049449053352,Nrg4
ENSMUSG00000040724,-0.007312513822722136,0.0289031723129185,0.0313177725787393,-0.013871846119683217,-0.0007525521922594649,Kcna2
ENSMUSG00000059743,-0.00731801132304355,0.028782900718948415,0.031190833028769415,-0.013877342855858994,-0.0007580499836483438,Fdps
ENSMUSG00000025575,-0.007318989450690566,0.028761546942089208,0.03117107070780233,-0.01387832084750595,-0.0007590281631242938,Cant1
ENSMUSG00000035126,-0.007320505327140767,0.028728480372772425,0.031138608684990705,-0.01387983651316205,-0.000760544119922415,Wdr78
ENSMUSG00000040690,-0.007332533668979643,0.02846725864045099,0.030858816954418417,-0.013891863181300377,-0.0007725731003835569,Col16a1
