,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000040640,0.0076821997349339035,0.021718100750238088,0.02218169824352782,0.0011222585609458457,0.014241479762977374,Erc2
ENSMUSG00000093674,0.007679782745039136,0.02175949664850199,0.022221708178617232,0.0011198414314837367,0.01423906312063654,Rpl41
ENSMUSG00000022438,0.007585976651043911,0.023420059047946227,0.02391021852776542,0.0010260299799420938,0.014145270456398913,Parvb
ENSMUSG00000027761,0.0074791100575769985,0.025444838169199405,0.025969420462542768,0.0009191574237000443,0.014038419021843674,Aadac
ENSMUSG00000061462,0.007348797957624358,0.028117299487057507,0.028691121925568885,0.0007888382555691454,0.013908125203809683,Obscn
ENSMUSG00000048142,0.007281951683203783,0.029579713212724137,0.030174143846500193,0.0007219884418460349,0.01384128822103571,Nat8l
ENSMUSG00000001029,0.007035091027742283,0.03556076105430144,0.036253197119279684,0.00047511522394886403,0.013594461371334096,Icam2
ENSMUSG00000022101,0.0069918961383763694,0.03670695345261295,0.03741789342774001,0.00043191821864568483,0.013551272315017475,Fgf17
ENSMUSG00000000805,0.006974381024366735,0.037180611932938354,0.037896862636773374,0.00041440225361993757,0.013533759559279209,Car4
ENSMUSG00000068614,0.006945181785036028,0.03798180949475481,0.03870954901626051,0.0003852016045191711,0.013504564242448416,Actc1
ENSMUSG00000008601,0.006941076566811729,0.03809562136879981,0.038821585008457976,0.00038109618898758837,0.013500459574804698,Rab25
ENSMUSG00000035458,0.006831637129115253,0.04123834954137227,0.042015638860287585,0.0002716515728757719,0.013391034733323027,Tnni3
ENSMUSG00000053279,0.006693275360648076,0.04552346345659445,0.046362627005392044,0.00013328348239496828,0.013252691193637504,Aldh1a1
ENSMUSG00000001415,0.006651862078857862,0.046876806730150204,0.04773119512284921,9.186835719680041e-05,0.013211283319101918,Smg5
ENSMUSG00000051811,0.0066334180789608295,0.047490344786666784,0.048350992452318046,7.342354355448364e-05,0.013192841720162376,Cox6b2
ENSMUSG00000041798,0.00650305738864792,0.05202206130812747,0.05295405263449457,-5.6942770980147845e-05,0.013062497872390923,Gck
ENSMUSG00000031781,0.006420363368954903,0.05508013585602949,0.05605550158358385,-0.0001396402427997583,0.012979814421170821,Ciapin1
ENSMUSG00000071392,0.006359122187788436,0.05744024188816324,0.05844550456671067,-0.0002008839226976372,0.01291858100894352,Ect2l
ENSMUSG00000039315,0.006250792117728976,0.06182083433895997,0.06288996372223801,-0.0003092182922704927,0.012810264560944912,Clnk
ENSMUSG00000000215,0.00617334633242446,0.06511916661665905,0.06622512622461003,-0.00038666705693176013,0.012732828419762789,Ins2
ENSMUSG00000066149,0.006156466415234001,0.0658570019133805,0.06696868203516422,-0.0004035476130507067,0.01271595059414138,Cdc26
ENSMUSG00000021123,0.006113672410571323,0.067758481752383,0.06888824903658296,-0.00044634322077286384,0.012673161875279918,Rdh12
ENSMUSG00000032715,0.006110241266225118,0.06791287477847846,0.06903819739603381,-0.0004497744926088913,0.012669731153699222,Trib3
ENSMUSG00000068299,0.006040499256664241,0.07111430687327049,0.0722706370663318,-0.0005195190600692142,0.012599997703868486,Nat8f4
ENSMUSG00000062209,0.005843493438676635,0.0808309072774934,0.08210351170898263,-0.0007165317587999657,0.01240301572055536,Erbb4
ENSMUSG00000028977,0.0057755959054819625,0.08441963625181313,0.08574003275625952,-0.0007844315454259576,0.01233512628394686,Casz1
ENSMUSG00000075307,0.005698408849928488,0.0886548074775136,0.09003230169342297,-0.0008616210892496676,0.012257948359276835,Klhl41
ENSMUSG00000027485,0.005513743551989151,0.0994835892696976,0.1010088224892858,-0.0010462920229923113,0.01207330458925635,Bpifb1
ENSMUSG00000021716,0.005468900607488769,0.10226637152504428,0.10381318802664123,-0.001091136268536431,0.012028466804954573,Srek1ip1
ENSMUSG00000029672,0.005425997377168647,0.10498642296748201,0.10656356371039587,-0.0011340407189253708,0.011985568486932904,Fam3c
ENSMUSG00000050390,0.005379014665302586,0.10803065753845656,0.10963127414091389,-0.001181024739166091,0.01193859112675511,C77080
ENSMUSG00000039763,0.005363052559955522,0.10908067751665956,0.1106856189920442,-0.0011969872824344435,0.011922630833023206,Dnajc28
ENSMUSG00000020659,0.005186983083115311,0.1212055990519768,0.1229515105010923,-0.0013730613679379426,0.01174658111737761,Cbll1
ENSMUSG00000020744,0.005000310244555831,0.13518627857930438,0.13710575920821946,-0.0015597386484756074,0.011559928785943105,Slc25a19
ENSMUSG00000090113,0.004793533209315517,0.15209265898968005,0.15412713720072968,-0.0017665200703567481,0.01135317393277133,Nhlrc4
ENSMUSG00000042417,0.004770425581257325,0.1540777956643418,0.1561230070567857,-0.0017896281537791749,0.011330068748748411,Ccno
ENSMUSG00000041578,0.0047095695742826555,0.15940000802896526,0.1614831405419565,-0.0018504853264750547,0.011269219144844423,Crx
ENSMUSG00000038663,0.004615493335021517,0.16789953347128017,0.1700592864086703,-0.001944563272184671,0.011175152708376608,Fsd2
ENSMUSG00000024989,0.004552041409356341,0.17382153295035851,0.17603963231755976,-0.0020080162832306608,0.011111707328873824,Cep55
ENSMUSG00000027186,0.0042531630906246735,0.2038251938336636,0.20636346444635376,-0.0023068990040122374,0.010812859134297996,Elf5
ENSMUSG00000070366,0.0041823373651608,0.21145753408030943,0.21406917805255055,-0.002377725600859809,0.01074204037566017,Plpp4
ENSMUSG00000099398,0.004167623762493457,0.21306869499991898,0.21567840368450145,-0.0023924393762949953,0.010727328212052158,Ms4a14
ENSMUSG00000017309,0.004107054185955924,0.21979446839891748,0.22241901274935993,-0.002453009634129562,0.010666764529594211,Cd300lg
ENSMUSG00000059854,0.004047899389390082,0.22650889919646067,0.22916723917084245,-0.002512165049617312,0.010607615442980526,Hydin
ENSMUSG00000039308,0.003888458357704822,0.245331451169301,0.24811028637672025,-0.0026716075208496133,0.01044818957282767,Ndst2
ENSMUSG00000016624,0.003819711298339301,0.2537767990264873,0.25662534030386014,-0.002740355098000586,0.010379448947846752,Phf21b
ENSMUSG00000024334,0.003801220194266268,0.2560825064530795,0.2589307446441653,-0.0027588463307614618,0.01036095956386869,H2-Oa
ENSMUSG00000089901,0.003610202829887063,0.280753625914704,0.28370414906497976,-0.0029498647619781806,0.010169959705967919,Gm8113
ENSMUSG00000021730,0.003577063812651111,0.2851927784213931,0.288160835022121,-0.002983003915565312,0.010136823677153099,Hcn1
ENSMUSG00000043003,0.003545666258296037,0.2894422156129206,0.29242495010398123,-0.0030144015858134545,0.010105428940885995,Rasef
