,Surface ectoderm_corr,Surface ectoderm_pval,Surface ectoderm_qval,Surface ectoderm_ci_low,Surface ectoderm_ci_high,gene_annotation
ENSMUSG00000000374,0.21073604293988793,0.0,0.0,0.2044586946262543,0.21699605925007812,Trappc10
ENSMUSG00000097793,0.21069129807241813,0.0,0.0,0.2044138277327162,0.21695143974679537,Gm17259
ENSMUSG00000021068,0.2106614360575881,0.0,0.0,0.20438388429429896,0.2169216613834813,Nin
ENSMUSG00000039372,0.21049489619757786,0.0,0.0,0.2042168905520216,0.21675558783263077,March4
ENSMUSG00000044807,0.2103486317486595,0.0,0.0,0.20407022778014372,0.21660973262313798,Zfp354c
ENSMUSG00000085301,0.21033311520755818,0.0,0.0,0.20405466899927655,0.21659425948001793,Gm12132
ENSMUSG00000031565,0.2101901989031238,0.0,0.0,0.20391136379135055,0.21645174274813733,Fgfr1
ENSMUSG00000074652,0.21015479982882226,0.0,0.0,0.20387586843075423,0.2164164426031033,Myh7b
ENSMUSG00000014791,0.21015211733874287,0.0,0.0,0.20387317864491308,0.21641376760907177,Elmo3
ENSMUSG00000028603,0.21014978941462373,0.0,0.0,0.20387084438944766,0.2164114461901123,Scp2
ENSMUSG00000037405,0.21010131945413626,0.0,0.0,0.20382224261953089,0.21636311165817484,Icam1
ENSMUSG00000017652,0.2100970276323603,0.0,0.0,0.203817939128047,0.2163588318265778,Cd40
ENSMUSG00000050103,0.21007988100821862,0.0,0.0,0.20380074588367866,0.2163417331030238,Agmo
ENSMUSG00000039908,0.2100366517485648,0.0,0.0,0.20375739910450125,0.21629862459102095,Slc26a11
ENSMUSG00000038225,0.20998216000313297,0.0,0.0,0.20370275925734987,0.2162442850167463,Primpol
ENSMUSG00000048796,0.2099426133369123,0.0,0.0,0.2036631051327538,0.2162048487624434,Cyb561d1
ENSMUSG00000026273,0.20994228048530864,0.0,0.0,0.2036627713767949,0.21620451684005473,Mterf4
ENSMUSG00000034006,0.20991925834621505,0.0,0.0,0.20363968669026855,0.21618155896788102,Pqlc1
ENSMUSG00000072553,0.20985518826221086,0.0,0.0,0.20357544257495136,0.2161176677007855,Gm525
ENSMUSG00000048520,0.20982477613704148,0.0,0.0,0.2035449478613241,0.21608734043580674,Fbxl13
ENSMUSG00000000486,0.20962804380992056,0.0,0.0,0.203347681573891,0.21589115676698029,Sept1
ENSMUSG00000096210,0.2095999083002949,0.0,0.0,0.20331946974205034,0.21586309968193185,H1f0
ENSMUSG00000034422,0.2094336995984216,0.0,0.0,0.20315281038439853,0.21569735405715335,Parp14
ENSMUSG00000040600,0.20942878949280527,0.0,0.0,0.2031478869711299,0.21569245762618292,Eps8l3
ENSMUSG00000024011,0.20923372655444517,0.0,0.0,0.20295229561884345,0.21549793768335027,Pi16
ENSMUSG00000042269,0.2091978774023688,0.0,0.0,0.20291634940806677,0.21546218827026448,Fam92b
ENSMUSG00000023827,0.20915790125699824,0.0,0.0,0.20287626505045886,0.21542232332614314,Agpat4
ENSMUSG00000049107,0.20911943659709264,0.0,0.0,0.2028376962896602,0.21538396564329182,Ntf3
ENSMUSG00000021239,0.20907996788754046,0.0,0.0,0.2027981207821119,0.21534460668314,Vsx2
ENSMUSG00000001761,0.20903720321825237,0.0,0.0,0.202755240419486,0.21530196090525017,Smo
ENSMUSG00000039474,0.20897135771089037,0.0,0.0,0.20268921682417873,0.21523629841032887,Wfs1
ENSMUSG00000026768,0.2089701745845896,0.0,0.0,0.20268803049847764,0.21523511857191713,Itga8
ENSMUSG00000097164,0.2089667947267003,0.0,0.0,0.20268464150090626,0.21523174810649787,Cep83os
ENSMUSG00000043557,0.2089472575698772,0.0,0.0,0.20266505151540218,0.2152122652396126,Mdga1
ENSMUSG00000024155,0.20893464884545732,0.0,0.0,0.2026524086995264,0.21519969154972407,Meiob
ENSMUSG00000056632,0.20888204649644646,0.0,0.0,0.20259966414693342,0.2151472353388975,Dsg3
ENSMUSG00000103640,0.2088236867043098,0.0,0.0,0.202541146629373,0.21508903763778703,Gm31406
ENSMUSG00000072620,0.20882146461355933,0.0,0.0,0.20253891853400113,0.21508682171788865,Slfn2
ENSMUSG00000025321,0.20882095187066535,0.0,0.0,0.20253840440556226,0.215086310398897,Itgb8
ENSMUSG00000110917,0.2087741812487535,0.0,0.0,0.20249150741363695,0.21503966964595236,RP23-35O24.3
ENSMUSG00000074766,0.20876633131236863,0.0,0.0,0.20248363627025426,0.21503184150384952,Ism1
ENSMUSG00000105651,0.20874387461082136,0.0,0.0,0.2024611189052815,0.2150094471458373,Gm43003
ENSMUSG00000007833,0.20862651129666937,0.0,0.0,0.20234343865975019,0.21489240954454497,Aldh16a1
ENSMUSG00000030617,0.20852777078934726,0.0,0.0,0.20224443165117825,0.2147939429276874,Ccdc83
ENSMUSG00000102085,0.2084504669077074,0.0,0.0,0.20216691921551402,0.2147168533858163,4930435C17Rik
ENSMUSG00000027403,0.20822345887178298,0.0,0.0,0.20193929920171882,0.21449047432170615,Tgm6
ENSMUSG00000030745,0.2081923508824576,0.0,0.0,0.2019081074030468,0.21445945247092005,Il21r
ENSMUSG00000038453,0.20818324498770313,0.0,0.0,0.20189897697812897,0.21445037178814716,Srcin1
ENSMUSG00000025355,0.2081799041227968,0.0,0.0,0.20189562711361633,0.21444704017300192,Mmp19
ENSMUSG00000090059,0.20817430195089368,0.0,0.0,0.20189000985093863,0.21444145351135127,Olfr1062
ENSMUSG00000097567,0.20807958264814064,0.0,0.0,0.20179503546193792,0.214346996387723,Gm26637
ENSMUSG00000040548,0.2080343131835851,0.0,0.0,0.20174964412503077,0.21430185218577832,Tex2
ENSMUSG00000022197,0.20789066580320523,0.0,0.0,0.20160561020258427,0.21415860210676713,Pdzd2
ENSMUSG00000043639,0.20783963075714101,0.0,0.0,0.20155443789128413,0.2141077081490374,Rbm20
ENSMUSG00000069581,0.20775208792819072,0.0,0.0,0.20146665968468624,0.2140204072563275,Tspear
ENSMUSG00000040653,0.20759441364933282,0.0,0.0,0.20130856171942263,0.21386316847869719,Ppp1r14c
ENSMUSG00000024327,0.2075708151277666,0.0,0.0,0.20128489981446734,0.21383963510902973,Slc39a7
ENSMUSG00000020477,0.2074748304503735,0.0,0.0,0.201188657406943,0.21374391535562304,Mrps24
ENSMUSG00000109808,0.20740814054085005,0.0,0.0,0.20112178849863654,0.21367740944373603,5430402P08Rik
ENSMUSG00000032514,0.20738178117124179,0.0,0.0,0.20109535839542345,0.21365112278367449,Ttc21a
ENSMUSG00000054065,0.20734205873544648,0.0,0.0,0.2010555293844185,0.21361150990088873,Pkp3
ENSMUSG00000042305,0.20733822913272987,0.0,0.0,0.20105168950798463,0.21360769085898523,Tmem183a
ENSMUSG00000048015,0.20733602523541927,0.0,0.0,0.20104947969834205,0.21360549303922802,Neurod4
ENSMUSG00000105471,0.2073087469158035,0.0,0.0,0.20102212820525966,0.21357828993811875,A430073D23Rik
ENSMUSG00000037544,0.2072319575749133,0.0,0.0,0.20094513293135902,0.21350171228751924,Dlgap5
ENSMUSG00000097636,0.2071433726286819,0.0,0.0,0.20085631051525232,0.21341337145360265,Mirt1
ENSMUSG00000032661,0.20712853077788917,0.0,0.0,0.20084142888798565,0.21339857049226496,Oas3
ENSMUSG00000026730,0.20709475152373916,0.0,0.0,0.20080755911553783,0.21336488428958567,Pter
ENSMUSG00000001864,0.20706664316017578,0.0,0.0,0.2007793754414249,0.21333685334456648,Aif1l
ENSMUSG00000003273,0.20699037238139703,0.0,0.0,0.20070290036329713,0.21326079258551095,Car11
ENSMUSG00000010021,0.20680777325301725,0.0,0.0,0.2005198124351765,0.21307869595448986,Kif19a
ENSMUSG00000020429,0.20680178490762385,0.0,0.0,0.20051380806701524,0.21307272408113856,Igfbp1
ENSMUSG00000024032,0.20674084772425044,0.0,0.0,0.20045270786340416,0.21301195449001856,Tff1
ENSMUSG00000046182,0.20667653570686023,0.0,0.0,0.20038822385041455,0.2129478192938817,Gsg1l
ENSMUSG00000021069,0.2066594157942368,0.0,0.0,0.20037105816160147,0.21293074644211543,Pygl
ENSMUSG00000021990,0.20662117772887506,0.0,0.0,0.20033271786708218,0.21289261347538452,Spata13
ENSMUSG00000030492,0.2065703527598918,0.0,0.0,0.20028175704777118,0.21284192817099443,Slc7a9
ENSMUSG00000028189,0.20653182123276886,0.0,0.0,0.20024312255220353,0.21280350250417832,Ctbs
ENSMUSG00000039005,0.20650882213749946,0.0,0.0,0.20022006200538778,0.2127805665866552,Tlr4
ENSMUSG00000006154,0.20631556386721656,0.0,0.0,0.20002628764138722,0.21258783891734115,Eps8l1
ENSMUSG00000044551,0.20629858262831946,0.0,0.0,0.20000926107782507,0.21257090427802403,9930012K11Rik
ENSMUSG00000004127,0.20618117012205142,0.0,0.0,0.1998915352894885,0.2124538138697439,Trmt10a
ENSMUSG00000057914,0.20598959814521958,0.0,0.0,0.19969945254688062,0.2122627670460228,Cacnb2
ENSMUSG00000030237,0.2059336979748482,0.0,0.0,0.19964340342758977,0.21220702002349107,Slco1a4
ENSMUSG00000021620,0.20589576172464039,0.0,0.0,0.19960536611771088,0.21216918768271076,Acot12
ENSMUSG00000035126,0.20589149348866345,0.0,0.0,0.19960108651262096,0.21216493113648457,Wdr78
ENSMUSG00000042499,0.20586255051158403,0.0,0.0,0.19957206644773395,0.21213606742151397,Hoxd11
ENSMUSG00000058251,0.20573834084717157,0.0,0.0,0.1994475260839486,0.21201219778856514,Olfr822
ENSMUSG00000026737,0.20567673004987713,0.0,0.0,0.19938575132770456,0.21195075557975615,Pip4k2a
ENSMUSG00000024302,0.2055995021472291,0.0,0.0,0.19930831797641133,0.2118737389293533,Dtna
ENSMUSG00000079414,0.20557761999187554,0.0,0.0,0.19928637762245482,0.21185191661714003,Gm11110
ENSMUSG00000079557,0.20556825957484973,0.0,0.0,0.19927699231203813,0.2118425817969959,March2
ENSMUSG00000039639,0.2055187422105276,0.0,0.0,0.19922734327886404,0.21179319982320374,Kcne1
ENSMUSG00000039253,0.20551640321915488,0.0,0.0,0.19922499806880917,0.21179086722631602,Fn3krp
ENSMUSG00000000982,0.2055118956368124,0.0,0.0,0.19922047850234956,0.2117863719668903,Ccl3
ENSMUSG00000030104,0.20543737735762993,0.0,0.0,0.19914576214337915,0.21171205736876333,Edem1
ENSMUSG00000002083,0.2054184379691301,0.0,0.0,0.1991267724230498,0.21169316973579178,Bbc3
ENSMUSG00000007877,0.20540861611800493,0.0,0.0,0.199116924472006,0.21168337472292167,Tcap
ENSMUSG00000028600,0.20532402200910663,0.0,0.0,0.1990321056210858,0.21159901171564824,Podn
ENSMUSG00000027513,0.20527588242414738,0.0,0.0,0.1989838381852907,0.211551003600894,Pck1
ENSMUSG00000063889,0.20526953710844276,0.0,0.0,0.19897747601974614,0.21154467561211945,Crem
ENSMUSG00000070493,0.20523613412720274,0.0,0.0,0.19894398434640226,0.2115113638345494,Chchd2
ENSMUSG00000024215,0.20521424566746796,0.0,0.0,0.19892203777606726,0.2114895351312696,Spdef
ENSMUSG00000028132,0.20518304857622308,0.0,0.0,0.19889075787209973,0.21145842319863206,Tmem56
ENSMUSG00000020038,0.20513021636285259,0.0,0.0,0.19883778544478384,0.21140573517219322,Cry1
ENSMUSG00000056130,0.2050938410736642,0.0,0.0,0.1988013136388427,0.21136945913535385,Ticam2
ENSMUSG00000037902,0.2050212060982404,0.0,0.0,0.1987284859887994,0.2112970222974674,Sirpa
ENSMUSG00000087247,0.20481579402974331,0.0,0.0,0.19852252941169723,0.2110921701897568,Fam150a
ENSMUSG00000022180,0.20479436097460715,0.0,0.0,0.19850103957360132,0.2110707955301452,Slc7a8
ENSMUSG00000043635,0.20456357422437677,0.0,0.0,0.19826964177946124,0.2108406371906697,Adamts3
ENSMUSG00000030337,0.20452811615550573,0.0,0.0,0.19823408989200084,0.21080527560912835,Vamp1
ENSMUSG00000106871,0.20443327003508277,0.0,0.0,0.19813899289939832,0.2107106875001007,Gm3289
ENSMUSG00000030257,0.20437712079815598,0.0,0.0,0.1980826952010982,0.21065469095143566,Srgap3
ENSMUSG00000062939,0.20431059527734186,0.0,0.0,0.19801599383725013,0.2105883462820963,Stat4
ENSMUSG00000048373,0.20429357825048897,0.0,0.0,0.1979989318396446,0.21057137550721503,Fgfbp1
ENSMUSG00000036822,0.20425554103977003,0.0,0.0,0.19796079412210346,0.21053344166726612,Topors
ENSMUSG00000025239,0.20422831049367335,0.0,0.0,0.19793349163565252,0.2105062851118956,Limd1
ENSMUSG00000024650,0.20419716097772098,0.0,0.0,0.1979022598378001,0.2104752202233968,Slc22a6
ENSMUSG00000041219,0.20419470926233568,0.0,0.0,0.19789980164671547,0.21047277516832893,Arhgap11a
ENSMUSG00000087425,0.20414147152614803,0.0,0.0,0.19784642331358043,0.21041968203813222,Gm15404
ENSMUSG00000087110,0.2041186188621506,0.0,0.0,0.1978235103088299,0.21039689143588905,Gm11264
ENSMUSG00000073759,0.20399077726028683,0.0,0.0,0.1976953312776428,0.21026939689193028,4933407E24Rik
ENSMUSG00000031596,0.20390474941793982,0.0,0.0,0.1976090764917591,0.2101836024734048,Slc7a2
ENSMUSG00000002274,0.20384698149432554,0.0,0.0,0.19755115622966923,0.2101259912402319,Metrn
ENSMUSG00000030994,0.20384210321327972,0.0,0.0,0.19754626508623233,0.21012112618910017,D7Ertd443e
ENSMUSG00000041498,0.20383395884552724,0.0,0.0,0.19753809924521198,0.2101130039082066,Kif14
ENSMUSG00000020723,0.20379442191485636,0.0,0.0,0.19749845808472144,0.21007357418613995,Cacng4
ENSMUSG00000039349,0.20377976954710883,0.0,0.0,0.19748376709468157,0.21005896154466266,C130074G19Rik
ENSMUSG00000020321,0.20372755079175775,0.0,0.0,0.19743141071849726,0.21000688434473375,Mdh1
ENSMUSG00000026889,0.20371671926144969,0.0,0.0,0.19742055064654082,0.20999608217224622,Rbm18
ENSMUSG00000075040,0.20370243577692257,0.0,0.0,0.19740622952664819,0.20998183739938564,Zfp408
ENSMUSG00000011256,0.2036571878425523,0.0,0.0,0.19736086238683156,0.20993671208016343,Adam19
ENSMUSG00000036918,0.20361805594914584,0.0,0.0,0.1973216274224035,0.2098976862067737,Ttc7
ENSMUSG00000030144,0.2035692921375882,0.0,0.0,0.19727273519816782,0.20984905448297983,Clec4d
ENSMUSG00000069274,0.20349230946406333,0.0,0.0,0.19719554986529342,0.20977228027111405,Hist1h4f
ENSMUSG00000002058,0.20348317599335167,0.0,0.0,0.19718639235560825,0.20976317152782178,Unc119
ENSMUSG00000049134,0.20344341114883951,0.0,0.0,0.1971465228642309,0.2097235143275981,Nrap
ENSMUSG00000020297,0.20334112942430385,0.0,0.0,0.19704397206642238,0.20962150938696425,Nsg2
ENSMUSG00000038357,0.20330501338269852,0.0,0.0,0.19700776104700457,0.2095854910460844,Camp
ENSMUSG00000046321,0.20329717465985564,0.0,0.0,0.19699990171219092,0.20957767352621873,Hs3st2
ENSMUSG00000010755,0.20319938615057048,0.0,0.0,0.19690185613543681,0.20948014945778345,Cars
ENSMUSG00000025776,0.20314241151599471,0.0,0.0,0.19684473178341091,0.2094233288370821,Crispld1
ENSMUSG00000047517,0.20314202381623322,0.0,0.0,0.19684434306500181,0.2094229421852056,Dmbt1
ENSMUSG00000023048,0.2031262032033258,0.0,0.0,0.19682848088649083,0.20940716433098608,Prr13
ENSMUSG00000032357,0.20310482324230672,0.0,0.0,0.19680704475899333,0.20938584214882014,Tinag
ENSMUSG00000055137,0.2030245121321095,0.0,0.0,0.19672652272033553,0.2093057480241928,Sugct
ENSMUSG00000053166,0.2027917731888244,0.0,0.0,0.19649317299319036,0.2090736374218885,Cdh22
ENSMUSG00000017307,0.20277453814731117,0.0,0.0,0.19647589274960994,0.2090564488828274,Acot8
ENSMUSG00000049940,0.20270311022215837,0.0,0.0,0.19640427753329145,0.20898521363841327,Pgrmc2
ENSMUSG00000028328,0.20252277698630328,0.0,0.0,0.1962234717446588,0.20880536656470255,Tmod1
ENSMUSG00000035456,0.20250956048845958,0.0,0.0,0.19621022063059673,0.20879218568063201,Prdm8
ENSMUSG00000046733,0.2024576365592725,0.0,0.0,0.19615816072623068,0.20874040164591523,Gprc5a
ENSMUSG00000068686,0.20242190510474264,0.0,0.0,0.19612233572100188,0.20870476643930852,Cd59b
ENSMUSG00000022358,0.20240664888221344,0.0,0.0,0.19610703956034967,0.20868955130657404,Fbxo32
ENSMUSG00000026222,0.2022961942476108,0.0,0.0,0.1959962958662744,0.2085793940702414,Sp100
ENSMUSG00000021356,0.2022785597151618,0.0,0.0,0.19597861519917903,0.2085618070038797,Irf4
ENSMUSG00000020732,0.202242208821294,0.0,0.0,0.195942169218712,0.2085255539412757,Rab37
ENSMUSG00000094338,0.2022361987200938,0.0,0.0,0.19593614339797719,0.20851956001341448,Hist1h2bl
ENSMUSG00000037415,0.20223180987609937,0.0,0.0,0.19593174307517797,0.20851518297961544,Ranbp10
ENSMUSG00000066442,0.20223140913317147,0.0,0.0,0.19593134128413936,0.20851478331505743,Mthfs
ENSMUSG00000038816,0.20210887976029737,0.0,0.0,0.19580849154480484,0.20839258356134602,Ctnnal1
ENSMUSG00000074195,0.20203490465012264,0.0,0.0,0.1957343231143407,0.20831880735838743,Clca4b
ENSMUSG00000095440,0.20199817556497002,0.0,0.0,0.19569749807128536,0.20828217700529217,Fignl2
ENSMUSG00000009356,0.20197151745684264,0.0,0.0,0.19567077032768,0.20825559054622278,Lpo
ENSMUSG00000022867,0.2018874409124029,0.0,0.0,0.1955864742224307,0.20817173991367313,Usp25
ENSMUSG00000024979,0.20184455103107035,0.0,0.0,0.1955434723726314,0.20812896524096136,Tectb
ENSMUSG00000020799,0.20183276018550939,0.0,0.0,0.19553165075009593,0.20811720606315837,Tekt1
ENSMUSG00000000690,0.2018068168894169,0.0,0.0,0.19550563974213833,0.20809133243896524,Hoxb6
ENSMUSG00000033633,0.20156200178352657,0.0,0.0,0.19526018610666726,0.2078471743620612,Clec18a
ENSMUSG00000094970,0.20153499997183044,0.0,0.0,0.1952331139168716,0.20782024496923335,Olfr943
ENSMUSG00000097370,0.20132471514181347,0.0,0.0,0.19502228132459226,0.20761052379718206,4930467K11Rik
