,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000033703,0.3003623839118179,0.0,0.0,0.29438243042099826,0.3063188182239381,Fuk
ENSMUSG00000025352,0.30019647342885586,0.0,0.0,0.29421587153788586,0.30615356655807385,Gdf11
ENSMUSG00000029190,0.3000292899150238,0.0,0.0,0.29404803501619303,0.3059870465532956,D5Ertd579e
ENSMUSG00000040557,0.2999465475107765,0.0,0.0,0.29396496956198687,0.30590463239785576,Wbscr27
ENSMUSG00000066042,0.2997918258719684,0.0,0.0,0.2938096440881847,0.3057505243183158,Med18
ENSMUSG00000039563,0.29976807662831173,0.0,0.0,0.29378580218588507,0.30572686922627307,2210406O10Rik
ENSMUSG00000022132,0.2997490277455233,0.0,0.0,0.2937666789884829,0.30570789585564934,Cldn10
ENSMUSG00000053161,0.2996445336595346,0.0,0.0,0.29366177732924886,0.3056038159131609,Daw1
ENSMUSG00000018669,0.299471690208218,0.0,0.0,0.2934882600281788,0.3054316571831514,Cdk5rap3
ENSMUSG00000034245,0.29929157195352407,0.0,0.0,0.29330743998158765,0.3052522520543965,Hdac11
ENSMUSG00000059810,0.2991024802670975,0.0,0.0,0.29311761200089564,0.3050639085663302,Rgs3
ENSMUSG00000046160,0.2989517905258506,0.0,0.0,0.2929663358345694,0.3049138147406522,Olig1
ENSMUSG00000074657,0.29871144152551315,0.0,0.0,0.2927250521108161,0.3046744156082439,Kif5a
ENSMUSG00000068184,0.2986230722662079,0.0,0.0,0.2926363393728741,0.30458639539800814,Ndufaf2
ENSMUSG00000026200,0.2983455961707383,0.0,0.0,0.29235778543744473,0.30431001464127005,Glb1l
ENSMUSG00000100650,0.2982747557889463,0.0,0.0,0.2922866700430718,0.30423945374144284,Gm28807
ENSMUSG00000021684,0.2976871771569766,0.0,0.0,0.2916968128988173,0.3036541907224033,Pde8b
ENSMUSG00000110929,0.2974111625059896,0.0,0.0,0.2914197294910818,0.30337926227449413,RP23-52K6.2
ENSMUSG00000010136,0.2973379618476537,0.0,0.0,0.291346245561036,0.3033063495166976,Pifo
ENSMUSG00000036768,0.29709856408478036,0.0,0.0,0.2911059218711284,0.3030678928248736,Kif15
ENSMUSG00000021209,0.2970272849298403,0.0,0.0,0.2910343671734438,0.3029968937234108,Ppp4r4
