,Endothelial/Mixed_corr,Endothelial/Mixed_pval,Endothelial/Mixed_qval,Endothelial/Mixed_ci_low,Endothelial/Mixed_ci_high,gene_annotation
ENSMUSG00000087513,-0.1862259022462655,4.753561431879648e-210,1.2571029758240964e-209,-0.19772582867121066,-0.1746747227124975,Gm13236
ENSMUSG00000092544,-0.18622606174742318,4.749571199723477e-210,1.2561830453044362e-209,-0.19772598744280254,-0.17467488290247674,Gm20422
ENSMUSG00000041506,-0.1862264139604441,4.740771752278914e-210,1.2539908216112033e-209,-0.19772633804478248,-0.1746752366365667,Rrp9
ENSMUSG00000096640,-0.18622674549738838,4.7325037407915386e-210,1.2519387118189189e-209,-0.19772666806525657,-0.1746755696052909,Gm4312
ENSMUSG00000062793,-0.18622710200279924,4.7236291257129394e-210,1.249725671276984e-209,-0.197727022939987,-0.17467592765031378,Olfr1158
ENSMUSG00000012443,-0.186228991685174,4.6768654373133214e-210,1.237486800484068e-209,-0.1977289039787736,-0.17467782549356306,Kif11
ENSMUSG00000058030,-0.1862324503745483,4.592468298743993e-210,1.2152865021638554e-209,-0.197732346847552,-0.17468129912002434,Vmn1r237
ENSMUSG00000069300,-0.18623431673292012,4.547560111438579e-210,1.2035323472678668e-209,-0.1977342046687856,-0.17468317353878185,Hist1h2bj
ENSMUSG00000064210,-0.1862346963591323,4.538479398074727e-210,1.2012585832420299e-209,-0.19773458255849297,-0.17468355480452527,Ano6
ENSMUSG00000099518,-0.18623514724365278,4.5277177041437434e-210,1.1985393538774898e-209,-0.19773503138055093,-0.17468400763633213,Gm13275
ENSMUSG00000100733,-0.18623668544393823,4.4911954467490084e-210,1.188999683077223e-209,-0.19773656254467384,-0.17468555247985534,4932411K12Rik
ENSMUSG00000063206,-0.18623753529978665,4.471143255654283e-210,1.1838187125291055e-209,-0.1977374085130175,-0.17468640600611782,Defa34
ENSMUSG00000101416,-0.18623864464568288,4.445102940525563e-210,1.1770509857181149e-209,-0.19773851278439508,-0.17468752014315714,Gm29318
ENSMUSG00000042801,-0.18624460836566795,4.307687496582953e-210,1.1407867912426348e-209,-0.19774444922383294,-0.17469350962030084,Olfr769
ENSMUSG00000045780,-0.18624540042114301,4.289759138013e-210,1.13616144936888e-209,-0.19774523765605181,-0.17469430509670814,Olfr624
ENSMUSG00000034647,-0.18624683620690302,4.25744959660738e-210,1.127725779435801e-209,-0.19774666687377485,-0.17469574708374624,Ankrd12
ENSMUSG00000055872,-0.18624762700965813,4.2397580611394986e-210,1.1231607673402782e-209,-0.19774745405896257,-0.17469654130206536,Gm9985
ENSMUSG00000024041,-0.18624920109836599,4.204761415229464e-210,1.1140099521605028e-209,-0.19774902094687752,-0.17469812218948005,Cryaa
ENSMUSG00000108961,-0.18624978879978196,4.191769182650393e-210,1.110687642698386e-209,-0.19774960595979196,-0.17469871242927504,Gm32540
ENSMUSG00000095368,-0.18625008763820042,4.1851781907469764e-210,1.1090609275684811e-209,-0.1977499034311397,-0.1746990125584289,Gm3012
ENSMUSG00000086238,-0.18625038265872423,4.1786815583635355e-210,1.1074588689652582e-209,-0.1977501971020561,-0.17469930885320006,Gm14258
ENSMUSG00000107417,-0.18625511117075555,4.0759192268359924e-210,1.0803408059729815e-209,-0.19775490398265042,-0.1747040577888214,Olfr1383
ENSMUSG00000003402,-0.18625577411586186,4.061714987544434e-210,1.0766921439666482e-209,-0.19775556389495155,-0.1747047235973913,Prkcsh
ENSMUSG00000078898,-0.1862574704572127,4.0255939604728975e-210,1.0672322958377127e-209,-0.1977572524759249,-0.17470642726580973,Zfp968
ENSMUSG00000083947,-0.1862577200575092,4.020306247744582e-210,1.06594556149703e-209,-0.1977575009343508,-0.17470667794421954,Olfr122
ENSMUSG00000096578,-0.18626153483109967,3.9403492732907586e-210,1.0448585739046842e-209,-0.19776129825594416,-0.174710509195373,Gm9529
ENSMUSG00000095341,-0.18626170649952664,3.936788721619419e-210,1.0440271839835814e-209,-0.1977614691390066,-0.17471068160531414,Gm428
ENSMUSG00000024772,-0.1862625494201379,3.919352396001938e-210,1.0395153940438541e-209,-0.1977623082033369,-0.17471152816689395,Ehd1
ENSMUSG00000035932,-0.1862643022170305,3.883341318650692e-210,1.0300755840050971e-209,-0.19776405298129784,-0.17471328853499124,Olfr750
ENSMUSG00000063732,-0.18626625273929162,3.843656386581012e-210,1.0196591205114749e-209,-0.197765994579961,-0.1747152474826184,Olfr908
ENSMUSG00000085654,-0.18626660564348935,3.8365196679171296e-210,1.0178758470575034e-209,-0.19776634586961986,-0.17471560191121102,Gm12536
ENSMUSG00000097550,-0.18626816174902108,3.805208351404123e-210,1.0096776769012648e-209,-0.19776789485592405,-0.17471716473848728,Gm21304
ENSMUSG00000000562,-0.18627062206010758,3.7562230011224124e-210,9.967875823990215e-210,-0.1977703439108994,-0.17471963567723822,Adora3
ENSMUSG00000111663,-0.18627087050530924,3.7513115525508025e-210,9.955918412952902e-210,-0.1977705912194373,-0.17471988519564244,RP24-216P6.4
ENSMUSG00000095667,-0.18627281437483562,3.7131044889966564e-210,9.85558285555091e-210,-0.19777252619549912,-0.1747218374621048,Olfr854
ENSMUSG00000030286,-0.1862778565241944,3.6158022589343954e-210,9.598354098968243e-210,-0.19777754527592872,-0.17472690139246677,Emc3
ENSMUSG00000078887,-0.18627808040458504,3.6115414227499896e-210,9.588080126660656e-210,-0.19777776813200393,-0.17472712623998685,Gm6710
ENSMUSG00000091733,-0.18628181297658628,3.541238362325076e-210,9.402453149324674e-210,-0.1977814836262688,-0.1747308749363118,Gm8094
ENSMUSG00000026031,-0.18628399294914358,3.500812608632743e-210,9.296122773864493e-210,-0.19778365362458658,-0.17473306432627925,Cflar
ENSMUSG00000059910,-0.18628588366738658,3.466124310024661e-210,9.205006388288314e-210,-0.19778553569195206,-0.1747349632124557,Olfr1265
ENSMUSG00000075079,-0.18628927108895585,3.404832902268183e-210,9.043212615370883e-210,-0.1977889076143479,-0.17473836526795597,Olfr1249
ENSMUSG00000104645,-0.1863052424691414,3.1301205232070285e-210,8.314477884429186e-210,-0.19780480591369412,-0.17475440564949174,Gm30484
ENSMUSG00000072739,-0.18630607776450053,3.116378623388843e-210,8.278871235819397e-210,-0.19780563738679466,-0.17475524455375638,Gm10408
ENSMUSG00000042202,-0.18630692269905252,3.10253945301178e-210,8.242998447175114e-210,-0.19780647845496294,-0.17475609313887724,Slc35e2
ENSMUSG00000100528,-0.18630737687158247,3.095125952788016e-210,8.224191817408157e-210,-0.19780693054921214,-0.17475654927368234,Gm28881
ENSMUSG00000031494,-0.18631108244796166,3.0352968849512605e-210,8.066090390661689e-210,-0.1978106191687952,-0.1747602708603751,Cd209a
ENSMUSG00000075703,-0.1863120381868137,3.0200541318847512e-210,8.026452592123232e-210,-0.19781157053411313,-0.17476123072864602,Selenoi
ENSMUSG00000058618,-0.18631242418222702,3.0139197205234737e-210,8.01101623668857e-210,-0.19781195476317576,-0.174761618391819,AY761184
ENSMUSG00000078876,-0.18631651866434495,2.94960969280746e-210,7.840928668017405e-210,-0.19781603050834765,-0.17476573056507258,Gm14408
ENSMUSG00000107073,-0.18631686615881463,2.9442152839350595e-210,7.82743623726839e-210,-0.19781637641261374,-0.1747660795609892,Gm43265
ENSMUSG00000091122,-0.1863175751877065,2.9332390617725568e-210,7.799099571652568e-210,-0.19781708219684,-0.17476679165344752,Gm8247
ENSMUSG00000044787,-0.18631909308844558,2.9098782087806617e-210,7.737824085560793e-210,-0.19781859315130532,-0.1747683161127608,Spata32
ENSMUSG00000044933,-0.18632005807629934,2.8951235399323324e-210,7.699423001778448e-210,-0.19781955372311738,-0.17476928527018112,Sstr3
ENSMUSG00000096685,-0.18632027451314756,2.8918244933907664e-210,7.691482500458249e-210,-0.19781976916948987,-0.17476950264222332,Gm3642
ENSMUSG00000033834,-0.18632164760085893,2.8709824550761378e-210,7.636875540306536e-210,-0.19782113597354067,-0.17477088166288474,Tpbpa
ENSMUSG00000079383,-0.18632478504971894,2.823920649055234e-210,7.51250403896458e-210,-0.19782425906432738,-0.17477403266846125,Gm3298
ENSMUSG00000047702,-0.1863261954544017,2.803016375708169e-210,7.457700266188444e-210,-0.19782566301442447,-0.17477544916748985,Olfr1388
ENSMUSG00000059411,-0.18632700549632852,2.791080317839537e-210,7.426748018163684e-210,-0.1978264693492485,-0.17477626270962207,Olfr434
ENSMUSG00000042265,-0.1863290818720043,2.7607160427813844e-210,7.346748350571056e-210,-0.19782853622245863,-0.1747783480574257,Trem1
ENSMUSG00000097860,-0.18633219522404942,2.7158045364955335e-210,7.228014415180308e-210,-0.19783163532615794,-0.174781474862622,Gm26857
ENSMUSG00000107663,-0.18633347255089117,2.6975903363492995e-210,7.180316341939289e-210,-0.19783290680720986,-0.17478275770900686,Gm44107
ENSMUSG00000095973,-0.18633359533994787,2.6958458524125354e-210,7.17645097781986e-210,-0.19783302903431044,-0.1747828810286577,Vmn1r116
ENSMUSG00000020865,-0.18633534349943537,2.6711313484227705e-210,7.111431020003889e-210,-0.19783476919313658,-0.17478463674230377,Abcc3
ENSMUSG00000097591,-0.186336575056799,2.6538562834500078e-210,7.066205343375402e-210,-0.1978359951140868,-0.17478587362152545,A330032B11Rik
ENSMUSG00000049848,-0.18633694378114346,2.648705925046088e-210,7.053256819059822e-210,-0.1978363621509001,-0.1747862439392243,Ceacam19
ENSMUSG00000090824,-0.18633861692496,2.6254605317069595e-210,6.992114868691753e-210,-0.19783802763724212,-0.17478792431317436,Olfr1344
ENSMUSG00000097871,-0.18633873374175214,2.623845198884683e-210,6.988570983186887e-210,-0.19783814391939653,-0.17478804163476777,B230104I21Rik
ENSMUSG00000048810,-0.18634069435186632,2.596881722184403e-210,6.917504615717854e-210,-0.1978400955562997,-0.17479001071733072,Olfr202
ENSMUSG00000104753,-0.18634361750482162,2.5571938787325702e-210,6.812524317560987e-210,-0.19784300533056232,-0.1747929465023743,Gm43253
ENSMUSG00000074417,-0.18634463613899596,2.5435066410580877e-210,6.776795990369849e-210,-0.19784401930260198,-0.17479396953851398,Gm14548
ENSMUSG00000095061,-0.18634528207355436,2.5348652530118897e-210,6.75450528456131e-210,-0.19784466228080277,-0.17479461826445197,E030018B13Rik
ENSMUSG00000010841,-0.18634660353518592,2.5172778441885928e-210,6.70836922072271e-210,-0.19784597769424725,-0.17479594543675686,1700006E09Rik
ENSMUSG00000067028,-0.18635255721613284,2.4395394539832223e-210,6.501907585127667e-210,-0.19785190412532616,-0.17480192484695237,Cntnap5b
ENSMUSG00000094182,-0.18635261209921136,2.4388341053065056e-210,6.50073335723432e-210,-0.19785195875720213,-0.17480197996721591,Olfr937
ENSMUSG00000002625,-0.18635346842505254,2.427855089066155e-210,6.472171351438896e-210,-0.1978528111635883,-0.17480283999380034,Akap8l
ENSMUSG00000096924,-0.18635765673112556,2.374863630810789e-210,6.331594295109836e-210,-0.1978569802992814,-0.17480704640053316,Gm26824
ENSMUSG00000044052,-0.18636267092023925,2.312940266563469e-210,6.167170875832569e-210,-0.19786197153730214,-0.17481208226009132,Ccr10
ENSMUSG00000029586,-0.18636657565776873,2.26583742474902e-210,6.042233132664053e-210,-0.1978658584015399,-0.17481600387362892,Spdye4b
ENSMUSG00000111089,-0.1863692231329249,2.2344472156170943e-210,5.959173152056365e-210,-0.19786849375810966,-0.17481866279119984,RP24-233B16.4
ENSMUSG00000109689,-0.18637029834870625,2.2218231245911136e-210,5.92614897935481e-210,-0.1978695640521372,-0.17481974265412292,Gm45646
